F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
836,1969,2445,3609,4016
836,1992,2445,3602,3891
805,1797,2516,3844,4688
805,1570,2367,3875,4688
1289,1914,2875,3625,4336
1164,2141,2922,3703,4781
1180,2125,3047,3766,4461
883,1555,2266,3516,4867
1203,1492,2383,3219,4867
945,1203,2367,3586,4906
1227,1883,3008,3523,4313
859,1258,1883,2945,4258
813,2000,3078,3648,4188
820,2148,2844,3641,4234
875,2000,2844,3398,4211
789,2109,2852,3211,4305
844,1266,2766,3211,4031
742,1203,1695,2945,4016
836,1773,2266,2844,3906
125,1297,2313,2664,3828
125,297,1148,2078,3938
297,1047,1820,2836,3680
414,820,1625,2789,3680
820,1141,1523,2750,3578
844,1469,2055,2734,4086
320,1469,2055,3344,4281
273,1188,2078,2531,4086
828,1484,2500,3984,4844
656,1344,2336,4102,4938
344,1398,2336,3516,4352
383,852,1750,3547,4938
797,1305,1828,3586,4180
875,1289,2063,3164,3852
367,1508,2180,3055,3641
320,570,1500,2336,3648
297,1555,2359,3547,4438
398,1625,2469,3648,4469
398,1594,2492,3375,3773
398,1031,1781,2664,3633
398,1023,1672,2703,3594
1078,1672,2703,3492,4719
898,1797,2703,3828,4859
844,1773,2211,3672,4453
344,1813,3539,3945,4906
563,1813,2086,3453,4305
477,1813,3211,3711,4883
359,1781,2234,3664,4867
422,1758,2234,3828,4859
336,1758,2250,3234,3953
336,1805,2320,3734,4773
508,1813,3453,4063,4641
492,1797,3859,4438,4852
461,1797,3125,3930,4922
617,906,1719,3094,3820
375,906,1781,3133,3883
461,898,1797,3133,3664
578,977,1844,3531,4938
578,859,1813,3195,3531
469,1773,3195,3664,4781
422,1781,2969,3766,4727
414,1734,3047,3766,4547
656,1781,3328,4469,4695
359,656,1656,3359,4328
602,828,1813,3117,3539
438,1789,3063,3688,4344
391,1820,3734,4258,4852
492,1820,3195,3852,4719
406,1828,2102,3766,4914
367,1789,2203,3563,4859
391,1836,2203,3727,4859
430,1836,3125,3578,4813
523,1500,1938,3781,4945
547,1836,3164,3766,4578
547,1750,3164,3875,4578
805,1797,3141,3859,4805
609,984,1898,3148,4055
641,1828,2625,3219,4273
609,1727,2375,2898,4078
742,1766,2375,3531,4211
359,984,1664,2859,3297
758,1375,2492,3383,4203
109,1164,2852,3477,4250
1313,2805,3563,4156,4531
1250,1313,2938,3578,4586
1250,2047,2969,3750,4602
1273,2047,2492,3766,4828
1180,2227,2477,4211,4781
1195,2078,2977,3852,4414
1148,2117,2469,3164,3844
1148,1773,2750,3563,3844
1297,1602,2195,3461,3875
227,1273,1297,1672,3461
211,1273,1961,2742,3938
1273,1703,2625,3164,4719
78,1297,2031,2945,4656
1203,2023,2820,3422,4539
1164,2023,2609,3023,4648
1195,1953,2383,3242,4344
1422,2352,3172,4344,4781
797,1648,2188,3555,4500
875,2188,3383,4172,4500
1047,2141,3359,3758,4664
1336,2719,3359,4078,4625
1133,2617,3539,4508,4906
1266,2109,2555,3508,4508
1352,2148,2406,3773,4695
1281,1906,2406,3133,3695
1281,1680,2484,3727,4563
398,1297,2047,3250,4633
453,1297,2414,3688,4703
953,1297,2523,3094,4133
367,1367,2211,3367,4297
164,1125,1945,3320,4109
836,1445,2344,3320,4047
852,1398,2125,3320,4125
1430,2078,3172,3445,4453
1438,2016,3156,3648,4313
602,1453,2352,3547,4273
539,1445,2430,3023,3828
586,1781,2320,3023,3711
547,1828,3203,3805,4898
555,1484,2164,3688,4930
703,1516,2367,3578,4797
641,1500,2367,3688,4797
594,1500,2398,3531,4797
492,594,1141,1422,3469
492,1141,1430,2477,3477
438,1469,2523,3461,3758
469,1273,2461,3461,4938
484,1273,2445,3594,4742
531,1344,2484,3328,3703
344,1414,2422,3313,3914
359,1469,2438,3305,3930
344,1516,2305,2773,3305
344,1547,2422,3914,4320
359,1531,2648,3820,4289
336,1578,2445,2711,3773
328,617,1656,2406,3086
328,594,1773,2797,3820
328,625,1922,2508,2867
344,1781,2070,2820,3836
359,1836,2406,2758,3828
375,1727,2102,2719,3836
320,1414,1938,2758,3883
391,1414,1945,2836,3938
461,1398,1836,2781,3945
352,1398,1797,2695,3805
406,1680,2172,2711,3883
391,1516,1992,3656,4578
563,1516,2148,3719,4414
484,1453,2063,3797,4414
531,1492,2086,3750,4906
516,906,1922,3773,4844
453,945,2047,2781,3852
461,1289,2055,2781,3898
484,1984,2859,3836,4875
383,1492,2133,2797,3891
305,2164,2922,3883,4758
297,2180,2992,3930,4844
281,2266,2820,3891,4805
320,2258,2820,3852,4820
313,2414,2734,3938,4914
297,2375,2734,3891,4930
406,1406,2352,2703,3969
273,1430,2281,2664,3922
352,1398,2305,2789,3922
289,2367,2672,3969,4828
313,2289,2727,3875,4672
305,1469,2359,3875,4914
375,1344,2383,3148,3945
305,1438,2375,2922,3797
445,2320,2969,3500,4750
367,2320,3125,3648,4945
398,2391,3211,3750,4375
453,2406,3242,3836,4375
469,2305,2695,3258,4523
445,2305,2695,2984,4398
453,1742,2172,2938,3828
438,1742,2336,2617,3695
453,1516,1836,2672,3711
523,1836,2055,2430,2992
539,1516,1859,2414,3766
531,1898,2516,2930,3836
563,1891,2461,2945,3156
492,1898,2398,3039,3867
484,1875,2422,2797,3906
445,1836,2523,2898,3914
398,1781,2602,3063,3961
406,1703,2516,3094,3961
398,1734,2664,3078,3906
383,1781,2539,3195,3969
391,1758,2555,3195,3945
383,1711,2516,3195,3930
359,1734,2523,3141,3813
328,1727,2539,3234,3930
336,1914,2375,2945,3883
445,1992,2367,2945,3867
445,1469,2102,2852,3922
438,1469,2109,2852,3836
406,1531,2156,3063,3828
430,2203,2359,2844,3859
