F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
0,445,1164,3289,3727
0,430,1336,3336,3727
430,531,1344,3117,3773
531,1586,1891,3117,3898
531,1797,3313,3648,4203
1234,1773,2336,3117,4203
1203,1820,2352,3078,4445
781,1805,2352,2727,4367
859,1664,2641,3859,4688
1000,1703,2680,3805,4672
641,1742,2664,3422,4633
961,1805,2594,3086,4594
1000,1906,2570,3203,4492
633,1828,2469,3242,4602
633,1711,2445,3141,4141
1016,1852,2445,3117,4148
617,1922,3078,4227,4609
859,2148,2547,3070,4648
578,2148,3063,4281,4719
578,2086,3047,4203,4922
883,2070,3047,4266,4750
992,2047,2672,3094,4750
1039,2156,2672,3094,4813
1055,1398,2117,2750,4070
836,1305,2086,2828,4000
891,1875,2258,3125,3961
1273,2219,2898,3977,4625
1992,2500,3203,3820,4484
922,2547,3156,3820,4680
852,1406,2336,3148,3914
1422,3000,3844,4336,4797
867,1422,3078,3813,4297
750,2516,3070,3758,4336
688,2469,3102,3734,4391
664,2414,3094,3781,4445
680,2273,3086,4094,4664
625,2219,2516,3047,4703
617,2484,3078,3695,3906
773,2563,3063,3906,4477
539,2523,2930,3109,3938
570,2523,2836,3055,4516
609,2648,3172,3781,4734
688,2617,3125,3781,4695
656,891,2570,2938,3281
609,1023,2609,2938,3281
742,2633,2938,3430,4875
641,2539,3039,3336,4406
555,2555,3031,4375,4789
422,859,2445,2609,3023
453,844,2328,3078,4563
664,844,2242,3141,4297
852,2234,2469,3063,4359
852,2406,3102,4266,4516
805,2125,2594,3117,4219
719,2133,3133,4453,4766
727,2188,2641,3125,4016
734,2125,2383,3133,4406
703,2133,2969,3727,4391
648,2078,2969,3555,4453
727,2109,3125,3758,4414
727,2039,3414,4211,4711
758,2094,3359,4008,4477
766,2125,3359,3820,4508
773,2094,3578,4445,4867
703,2055,3398,4273,4688
797,2258,2523,3039,4359
852,2195,3109,3883,4539
859,2172,2484,3102,4508
875,2289,3125,3945,4531
883,2391,2867,3172,4461
867,2297,2867,3172,4461
242,828,2250,3086,4602
242,813,2164,3172,4422
242,828,2078,3141,4414
266,883,2000,2406,3070
1086,2008,2477,3273,4578
1125,2117,2664,3250,4297
852,1305,2070,3234,4281
828,2102,3266,3805,4516
1281,1953,3289,3961,4492
1320,1969,3188,3977,4453
1320,1906,3156,3945,4641
1344,1859,3039,3852,4297
1344,1898,3102,3844,4414
1023,1406,1867,3133,4516
922,1766,3023,4180,4930
922,1789,2922,4078,4711
266,945,1742,2906,4078
258,1094,1758,2602,4156
281,1805,2695,3172,4313
281,1766,2555,3227,4547
258,1703,2555,3227,4188
773,1773,2555,3266,4219
797,1688,2359,3367,3922
797,1688,2453,3367,3883
992,1711,2469,3406,3961
273,906,1711,2555,3828
266,969,1719,2492,3820
234,961,1594,2555,3789
242,1578,2602,3875,4617
250,1695,2602,3672,4695
266,1703,2625,3828,4664
250,1766,2578,3922,4570
211,813,1750,2688,4055
297,680,1977,3133,3984
297,813,2195,4164,4836
266,859,1914,3102,4438
180,961,1961,3000,4680
688,1883,3000,4219,4727
680,1961,3000,4367,4805
727,2039,3039,3781,4867
672,813,1961,3016,3852
797,2531,3125,3797,4695
633,2180,2781,4039,4883
922,2039,2984,4336,4930
2117,2680,3859,4414,4898
1125,1977,2797,3859,4898
1883,3125,3961,4453,4711
547,1953,2586,3203,4461
570,1906,2594,3188,3953
820,1836,2539,3273,4141
820,1172,2328,3281,4086
734,1242,2359,3266,4000
867,1695,2375,3336,4023
1242,1688,2523,3328,4031
961,1250,1688,2305,3320
727,1266,2336,3336,4156
844,1445,2336,3266,4148
789,1258,2555,3203,4133
797,1289,2516,3289,4117
859,1250,2516,3406,4094
727,1258,2539,3219,4070
797,1211,2602,3227,4086
789,1227,2531,3266,4016
789,1195,2617,3242,4031
508,1258,2547,3250,3969
438,1313,2297,3180,3977
563,1109,3133,3945,4414
742,1227,3297,3867,4500
461,1164,2648,3961,4828
859,1164,2672,3508,3945
1289,1969,2477,3930,4656
625,2078,2477,3242,4477
664,1984,2477,3266,4469
641,1914,2477,3203,4672
695,1891,3242,4391,4672
898,2172,3133,4250,4766
891,1914,2172,3141,4758
0,734,1969,3156,4633
609,1977,3125,3898,4734
648,1781,3008,3898,4828
453,1781,2500,3125,3859
563,2031,2438,3859,4875
563,2227,3336,3930,4711
602,2250,3203,3977,4453
531,2273,3070,3945,4359
531,2344,3219,3945,4477
570,1891,2555,3875,4516
586,1906,2547,3930,4711
672,1906,3094,3977,4930
570,1875,2750,3164,3992
570,1813,2570,3117,4000
648,1883,2555,3164,4164
695,1844,3195,4172,4453
617,1789,2695,3211,4266
602,1805,2539,3180,4281
633,1789,2609,3242,4297
625,1797,3266,3914,4250
594,1789,3219,3789,4383
617,1828,3203,4234,4883
672,1797,3133,4414,4750
594,1805,2805,4281,4922
461,1758,2672,3148,4320
586,852,1758,3211,4672
805,1961,3242,3938,4289
773,2086,3102,3922,4313
648,2117,3117,3836,4313
484,914,2328,3133,4391
516,914,2211,3180,3906
383,2281,2531,3102,4352
328,563,2484,3133,4289
328,586,2359,2844,4203
0,484,2266,3031,4453
609,2336,3078,4070,4445
547,2328,3008,4070,4539
531,2242,2938,3891,4734
828,2180,3047,3906,4227
641,2125,3063,3703,4430
367,2078,3086,3789,4328
313,2086,3094,3836,4789
313,2086,3094,3773,4727
313,578,2156,3758,4438
523,977,2102,3805,4438
297,1039,2102,3875,4602
570,953,2242,2797,3852
633,1148,2242,2906,3867
1070,2141,3078,3797,4336
1258,2117,3234,3727,4359
719,2148,3016,3758,4320
641,2172,3039,3914,4320
602,2227,3094,3883,4367
547,2211,3055,3875,4391
