F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
0,1023,2555,3398,3867
1164,2289,2555,2977,3867
1172,2289,2977,3266,3953
2102,2750,3359,4188,4852
1320,1852,2750,3328,4875
1219,1320,2016,3461,4453
1219,1922,3516,4430,4906
680,1797,2734,3539,4430
555,2188,3156,3539,4750
922,2102,2930,3758,4797
1375,2000,2867,3641,4797
820,2000,2305,3609,4039
750,1430,2039,2789,3445
1078,1320,2695,3188,4172
867,1852,2359,3242,4539
766,1320,2344,3469,4531
758,2039,3930,4281,4766
734,1508,2461,3711,4500
664,1438,2586,3180,3797
563,1328,2563,3031,4008
805,1492,1969,3031,4117
1492,2055,2422,3000,4203
641,1406,2336,3234,4313
797,1555,2039,3180,3680
1484,2672,3023,3914,4805
719,1531,2500,3750,4688
766,1508,3000,4250,4813
766,1484,3016,4078,4852
1453,2969,3508,4125,4586
1500,2961,3508,3984,4570
320,1484,2961,3461,4234
320,1531,2938,3461,4219
289,1523,2563,3047,4031
672,1391,1633,2563,3938
133,703,1266,2680,3477
703,2148,2508,3063,3719
719,1477,2047,3383,3898
734,1500,2953,3930,4492
656,1570,2844,3320,4539
617,1234,1797,2859,4586
625,1375,2102,2680,4063
742,1289,2250,2875,4063
648,1398,1984,3148,4211
898,1297,1914,2953,4578
883,1313,2953,3359,4477
820,1328,1875,3141,4156
1406,2023,2813,3398,4078
758,1906,2891,3398,4211
914,2047,2930,3586,3883
977,2297,2930,3883,4945
891,2172,3047,3773,4813
883,1656,2375,3195,4625
1594,2242,2977,3945,4414
211,1000,1594,2938,4367
180,1594,2195,3414,4852
180,180,1719,2078,3164
180,1141,2305,2781,4781
180,1117,1523,2281,4344
180,1438,2719,3281,4102
414,945,1617,2828,4266
336,1469,3219,4266,4711
625,1391,2617,3672,4797
703,1266,2617,3633,4859
703,1383,2500,3633,4773
789,1367,2203,2680,3422
828,1438,2305,3469,4867
930,1406,2211,3305,4945
1359,2063,2789,3422,4813
1477,2188,2516,2789,4617
1445,2063,2906,3563,4906
891,1461,2063,2664,3602
695,2039,2531,3430,4852
773,1344,2125,3414,4523
883,1336,2055,2477,3641
758,2078,2633,3617,4352
594,1414,2172,2633,3648
734,1375,2133,3094,3672
734,1328,2180,3055,4289
758,1453,2078,2906,4242
828,1391,2188,2852,3719
1445,2188,2898,3820,4859
1422,2266,2805,3750,4727
1422,2156,2875,3609,4727
539,1508,2578,3656,4461
586,1359,2586,3656,4367
531,1359,2547,3664,4414
383,1328,2547,3773,4148
750,1961,2555,3188,3727
328,766,2031,3070,4523
328,820,2117,3070,4484
313,766,2133,2992,4461
313,789,2117,2742,3063
273,789,1344,2086,2789
281,438,1344,2117,2719
219,570,1359,2352,3148
219,750,2219,2594,4320
219,1344,2133,3078,4047
234,1406,2141,2922,4430
234,1391,2820,4047,4555
453,1219,2141,2688,4172
531,1219,2102,2727,4336
195,531,1219,2133,4625
195,1492,2164,2813,4672
320,1367,2180,2703,3609
422,1367,2477,2953,4305
875,1422,2555,3477,4203
734,2242,2930,3477,4336
602,1328,2250,3078,3469
625,2250,2922,3469,4305
664,1289,2297,3117,4289
570,1273,2164,2922,4344
523,1352,2195,2906,4313
711,2344,2797,3109,4320
586,2313,2797,3648,4328
461,2164,3117,3680,4305
586,2109,3102,3695,4227
719,1469,2523,3070,4219
586,1336,2539,2961,4203
539,1422,3008,4305,4859
750,1453,2953,4219,4867
781,1500,2813,3086,4344
0,766,1336,2938,4313
766,1344,3117,4250,4570
789,1484,3031,4250,4570
734,1445,2164,3055,4406
844,1438,2164,3078,4109
813,1508,2242,3031,4164
797,1414,2406,3078,4523
961,1297,2656,4320,4828
656,1375,2859,4391,4828
797,1406,2898,4383,4930
797,1453,2359,3172,4281
492,781,1352,2344,3133
570,1398,2313,3047,4820
563,844,1398,2336,3180
844,1555,2195,3094,4836
688,1516,2227,3109,4766
438,789,1492,3141,4766
836,1555,2242,3141,4313
789,1578,2250,3117,4391
742,1031,1375,2250,2961
742,1031,2383,2891,4234
805,1117,1953,2789,3031
906,1547,2656,2992,3555
1516,2070,2508,2992,3578
1563,2508,2906,3844,4922
1336,3016,3727,4453,4836
820,1383,2516,3695,4516
836,1563,2594,3227,4328
680,1648,2594,3211,4250
836,1680,2906,3656,4289
891,2547,3359,3875,4250
797,2086,2711,3391,4273
758,2023,2711,3492,4320
773,2047,2648,3398,4313
773,1961,2648,3445,4219
836,2055,2641,3406,4273
867,2063,3313,3547,4352
0,906,2047,3508,4484
859,1930,3469,4352,4938
656,2000,3148,3547,4938
563,2117,3148,3617,4852
813,2250,3008,3656,4609
578,1883,2234,3602,4633
719,1813,2133,2992,3695
539,2133,2969,3773,4883
586,2141,2898,3828,4672
766,2273,2813,3609,4367
820,2070,3750,4313,4813
820,1430,2070,2664,2953
781,1430,2063,3188,4398
781,2070,2656,3156,3469
773,2117,2609,3594,4820
898,2297,3211,3852,4750
773,2234,2977,3734,4250
906,2125,3055,3906,4250
742,2133,2563,3063,4281
773,2070,2711,3023,3516
852,2078,2602,3805,4695
742,1969,2688,3758,4820
852,1969,2648,3617,4305
805,1898,2813,4313,4938
805,1992,2922,4313,4875
828,1289,1953,2922,4203
1305,1898,3070,4281,4781
1398,1789,2734,3070,4211
719,1367,1992,2852,4211
813,1289,1844,2797,4313
758,813,1313,1891,2984
758,1703,2867,3484,4891
781,1352,2867,3711,4805
1461,2813,3570,4219,4820
836,1797,2867,3422,4211
773,1836,2797,3344,4289
797,1648,2797,3383,4383
781,1609,2875,3438,4367
742,1516,2188,2922,4359
727,1578,2375,3484,4352
727,1625,2461,3203,4414
656,1547,2250,3188,4422
1469,2289,2438,3164,4367
