F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
711,2016,2656,3250,4469
672,2016,2711,3117,4547
602,1000,2039,3117,4844
672,1000,1938,3133,4672
0,781,1977,3125,4797
695,1977,2891,3898,4797
695,1984,3031,3898,4875
672,1977,3398,4117,4852
609,2141,3328,3953,4414
703,1859,2141,2938,3547
789,2047,2938,3531,4461
664,1922,3156,3828,4508
547,977,1938,3047,4477
727,1859,2922,3750,4859
563,1898,2625,4055,4773
531,1977,2477,3523,4383
875,2008,2844,3820,4797
758,2188,3211,3805,4586
641,1898,3234,3969,4883
648,1180,1938,3234,3711
797,1180,1180,2195,3672
547,1180,2031,2336,3813
570,1023,2031,3234,3930
508,2219,3227,3734,4461
523,2102,3227,3758,4664
289,1055,3078,3914,4586
328,852,1453,3000,4383
328,1227,2211,3047,4023
547,1430,2422,3148,4242
750,2063,3211,3938,4664
508,1055,2875,3789,4719
438,1672,2625,3766,4852
508,1281,3250,3719,4477
594,1828,2836,3508,4344
594,1359,2023,3227,4344
906,1313,1969,3133,4094
813,1313,1992,3438,4156
625,1336,2039,3125,4242
523,859,1922,3266,3891
523,891,1766,2516,3711
1625,2516,3516,4281,4727
1250,1883,2539,2992,4195
1258,2984,3453,4227,4633
1484,2266,3219,4211,4875
305,1258,1945,2266,2875
305,1820,2500,3055,4469
453,1789,2445,3070,4469
453,1734,2984,4422,4836
461,1727,2992,3977,4914
602,1891,2969,3891,4484
805,1945,3039,3891,4719
867,1945,3297,3930,4844
703,2250,3211,3852,4430
641,2000,3211,4406,4789
703,1969,2492,3086,4406
766,2078,2492,3125,4305
797,2000,3133,3789,4313
719,1945,2539,3234,4359
688,1914,2547,3742,4500
469,1914,2492,3742,4188
508,1914,2500,3117,3883
508,2328,2922,3914,4352
430,1938,3109,3703,4656
422,2523,3109,3852,4469
305,2484,3109,3578,4477
227,1008,2195,3227,3688
320,1148,2055,3039,4234
1141,2031,3039,3500,4289
563,1188,2008,3047,4195
586,1195,2094,3039,4180
602,1313,2297,3055,4219
516,1555,2172,3055,4031
531,1875,2969,3836,4820
539,1922,3109,3742,4617
508,2273,3109,3758,4641
359,2266,3063,3828,4523
297,2305,3047,3734,4555
273,672,2281,3086,4586
477,1000,2367,3078,4539
586,1086,2406,3109,4555
375,2281,2578,2977,4453
273,516,977,2234,3070
258,508,938,2266,3086
477,891,2266,3047,4438
453,2359,3023,4180,4352
445,859,2352,3023,3875
445,2367,3070,3680,4328
461,2375,3109,3680,4359
445,2328,3102,3781,4422
438,633,2305,3086,4297
242,469,2367,3039,4445
266,438,2383,3063,4383
477,2344,2992,3656,4383
469,2406,3109,3672,4359
461,1328,2352,3102,4328
461,1328,2367,3078,4430
469,1289,2367,3008,4398
422,1344,2305,3789,4844
406,2391,3078,3719,4844
453,2570,2977,3789,4844
930,2109,3102,4023,4891
820,2188,3078,3813,4719
773,2180,2930,3695,4211
758,2250,2469,2922,3859
961,2125,2430,3008,3984
734,1047,2125,3039,3977
734,1016,2109,3055,4102
1016,1500,2148,2992,4422
813,1531,2117,3008,4133
570,1039,2086,3063,4203
602,1414,2219,3039,4117
344,1406,2125,3141,3992
313,813,2281,3078,4148
313,2328,3086,4016,4266
320,2313,2922,4086,4664
320,2336,2922,4125,4695
313,2336,4117,4336,4656
281,563,2477,4117,4391
289,734,2375,2875,4352
297,734,1133,2344,2883
289,1133,2352,3125,4305
289,1102,2492,3469,4156
297,1203,2344,3508,4141
266,2352,3125,4125,4875
289,2344,2875,4094,4648
305,602,2383,4102,4633
602,898,1500,2563,4102
898,1484,2563,3719,4320
508,2258,2656,3594,4203
383,1070,2234,2547,4211
453,2281,2563,3453,4273
406,2148,2484,3375,4148
414,1188,2164,3383,4000
445,2109,2594,3516,4078
453,1188,2094,3164,4117
445,2039,2367,4211,4883
445,1953,2430,4148,4930
422,1383,2289,4039,4672
430,1383,2484,4078,4648
461,1320,2445,3461,4164
445,2336,3039,3398,4102
430,1367,2438,3398,3914
500,2523,3227,3484,4180
766,2094,2570,4195,4938
773,1828,2609,4211,4922
539,750,1867,2672,4219
500,891,1859,2664,4219
469,891,1820,2719,4211
484,891,1844,2719,4242
484,867,1977,2789,4375
492,852,1984,2773,4461
469,820,1984,2836,4383
477,1992,2859,4344,4727
453,2000,2875,4250,4742
453,2016,2906,3852,4656
453,1984,2820,3789,4719
453,1961,2789,3789,4688
461,1992,3117,3820,4703
445,1969,2938,3914,4750
445,1938,2938,3852,4711
438,1945,2945,3930,4727
422,1914,2828,4109,4469
422,2719,3133,3836,4641
469,2117,2641,4281,4758
445,1922,2336,4391,4805
461,625,1914,2484,4367
625,1961,2484,4352,4930
648,1953,2469,4445,4930
664,781,1883,2469,4375
430,813,1852,2016,2461
438,813,1859,2438,4328
461,789,1852,2266,4328
453,797,1859,2375,4336
430,797,2000,2133,2570
430,789,2164,2555,4242
797,1820,2195,2578,4188
797,1789,2195,2570,4180
781,1805,2594,4125,4922
789,1789,2594,4117,4922
430,813,1797,2633,4078
438,828,1789,2664,4063
430,844,1688,2664,4047
430,859,1563,2672,4031
477,883,1555,2656,4000
484,930,1570,2758,3922
484,1148,2820,3914,4820
711,1398,2836,3992,4906
703,1453,2906,3914,4836
555,1523,2891,3930,4867
523,1539,2875,4000,4922
508,1570,2891,4070,4797
523,1578,3055,3930,4891
531,1633,3125,3336,3938
531,1617,3023,3703,4250
539,1625,3086,3703,4063
539,1859,2039,3313,4328
539,1523,2109,3555,4258
547,1508,2109,3047,3758
523,1508,2117,3016,3750
492,1484,2211,2906,3531
508,1516,2211,2992,3773
516,1484,2273,3008,3773
461,1258,2273,2867,3828
453,1227,2266,3594,3695
