F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
688,1852,2836,2938,3828
734,1852,2930,3828,4797
1750,2734,3445,3883,4680
1906,2672,3445,3883,4211
984,1945,2648,3563,4195
859,2039,3141,3719,4672
867,2008,3141,3711,4664
930,2023,3086,3906,4938
883,1305,3086,4133,4695
1453,1773,2016,3000,4242
891,2242,2898,4000,4438
891,1164,2328,3102,4398
1109,2070,2328,3188,4273
1125,2070,2695,3211,4242
750,2086,2758,3398,4563
1242,2102,2680,3156,4609
875,1242,2195,2781,4828
867,1906,2164,2914,4453
1391,2164,2766,3539,4922
844,1477,2672,3359,3984
1281,1945,2891,3313,4547
1219,2219,3141,3836,4500
1016,1867,2438,2930,3805
820,1391,2328,3586,4570
867,1438,2148,2727,4508
1203,2133,3070,3820,4695
727,1336,2188,2766,4695
1117,2398,2984,3523,4758
570,1352,3008,3594,4813
516,1234,2789,4289,4875
1023,1211,2844,3578,4242
1141,2031,2789,3539,4719
711,1477,2383,3539,4203
547,1250,2055,2695,4195
1133,1719,2438,3508,4156
867,1250,1719,2125,2438
867,1406,2625,3398,4320
305,977,2297,3500,4281
594,2297,3305,3813,4609
367,1578,2313,3273,4484
1078,1578,2992,3570,4609
1031,1648,3039,3695,4547
742,2164,2789,3547,4602
1055,2266,3125,4313,4789
656,1227,2609,4156,4891
461,1281,2227,3273,4055
813,1398,1891,2570,4133
648,1297,2500,3633,4547
664,1789,2750,3555,4352
664,984,1789,2406,3977
859,1789,2781,4578,4844
859,1953,3672,4156,4703
625,906,1922,3398,4109
625,1188,1828,3234,3875
352,1344,2734,3352,4141
383,1211,2484,3234,4430
1227,2219,3047,3633,4469
258,1094,2523,3570,4461
1031,1711,2469,3570,4641
1031,1555,2445,3383,4680
1141,1344,2594,3383,4727
1242,2258,2750,3672,4352
766,2117,2813,3727,4430
844,2125,2813,2930,3836
875,2133,2930,3594,4469
875,2031,2891,3594,4422
555,945,2891,3500,3828
336,1266,2891,3313,4031
1297,2531,3313,4023,4703
531,1234,1938,3445,4930
1172,2688,3172,3836,4438
1180,1945,2813,3727,4297
1063,1922,2805,3883,4297
625,1125,2164,2961,4359
617,1141,2164,3016,4383
406,2219,2820,3406,4461
750,1844,2641,3391,4563
781,1836,2453,3563,4625
891,1992,2789,3594,4891
305,688,3281,4125,4664
172,688,2414,3219,4125
844,2289,3141,4156,4727
313,1117,2422,2984,4141
898,1164,1977,3383,4125
828,1742,2555,2984,3688
969,2477,3273,3664,4758
1203,1977,2648,3664,4633
1180,2297,2883,3891,4633
1375,2141,2883,3461,4672
1188,2070,2883,4016,4758
1266,2070,2883,4000,4813
1305,1859,3109,3820,4758
766,1836,3039,3938,4820
1172,1781,2875,3688,4563
891,2492,3266,3828,4539
398,1250,2578,3438,4547
758,1234,2719,3492,4406
625,1563,2242,3422,4406
836,2094,3094,3484,4633
367,1375,3195,4039,4734
266,1289,2367,3563,4219
266,859,1766,2297,4102
1000,1898,2297,3414,3672
992,1984,3164,3641,4172
1078,1734,2992,3555,3969
1289,2320,2891,3555,4414
617,1438,2891,3828,4484
625,1422,2094,2977,4086
1078,1500,2055,2719,3945
1109,2539,3641,3945,4602
1070,1648,2250,3969,4383
141,1070,1609,2867,3875
969,1406,2398,2938,4438
766,1469,2305,3430,4898
117,883,1391,3359,4813
633,1555,2711,3273,4758
164,633,1523,1555,2813
164,1523,2258,3367,4609
148,570,2805,3109,4727
148,1266,2141,3242,3875
750,2211,3547,4117,4891
461,750,1281,2031,3672
883,1266,1852,2891,3945
508,1266,1898,2945,3828
891,1688,2789,3508,4164
742,1313,2461,3188,3492
930,1313,1328,1844,2773
688,1328,2680,3125,4258
750,1414,1977,2664,4125
1063,1414,1945,2695,4398
188,1453,2000,3930,4203
867,1281,1547,2445,4203
859,1289,1547,2547,4039
1000,2109,2484,3945,4352
1094,1750,2492,3211,3945
883,1445,2328,3422,4047
977,1547,2461,3289,4375
977,1234,2367,3844,4547
1016,1445,2578,3570,4469
1008,1469,2445,3570,4500
695,1008,1492,2617,3344
680,1086,1438,2531,3258
492,680,1031,3031,3391
492,1172,2188,2563,3727
461,1172,2273,2656,3773
484,2609,3234,3531,4016
781,2539,3164,3883,4594
852,2664,3172,3742,4594
617,1352,2633,3875,4766
1250,2844,3328,3844,4898
1016,2813,3367,4102,4609
648,2648,3328,4000,4609
805,1383,2359,3219,4898
875,1453,2609,3914,4797
805,1180,1453,2453,2922
906,1180,2453,2813,4063
633,1273,2531,2797,3867
664,1227,2633,3930,4203
578,1133,2641,4078,4648
461,1164,2656,4070,4719
414,1188,2672,3992,4664
406,1188,2688,4055,4664
398,1109,2695,4008,4664
406,1172,2672,3977,4672
406,1195,2672,3961,4641
383,1211,2641,3961,3969
398,1305,2664,3969,4586
406,1367,2656,4047,4625
398,1438,2648,3898,4547
406,1492,2641,3406,3914
430,1539,2594,3492,3789
375,914,1531,2750,3789
375,688,1555,2703,4039
359,664,1570,2719,4063
391,664,1492,2797,4117
383,1609,2781,3445,4039
383,680,2695,3453,4063
383,1500,2695,3430,4117
383,680,2695,3391,3914
461,1969,2727,3320,4023
477,2484,3031,4125,4930
492,2172,2945,4008,4844
438,2117,2547,2938,3984
578,1414,2109,2953,3977
492,2125,2516,2914,4023
484,1352,2102,2953,3984
484,2156,2969,4023,4617
484,2008,2945,4023,4664
430,2141,2969,3969,4336
406,2195,2938,3945,4336
438,2117,2992,3922,3945
484,2039,2984,3922,4570
477,2078,2930,3945,4789
461,2086,2938,3992,4695
422,2047,2953,3453,4094
469,2086,3016,4078,4859
430,1219,2258,3234,4523
680,1242,2313,3258,4492
703,1336,2336,3063,4547
563,1273,3188,3867,4555
