F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1125,1875,2531,3180,3805
1016,1875,2516,3250,3852
1766,2164,3156,3664,4898
922,1766,3406,4164,4852
898,1914,2594,3523,4234
602,1813,2563,3492,4633
531,1813,2586,3555,4711
578,1688,2711,3523,4500
672,1984,2766,3461,4500
547,820,1727,3484,4633
367,945,2000,2703,3563
484,1039,1578,2313,3516
672,1469,2430,3500,4289
539,1508,2688,3477,4328
445,1555,2664,3555,4266
445,1563,1836,3617,4211
539,1703,2758,3398,4250
828,1852,2227,2758,3523
688,1672,2258,2758,3500
781,1758,2305,2758,3547
313,891,1750,3602,4453
469,1641,2516,3531,4352
1547,1711,2656,3547,4352
1531,2242,2570,3539,4594
547,1766,2273,3531,4641
539,1883,2117,2727,3500
539,594,1586,2273,3344
594,1500,2242,3539,4352
469,1531,1797,2156,3609
586,1602,2156,3531,4258
617,1781,2953,3508,4250
547,1570,2273,3398,4227
805,1594,2906,3477,4398
469,1656,2797,3492,4211
539,1516,2773,3461,4211
320,1648,3469,4258,4813
516,938,1664,3484,4133
875,1609,2180,3563,4563
734,1633,2273,3578,4328
477,1539,2828,3586,4367
414,1414,2664,3523,4258
523,1477,2664,3359,4336
719,1727,2914,3508,4336
664,1609,2430,3570,4438
188,1523,2430,3703,4430
750,1844,2352,3688,4453
750,1789,2813,3914,4703
922,2070,2734,3914,4602
305,2023,2953,4148,4594
305,875,1727,2898,4117
1031,1438,2227,2852,3695
414,1563,2406,3016,3867
867,1398,2297,3047,3828
906,1430,2086,3047,3805
844,1523,2039,3055,4391
922,1813,2398,3625,4867
867,1555,2453,3875,4438
875,1492,2328,3672,4656
836,1492,1555,3406,4555
891,1555,2922,3406,3563
914,1398,2867,3563,4891
484,1461,2813,3594,4742
602,1469,2164,3391,4383
703,1422,2789,3484,4398
789,1438,2289,3648,4320
1578,2195,2859,3656,4602
781,2141,2914,3648,4477
781,2000,3039,3695,4352
805,2063,2906,3625,4359
891,1563,2211,3625,4273
875,1563,2305,3625,4617
1508,2102,2898,3680,4609
1617,1992,2984,3500,4352
1500,2133,2891,3500,4492
1391,2180,2867,3914,4438
1453,1914,2922,3688,4438
1469,2203,2844,3617,4227
1453,2008,2805,3367,4117
898,2164,2766,3703,4281
430,977,2297,3156,3766
453,1039,2344,3172,3969
469,1078,2328,3102,3844
484,1305,2227,2852,3773
477,1383,2172,3773,4734
461,1445,2820,3734,4914
438,1656,2445,2820,3742
398,1742,2344,2828,3836
406,1602,2430,2828,3797
414,1602,2344,3625,4297
477,1594,2391,3727,4305
258,469,1641,2422,3742
453,1680,2391,3727,4164
445,1680,2383,3727,4125
430,1672,2391,3695,4180
258,1703,2391,3695,4516
242,1711,2352,3797,4578
430,1719,2344,3695,4398
383,1594,2125,3625,4359
391,1555,2125,3648,4289
336,1414,3563,4406,4852
281,820,2008,3547,4328
852,1852,3547,4289,4836
625,1828,2703,3555,4859
875,1789,2586,3570,4594
531,1820,2617,3508,4469
359,1844,2625,3516,4445
297,1883,2641,3523,4430
336,1945,2711,3570,4945
344,2023,2734,3531,4906
336,2109,2781,3578,4867
320,2164,2781,3500,4906
367,2125,3516,4508,4875
352,2094,2750,3516,4766
305,2094,2750,3469,4703
281,2117,2688,3484,4695
281,2125,2570,3422,4484
320,2125,2625,3961,4781
297,2211,2758,3805,4320
398,2195,2797,3711,4414
289,2188,2883,3742,4500
320,2047,2758,3727,4477
375,1992,2703,3711,4367
336,2047,2773,3758,4367
313,2266,2750,3719,4203
359,2250,2789,3719,4008
328,1438,2305,2578,4367
328,1469,2203,2781,3820
867,1414,2297,2836,4367
852,1414,2742,4234,4797
938,1547,2727,4117,4734
867,1977,2586,3313,4094
820,2117,2695,3883,4602
859,1516,2883,3539,4430
867,1906,2852,3539,3977
859,1352,2023,3609,4344
891,2086,3406,4258,4789
859,2250,2703,3398,4273
867,2336,2813,4070,4547
875,1758,2258,3125,3945
930,1750,2211,3164,4398
930,1750,2938,3750,4320
867,2406,2773,3781,4320
914,1438,2438,2773,4195
898,1438,2352,2773,4180
977,1352,2133,2813,4039
906,1383,2391,3641,4781
875,1383,2211,3719,4500
898,2430,3352,4383,4945
891,2500,3328,3734,4227
945,2063,2828,3102,4367
922,2023,2758,3164,4039
852,1852,2898,4102,4656
898,2969,3344,4102,4430
438,922,2078,3219,4117
438,1023,2195,3219,3984
406,984,2180,3055,4031
313,867,2070,3055,4078
531,898,2219,2836,4148
273,2297,2828,4031,4750
297,2422,3422,4219,4859
188,2305,2781,3414,4742
273,2305,3398,3891,4813
305,2250,3398,3891,4813
430,2305,3398,3820,4813
453,1133,2281,3742,4078
461,1281,2242,3734,4078
461,1398,2242,3750,4852
453,1484,2070,3750,4883
477,1539,1977,2789,3781
422,1570,2391,2836,3773
242,430,1547,2438,3734
359,1563,2398,3750,4477
438,1664,2414,3781,4586
430,1680,2406,3781,4875
367,1641,2430,3758,4813
383,1633,2422,3727,4664
289,1664,2477,3758,4633
281,1617,2422,3734,4586
297,1656,2344,2797,3758
266,1625,2555,3750,4633
227,1578,2977,3734,4672
195,1680,3047,3758,4742
227,1664,3203,3703,4453
242,805,1633,2977,3703
172,844,1633,3617,4406
758,1719,2227,3609,4516
734,1602,2125,4391,4859
734,789,3641,4422,4883
789,1773,2617,3633,4781
680,1813,2633,3617,4852
422,680,1859,2609,3672
422,1727,2578,3633,4898
469,1844,2602,3688,4914
273,1789,2578,3633,4945
273,2063,2664,3656,4828
336,2133,2719,3688,4648
328,2016,2734,3578,4945
336,1398,2063,2695,3555
297,1352,2148,2781,3547
305,2094,2672,3539,4578
273,2094,3445,4398,4766
227,2117,3555,4344,4797
