F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1117,1781,2508,3523,4523
1117,1781,2586,3641,4508
1094,1883,2648,3875,4898
1836,2602,3445,3758,4719
1281,1734,2938,3578,4523
633,2070,2969,4125,4523
2000,2953,3523,4109,4570
695,1922,2813,3773,4414
2203,2813,3281,3992,4359
805,1234,2039,2875,3242
805,2367,2898,3539,4070
891,1484,2500,3609,4633
1375,2375,3172,3453,4789
1781,2320,2969,4117,4883
953,1891,3445,4406,4805
922,1586,2031,2461,4195
922,1914,3398,4172,4672
969,2047,2180,3281,4508
1305,2391,3211,4102,4516
859,1289,2281,3164,4281
1227,2328,3102,4281,4789
789,1523,2422,3000,4289
1203,2383,3000,3352,4719
1305,2445,3180,3836,4719
422,1305,2008,2539,3867
523,2008,2688,3859,4797
438,1859,2344,2844,3969
477,1859,2523,3602,4430
367,1164,2727,3711,4414
367,1273,1969,2516,4453
367,1320,2516,4102,4547
805,1266,2594,4188,4797
805,1375,2688,4234,4719
930,2195,2789,3195,4203
828,1313,2508,3313,4453
1320,2258,2805,3266,4047
1391,2461,2805,3352,4242
1336,2070,2594,3305,4156
1352,2625,3297,3852,4945
1336,2734,3531,3852,4859
656,1336,2828,3609,4250
727,1336,2523,3625,4461
867,2523,2828,4180,4461
906,2398,3063,4141,4563
781,1414,2391,2859,3625
695,1414,2500,3625,4289
664,1227,2586,3539,4547
1500,2414,3383,3766,4531
875,1492,2289,3219,3781
813,1695,2602,3055,4711
961,2109,3000,3820,4516
1672,2102,3164,4422,4891
1070,1867,2328,3633,4242
1828,2297,2500,2914,4031
820,1828,2539,3555,4773
1070,1641,2430,3477,4625
1172,1641,2266,3641,4797
1188,1984,2555,3391,4102
1086,1836,2625,3531,4234
859,1273,2633,3898,4211
836,1352,2078,2594,4211
914,1352,1734,2656,3828
891,1352,1898,2570,3844
766,1984,2531,2836,3945
836,1859,2672,3953,4438
719,1789,2695,3891,4336
742,2031,2688,4008,4398
289,742,2117,2844,3891
383,1906,2039,2836,3922
0,461,1891,2656,3898
273,484,1867,2578,3898
477,1875,2656,3992,4539
453,2359,2836,3977,4578
438,1945,2820,3883,4445
289,1883,2742,4086,4305
273,453,2734,4086,4469
258,453,695,1859,2742
266,680,1773,2758,4016
305,680,2789,4016,4438
266,695,2063,2750,4344
328,2039,2727,4070,4695
320,1984,2680,3844,4484
328,1945,2789,3867,4430
438,1938,2688,3773,4633
359,2672,3711,4188,4648
281,1961,2727,3922,4688
258,2609,3711,4180,4789
344,2406,2773,3711,4828
297,617,1328,2531,2859
297,1328,2188,2555,3867
289,391,836,1328,2508
484,836,1383,2477,2922
414,1469,2148,2891,3906
250,750,2344,2836,3836
250,906,1211,2242,2883
891,1211,2242,2734,4250
813,1219,2383,2930,4422
844,1133,2930,3641,4648
391,2234,2477,2906,3797
398,2281,2898,4398,4656
563,2234,2859,4297,4516
328,570,2250,2883,4344
344,578,2281,2898,4391
578,2313,2602,2898,4664
570,2305,2570,4094,4375
313,547,2500,4250,4664
336,477,2398,4328,4633
297,570,2328,4102,4672
281,570,2328,4125,4672
336,2391,3141,4063,4703
328,555,2328,3141,3734
773,1211,2117,2359,3734
766,1219,2469,3391,3727
539,1219,2305,2578,3289
531,1219,1336,2523,3313
453,1336,2172,2641,3984
445,1328,2172,2609,4008
469,2211,2609,4016,4930
438,2281,3164,3961,4945
484,1289,2266,3453,3953
430,836,2484,3242,3922
469,836,1492,2523,3742
914,2266,3086,3938,4805
492,1867,2750,4164,4750
547,1883,2797,4086,4688
617,1859,2766,4008,4406
656,1813,2750,3383,4453
555,1898,2609,3375,4156
484,1891,2023,2813,3195
516,2063,2773,4156,4477
500,1859,2781,3930,4539
484,1836,2766,3758,4211
461,1805,2734,3758,4352
469,1781,2719,4109,4500
500,1773,2703,4063,4461
680,1797,2719,4063,4469
680,1797,2719,4125,4313
680,1797,2734,4117,4313
672,1789,2711,4086,4273
672,1797,2719,4117,4477
680,1797,2711,4125,4477
680,1797,2719,4094,4297
680,1805,2688,4125,4320
688,1797,2719,4063,4492
688,1797,2523,4055,4305
680,1805,2516,3898,4320
727,1836,2102,2570,3969
703,1602,2102,2586,4031
719,1695,2102,2797,4063
703,1656,2117,2422,2625
742,1703,2422,2938,3906
773,1523,2445,2969,4000
734,1688,2547,2898,4000
695,1484,2664,4195,4594
672,1508,2719,2953,4227
500,1523,2516,2695,4500
500,1508,2523,2688,4461
508,1500,2656,3078,4617
594,1398,2594,3063,4711
570,1438,2664,3063,4711
633,1547,2555,3648,4641
766,1492,2594,3750,4672
719,1453,2648,3648,4773
688,1695,2820,3219,3695
609,1211,2586,3391,4586
609,1227,2547,3508,4625
563,1156,2625,3422,4703
484,672,2617,3516,4641
297,680,2648,3570,4578
281,2672,3742,4578,4766
273,1820,2820,3813,4492
328,1688,2734,3891,4406
453,1508,2750,3906,4797
281,1508,2672,3922,4781
258,1945,2516,2922,4781
656,1719,2359,3094,4570
680,1719,2805,3094,4461
773,1953,2703,3328,4430
633,1469,1797,2828,3305
703,1477,2641,3367,4617
711,1813,2789,3375,4578
734,1844,2609,3313,4656
727,1617,2648,3328,4813
734,2703,3336,4055,4922
766,1945,2945,4234,4727
586,1906,2813,3953,4672
586,1883,2938,4109,4820
563,2047,3008,3703,4727
523,1039,2039,3016,3703
531,1047,2625,3102,3844
523,1063,2594,3141,3742
508,1055,2531,3055,4484
500,1039,2477,3008,4383
484,1023,2445,2961,4406
477,1008,2922,3344,4523
484,992,2914,3320,3852
469,977,3047,3773,4336
945,2820,3234,3805,4273
492,930,2750,3602,4227
461,938,2719,3586,4227
469,1305,2758,3492,4320
500,1352,2695,3328,4430
