F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1914,3172,3273,3406,3508
938,1914,2492,3273,4391
1031,1906,2273,3813,4461
758,1508,2766,3391,4063
1898,2734,3320,3633,4266
219,1266,2289,3617,4719
250,2531,3188,3563,4492
273,867,1750,3063,4406
461,867,1742,2961,4289
328,867,1641,3570,4273
188,1641,2180,3648,4484
383,1539,2180,2891,3867
430,1367,2352,2789,4641
406,1133,1570,2547,3922
406,1266,2539,3289,4156
938,2359,3594,4125,4555
898,2391,3367,4125,4586
828,2453,3633,4125,4797
1117,1727,2891,3805,4508
875,1680,2906,3586,4438
922,1664,2859,4133,4750
898,1836,2680,3703,4914
898,2117,2328,3250,4109
898,2094,2477,3258,4109
898,1930,3375,3781,4156
1836,3094,3539,4188,4898
906,2375,3094,3922,4898
992,2500,3094,3828,4938
1211,2438,3531,3875,4359
852,1211,2492,3570,4359
844,1914,2477,3570,4313
1688,2680,3672,4266,4898
977,1953,2727,3789,4719
898,1992,2422,3563,4813
1008,1867,2664,3563,4492
1695,2461,2813,4336,4773
617,1195,2641,4211,4813
563,1195,2344,2922,4414
563,1195,2344,2836,4398
1203,2305,2828,4352,4750
375,1188,2125,2898,4734
609,1172,2352,2648,4867
563,1602,2133,2648,4570
555,1258,1703,2445,4719
1609,2063,2750,3695,4758
406,2406,2891,3469,4734
359,641,2453,3547,4773
641,945,2453,3539,4461
633,992,2273,3430,4633
617,1000,2281,3148,4758
352,594,1211,2656,3375
352,1336,2523,3469,4406
344,1367,2508,3469,4469
367,1406,2508,3469,4266
352,1391,2445,3469,4266
352,1594,2414,3859,4305
336,1695,2461,3750,4227
313,1664,2406,2539,4188
359,1695,2406,2805,4227
367,1688,2570,2828,4273
391,1672,2313,3094,4320
398,1672,2406,3055,4359
383,1695,2430,2867,4484
328,1688,2398,2930,4516
352,1672,2492,3625,4516
305,1719,2313,3648,4367
453,1719,2430,3570,4711
539,1711,2492,3094,4445
469,1664,2961,4438,4914
422,1711,2930,3797,4945
375,1148,1648,2859,3797
578,1227,2805,3828,4656
398,594,2578,3898,4438
383,1805,2523,3953,4609
508,1805,2703,3891,4508
500,1977,2672,4133,4602
523,1172,2633,3813,4477
594,1086,2711,3914,4500
625,2695,3563,3914,4742
547,1195,2656,4000,4492
438,2484,3906,4219,4813
227,2664,3906,4164,4750
352,1938,2438,3813,4789
359,1922,2367,4094,4852
336,2430,3344,4039,4680
336,2430,3539,4117,4703
344,2180,3453,4063,4625
336,2211,3250,3742,4484
344,2195,3219,3797,4781
328,2031,3219,3727,3969
305,2109,3219,3656,3969
328,2125,3219,3523,4531
320,1797,2328,3453,4531
453,1617,2438,3305,4711
438,1688,2344,3305,4469
352,1633,2195,3313,4508
406,1633,2148,3461,4602
469,1672,2141,3586,4789
484,1641,2164,3563,4492
469,1617,2086,3570,4555
469,1641,2219,2930,4781
453,1633,2188,3008,4758
445,1625,2508,4141,4672
391,1539,2461,4063,4844
383,1523,2422,4188,4461
414,1555,2438,4242,4531
430,1563,2422,4203,4547
430,1313,1578,2383,4203
430,1539,2438,4203,4375
414,1523,2430,2734,4375
461,1555,2344,2734,4375
469,1609,2313,2883,4500
484,1602,2219,2945,4469
484,1617,2156,3367,4383
492,1672,2133,3406,4469
492,1695,2094,4125,4602
492,1641,2109,4133,4594
508,1641,2117,4102,4594
500,1617,2047,3445,4250
500,1594,2000,4039,4844
508,1586,2859,3625,4859
531,1602,2828,3555,4039
539,1633,2859,3602,4094
547,1758,2797,3523,4008
555,1336,1789,2797,3945
563,1344,1766,2820,3945
555,1266,1883,2883,3953
547,1258,1852,2859,3578
563,1273,1789,2859,3516
586,1266,1844,2859,3359
617,1258,2023,2859,3359
609,1234,1961,2859,3438
625,1250,1789,2094,3328
648,1242,2070,2484,3328
602,1289,2148,2680,4484
367,492,1250,2367,4406
320,1266,2188,2438,4477
352,1258,1266,2375,4055
0,344,1258,2477,4055
359,1242,2445,3984,4055
305,664,1156,2484,3984
367,664,1211,2563,4008
672,1188,2172,2922,4172
734,1023,2148,3055,4477
734,1023,2195,3055,4570
758,1727,2367,3133,4188
734,1742,2203,3102,4219
320,711,2266,3289,4148
273,813,1758,2227,3031
273,945,2227,3313,3914
273,2234,3102,3820,4555
313,2242,3102,4094,4594
234,961,2273,2695,4180
227,1164,2109,2695,4422
313,992,1281,2680,4063
266,742,1336,2375,4047
516,1016,2313,3070,4266
656,1609,2336,2828,4211
648,1609,2203,2945,4438
664,1641,2367,2930,4359
602,1563,2383,2953,4359
1563,2367,2828,4031,4359
781,1531,2430,3938,4359
820,2266,2875,3992,4352
586,1523,2352,3594,4430
648,1414,2305,2922,4453
797,2320,3094,3453,4766
1539,2367,2961,3641,4656
859,1461,2297,2883,4266
1234,2289,3109,3875,4625
414,1234,2430,2945,4055
719,1539,2523,2945,3977
656,1289,2242,2820,4156
727,1195,2164,3352,4438
984,2547,3406,4055,4531
461,2398,3492,3938,4656
469,711,2445,3539,4773
523,961,2461,3609,4813
523,961,2383,3586,4766
547,961,1711,2406,3555
547,1711,2516,3555,4766
539,1734,2477,3594,4461
523,1703,2445,3563,4750
523,1633,2445,3477,4688
523,1578,2445,3516,4070
531,1617,2414,3547,4516
492,1633,2422,3492,4063
516,2461,3523,4148,4797
516,2523,3539,3836,4258
508,922,2539,3563,4930
516,992,2570,3547,4508
469,1063,2555,3508,4156
445,1203,2477,3328,4211
398,1219,2344,3328,4055
406,1156,2328,3430,4625
273,1219,2461,3977,4484
469,2398,3398,3758,4500
414,2555,3273,4000,4422
406,2781,3273,3906,4391
367,2711,3320,4070,4391
359,1508,2750,3539,4484
438,1602,3320,3781,4727
672,1625,2625,3320,3953
