F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
750,2750,3766,4328,4859
797,2789,3766,4328,4758
1656,2555,3836,4219,4758
984,1852,3289,4180,4703
1266,1727,2750,3602,4195
641,1617,2555,3383,3992
94,719,1469,2531,4031
1484,1922,2992,4055,4664
1922,2914,3305,4305,4594
1969,2617,3477,4172,4688
2453,3078,3570,4070,4688
1445,2664,3141,3609,4469
1688,2438,2930,3930,4719
1047,1625,3109,3945,4375
1008,2242,2656,3289,3922
984,1992,2398,3727,4281
984,1789,2531,2938,3727
1844,2141,2570,3148,4266
2086,2492,3563,4070,4484
813,1594,2492,2742,4070
688,1602,2383,2930,4297
711,1602,2383,2914,4250
711,1578,2430,2898,4086
742,1484,2430,2703,4031
469,742,1516,2875,4039
469,1664,2680,3922,4227
578,1664,2898,3922,4664
609,1672,2914,4078,4789
695,1719,2813,3227,4070
492,1703,2813,3836,4594
1867,2414,3000,3594,4469
500,1758,2320,2883,4688
594,1805,2320,2922,4406
594,1742,2430,3047,4570
594,1711,2328,3000,4586
594,1023,1703,2977,4328
0,836,1703,2969,4563
719,1719,3000,4094,4523
734,1727,3000,4094,4539
852,1695,2953,4086,4398
531,1656,2898,3875,4320
516,1031,1734,2961,4313
711,1719,2992,3594,4328
406,1750,2922,3703,4578
586,1750,2930,3609,4695
602,1758,2906,3609,4422
570,1734,2891,3641,4523
727,1711,2891,3578,4469
617,1688,2945,3609,4555
617,1688,3000,4414,4883
961,1773,2953,4406,4789
633,961,1641,2852,4406
797,1672,2945,4148,4461
727,1695,2898,4148,4633
1617,2922,3602,4039,4820
1711,2844,3602,4383,4914
1742,2711,3594,4383,4828
1820,2438,2938,3594,4531
1695,2438,2914,4063,4539
1695,2930,3930,4461,4781
1180,1695,2602,3734,4391
938,1727,2977,3844,4359
1719,2484,2953,3352,4383
1719,2555,2852,2953,3234
1328,1922,2242,2852,4500
1328,1906,2242,2945,4234
1219,1695,2328,3141,4234
1281,1633,2336,3102,4383
1281,2391,3063,3461,4266
1391,2391,2719,3539,4266
1234,1539,2391,2930,4125
1109,1641,2859,3977,4633
906,1555,2875,4141,4625
523,1469,2547,4352,4758
633,1625,2516,4047,4797
648,1641,2531,2781,4055
672,1578,2883,4039,4609
758,1688,2813,3883,4555
1148,2773,3789,4266,4578
719,1195,2438,2789,3859
711,1195,1531,2578,3852
1141,1688,2320,2680,4141
1055,1758,2320,2734,3742
414,1148,2336,2898,3906
445,1086,2414,2914,3688
492,1188,2391,3695,4484
492,1219,2438,3875,4680
523,1242,2531,3438,3945
516,1367,2313,3289,4023
461,1648,2633,3375,4195
367,1680,2617,3211,4117
375,1422,1680,2563,3227
422,1234,1625,2563,4164
398,1234,1672,2688,4125
398,1234,1656,2453,4195
344,633,1641,2484,4016
344,1719,2477,2906,4008
359,1703,2461,3719,4023
383,1703,2445,2977,3523
453,1711,2539,4016,4727
469,1695,2414,3922,4609
367,1688,2430,4000,4578
367,1695,2414,3992,4469
344,1719,2359,3945,4727
352,1797,3063,3875,4844
336,1688,3063,3813,4500
383,1781,2852,3813,4242
344,1773,2617,3977,4453
391,1789,2664,4016,4453
602,2031,2664,3977,4531
688,1031,2664,3867,4875
633,1148,2695,3945,4883
625,2695,3344,3938,4531
547,2773,3266,3820,4531
492,1977,2828,3984,4766
234,1953,2852,3977,4633
414,2063,2891,3945,4117
422,2031,2375,2859,4055
430,2070,2336,2813,4039
438,2125,2336,2836,4070
289,2305,2859,3500,4078
258,1531,2289,2852,3500
219,453,1531,2344,2992
453,1500,2328,2688,3258
445,2305,2805,4102,4938
438,2727,4031,4430,4820
414,2383,2719,4008,4430
422,2383,2852,3953,4516
453,2070,2547,2852,4047
492,2117,2539,2898,4000
547,1820,2258,2820,3977
563,1820,2773,3664,3969
594,1688,2617,3625,4039
586,1680,2531,3609,4039
563,1664,2477,2680,4070
523,1688,2508,3719,4086
398,1586,2664,3531,4094
484,1563,2813,3539,4070
406,1672,2305,3508,4086
445,1641,2375,3523,4109
398,1617,2406,3500,4078
383,1570,2352,3281,4000
461,1672,2430,3656,3930
484,1805,2531,3563,3883
508,2016,2680,3617,3883
500,2047,2688,3641,3984
508,2078,2836,3523,4031
508,2070,2398,2914,3930
523,2406,2875,3594,3984
563,1805,2383,2930,3633
570,1914,2398,3586,3898
578,1727,2414,2875,3641
602,1695,2477,2922,3648
609,1672,2383,2836,3625
633,1688,2148,2453,3188
633,1641,2313,2539,3023
672,1641,2469,3813,4695
648,1609,2516,3656,4766
617,1578,2500,3688,4813
617,1430,2508,3820,4867
422,1523,2453,3891,4852
422,1484,2500,3898,4945
438,1695,2492,3852,4586
352,1141,2273,3555,4789
641,1234,2406,4063,4734
688,1297,2547,3602,4750
703,1227,2625,3578,4602
742,2102,2586,3594,4602
711,2141,2516,3500,4805
289,2234,2516,3547,4656
289,2148,2820,3688,4805
289,1055,2156,2711,3711
289,1055,2539,3586,4828
297,1172,2523,2898,4156
273,1109,2523,2898,4125
266,1234,2875,3539,4117
227,1602,2672,3906,4523
305,1602,2586,3750,4508
367,1602,2680,3781,4461
328,1617,2586,3789,4453
313,1531,2602,3813,4453
555,1633,2625,3688,4430
820,1547,2500,3609,4469
688,1508,2547,3594,4516
78,1391,2508,3688,4516
938,1656,2422,3727,4586
180,1891,2422,3719,4500
141,789,2359,3625,4430
688,1109,1852,3766,4445
109,1242,2313,3641,4391
78,1250,2227,3648,4523
383,1281,2617,3773,4586
555,2836,3273,3789,4484
516,711,2492,3461,4516
641,2453,3430,4141,4742
680,2414,3438,4211,4773
633,2422,3281,4273,4648
617,2422,3195,4664,4945
594,2414,3242,4516,4945
633,2430,3281,4445,4945
