F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
0,1242,2078,3281,4141
992,1281,2078,3281,4141
992,1281,2031,3195,3891
1531,3516,3906,4469,4945
1281,1688,3586,4469,4930
1563,2125,3359,3914,4492
1586,2141,3375,3914,4508
1477,2484,3086,4078,4813
1352,2461,3195,4078,4727
1305,2086,3047,3586,4547
1422,2352,2883,3984,4727
2148,2992,3695,4211,4742
2156,2898,3844,4305,4898
1180,2281,2961,3703,4109
1180,2117,2508,3266,3703
1281,1570,2094,3031,3953
1570,2086,3055,3953,4867
1516,2133,3078,3961,4789
836,2078,3164,3875,4852
922,1969,3063,3969,4336
930,2031,2523,3648,4336
867,1578,2773,3750,4391
1180,1664,2781,3719,4414
1156,1625,2719,3719,4250
547,1977,2539,3633,4516
438,2133,2539,3680,4531
438,1625,2078,3055,4305
508,1617,2164,3047,3859
922,2031,2695,3109,3984
1094,2297,2477,3695,4375
516,1633,2125,2789,4352
438,1648,2813,3609,4453
1570,2430,2813,3609,4414
1609,2391,3750,4430,4781
641,1656,2797,3750,4688
641,1609,2609,3750,4766
688,2539,3414,3922,4938
1750,2641,3414,3828,4617
789,1648,2727,3438,4648
1625,2508,3469,3781,4750
734,1680,2703,3578,4773
984,2117,2703,3484,4883
1055,2086,3188,3953,4820
859,1820,3344,3852,4641
852,1664,3453,4008,4578
852,1648,2922,3742,4578
984,1984,3039,3813,4609
844,2117,3180,3789,4398
984,2250,3469,4500,4852
1117,2508,3297,4000,4844
953,1508,2328,2906,4188
1078,1477,2859,3492,4031
914,1250,2758,3781,4883
1422,2711,3086,4023,4883
1484,2789,3336,4203,4906
633,1320,1563,2758,4141
633,1250,2641,4008,4727
680,1273,2461,2859,4461
1273,2164,3016,4469,4852
1258,2102,2984,4375,4781
1398,2227,2992,3945,4797
672,1180,2727,4117,4797
2164,2680,3859,4539,4797
633,1211,2336,2742,4805
430,1172,2453,3594,4609
461,992,2602,3531,4344
508,1031,2656,4242,4586
531,2602,3641,4289,4586
484,1219,2688,3539,4836
453,1219,2664,3492,4742
586,1250,2633,3391,4289
531,1367,2742,3367,4250
320,1398,2688,4305,4688
297,1617,2688,3953,4938
313,1555,2688,4188,4914
367,1727,2688,3875,4219
297,1594,2773,3828,4320
336,1789,2664,3953,4414
508,1781,2711,3938,4688
320,1891,2648,4031,4742
352,578,1883,2773,4047
336,547,1875,2734,4070
281,547,1844,2688,3984
352,1789,2688,3984,4398
250,1867,2672,3938,4477
305,1898,2594,3711,4617
281,1836,2672,4258,4828
281,1852,2555,3227,4492
961,1828,2555,3219,4414
1359,1969,2766,4016,4367
1203,1828,2727,3875,4469
1195,1844,2742,3930,4391
586,1180,2695,3961,4422
578,2008,2727,3953,4406
469,1977,2711,3961,4648
445,633,1094,1961,2789
453,1094,2828,3969,4414
336,1125,2102,2852,3945
344,2133,2844,3992,4602
336,2180,3000,4102,4500
305,2266,2891,4141,4500
328,2289,2922,4063,4352
289,1211,2359,2930,3945
328,2359,2875,3945,4805
297,1289,2438,2867,3984
305,1242,2430,4023,4602
375,2352,2891,3969,4523
328,2336,2961,3992,4688
305,1125,2164,2727,3578
1039,2117,2664,3453,4266
430,1039,2078,2578,4273
430,2109,2797,3898,4453
430,2188,2805,3906,4453
453,2289,2844,3875,4672
500,2203,2891,3922,4273
523,2094,2813,4008,4273
516,2180,2789,3969,4219
555,1938,2828,4078,4414
555,1875,2844,4008,4445
508,1813,2453,2781,4094
508,1750,2492,2766,3070
453,1813,2719,3453,4094
383,1727,2750,3555,4133
406,1672,2758,3492,3992
398,1695,2617,3977,4453
414,1656,2789,4016,4438
414,1617,2523,4117,4414
406,1648,2844,3898,4391
406,1828,2469,2828,4250
484,1938,2656,4016,4461
492,2047,2734,3922,4500
508,2055,2742,3883,4516
516,2094,2766,4000,4648
531,2133,2703,4102,4523
500,2063,2750,4078,4523
516,2203,2836,3602,4563
492,2117,2625,3563,4523
516,2070,2539,3609,4438
523,2063,2727,3500,4430
563,2148,3961,4117,4523
547,1695,2594,3625,3969
563,1961,2453,3938,4594
586,1938,2508,3938,4555
625,1789,2500,3984,4711
633,1789,2539,3898,4523
633,1688,2523,3969,4695
672,1703,2547,3547,3953
672,1656,2602,3906,4766
672,1617,2617,3641,3930
719,1609,2680,3609,3914
734,1500,2594,3609,3914
789,1547,2758,3578,4000
727,1563,2727,3602,4547
758,1602,2828,3398,4602
742,1617,2813,3398,4398
305,664,1398,2852,4000
320,664,1539,2906,3969
320,1453,2063,2883,3969
289,1508,2148,2859,3867
250,1500,2148,2875,3773
305,1594,2156,2875,3859
352,1398,2195,2938,3914
313,711,1461,2820,3266
719,1398,2820,3273,4414
727,1305,2961,3398,4414
727,1219,2844,3492,4406
734,1188,2859,3500,4438
711,1141,2906,3320,4367
672,1148,2844,3273,4289
617,1133,2836,3414,4195
656,1133,2172,2891,4148
281,1219,2664,3266,4289
297,1297,2266,2625,3430
305,2227,2617,3414,4156
313,1438,2227,3297,4945
328,1422,2250,4398,4859
328,1266,2211,3695,4859
328,1328,2078,3211,3750
297,2156,2703,3922,4617
313,1867,2281,3461,4664
313,1781,2836,3508,4000
320,1750,2805,3531,4133
305,1773,2813,3508,4078
297,1742,2828,3594,4102
266,1773,2813,3305,4148
266,1727,2789,3305,4102
297,1711,2828,3672,4016
227,1758,2844,3477,4094
281,1719,2758,3375,4000
234,1680,2797,3438,4648
289,1711,2781,3359,4078
273,1664,2820,4008,4781
219,1727,2484,3156,4000
297,1680,2453,4281,4836
258,1680,3016,3578,4352
219,1672,2828,3602,4281
86,1586,2656,3273,4594
195,1617,2281,3039,3836
195,719,2281,3492,4039
195,656,2391,3688,4289
