F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
0,727,1055,2211,3719
633,1180,1992,3320,3719
1695,2078,3320,3969,4203
1805,2742,3359,4164,4813
1922,2727,3586,4391,4664
188,961,2266,3859,4383
977,2313,3570,3859,4445
945,2008,3461,4039,4859
2047,3313,3828,4211,4617
1898,2594,3500,4086,4484
1844,2570,3438,4086,4625
2570,3102,3586,4195,4852
992,2289,3070,4125,4852
883,1602,2219,3016,4211
1531,2328,3453,4094,4688
1594,2523,3266,3859,4609
1617,2109,3266,3922,4641
781,1523,1945,2109,2430
648,1945,2445,3070,3875
633,1945,2453,3031,4367
570,1945,2578,3031,4453
570,1883,2555,3766,4391
703,1898,2609,3805,4453
641,1875,2461,3805,4547
641,1906,2406,3773,4297
641,1852,2688,3797,4750
602,1992,2500,3734,4633
602,1938,3813,4234,4617
641,1938,2453,3734,4289
602,1945,2461,3727,4648
617,1953,2977,3766,4781
664,1945,2422,3078,3773
602,1891,2336,3125,3688
703,1969,2992,3836,4922
656,1844,2992,3781,4930
625,2352,2945,3625,4297
633,2352,2945,3664,4328
570,1875,2938,3758,4344
609,1836,2469,3641,4508
625,1906,2344,3617,4430
641,1875,2383,3727,4398
742,1859,2477,3859,4266
688,1828,2508,3758,4273
617,1789,2445,3836,4273
602,1883,2422,3773,4781
617,1844,2320,3664,4188
641,1844,2352,3758,4813
633,1781,2352,3570,4344
648,1938,2398,3438,4219
703,1789,2414,3695,4266
664,1766,2508,3758,4844
727,1820,2398,3672,4703
773,1781,2422,3602,4703
703,1828,2398,3648,4688
586,1656,2398,3688,4711
648,1695,2352,3664,4203
719,1719,2484,3648,4766
617,2258,3742,4281,4672
617,1922,2258,3602,4672
633,1797,2391,3688,4070
609,1758,2414,3719,4859
609,1727,2438,3648,4117
617,1719,2375,3711,4633
703,1445,1922,2250,3633
719,1758,2828,3734,4414
641,1688,2641,3719,4359
633,1844,3109,3781,4789
578,1742,3055,3844,4664
539,1734,3180,3875,4789
711,2125,3203,3484,4656
711,1227,2086,3352,4602
711,1203,1938,3242,4602
1203,2078,3063,3797,4844
1164,1617,2297,3797,4531
719,1641,2523,3820,4289
625,1656,2094,3258,3828
656,1711,2430,3117,3813
234,727,1672,2609,3758
508,1273,2367,3742,4570
508,1344,2438,3680,4758
453,1445,2438,3563,4258
133,453,2484,3805,4547
133,922,2555,3500,4492
219,1070,2438,3633,4281
1234,1648,1984,3359,4625
914,1938,2945,3602,4500
1102,1820,3023,3727,4430
1172,2367,3531,3898,4750
914,1219,2414,3359,4414
945,2469,3313,3742,4430
953,2375,3063,3813,4430
773,2898,3234,3695,4430
297,1305,2945,3375,4945
266,781,1398,3180,4898
313,813,1648,2750,4898
273,1734,3008,3883,4836
250,891,1719,2992,3930
898,1734,2547,3938,4758
766,1797,2625,3914,4898
617,2031,3273,4164,4852
609,2008,3266,3867,4250
563,2094,3156,3859,4266
617,2141,3148,3844,4930
633,2180,3148,3945,4922
766,2328,3508,3992,4891
766,2188,2891,3875,4828
656,1961,2844,3734,4891
516,2086,2859,3672,4891
656,2125,2891,3766,4117
648,2336,3750,4258,4789
422,781,2430,2820,3930
828,1984,2898,3320,4008
656,2094,3438,4172,4789
617,1242,2336,3719,4688
883,1922,3125,3680,4195
1156,2133,3336,4125,4797
1117,1938,3398,4172,4742
1234,1938,3086,4219,4680
1273,2086,3547,4102,4789
1266,2086,2875,3547,4023
805,2156,2852,3672,4047
602,2117,2930,3672,4156
672,2297,3031,3930,4883
563,2281,2977,3938,4844
484,2273,3055,4063,4844
453,2328,3086,3922,4844
516,2328,3141,4047,4938
500,2352,3125,4172,4867
531,2453,3078,3820,4227
430,2438,3070,4148,4656
500,2469,3203,3734,4180
500,2469,3656,4195,4844
422,1313,2406,3258,4125
430,1234,2461,3102,4094
414,2414,2938,3328,4070
469,1516,2359,3117,4023
461,1281,2523,3094,3977
531,1242,2422,3047,4102
531,563,2297,2969,4219
563,1125,2422,3695,4180
531,1172,2422,3695,4227
430,2266,2719,4383,4930
484,2336,2688,3563,4211
516,2375,2734,3664,4820
500,2391,2648,3969,4594
453,2359,2680,3586,4813
1117,2422,2680,3617,4391
1188,2078,2828,3617,4391
1000,2320,2766,3680,4773
1000,1844,2766,3727,4859
953,1938,3000,3992,4852
969,1734,2250,2781,3984
969,2242,2789,3469,4250
969,2078,3188,3508,4086
938,1695,2477,3453,4086
1039,1883,2773,3391,4141
945,2023,2773,3680,4570
648,2063,2914,3742,4711
664,2063,2898,3805,4727
688,1992,2313,2977,3820
688,1922,2070,2711,3008
727,1961,3063,3805,4266
781,1711,2141,3023,3891
789,2219,3086,3781,4063
883,2000,2289,3078,3836
875,2000,2289,3141,3852
859,1898,2484,2977,3898
766,2023,2445,3055,3883
750,1758,2430,2977,3930
734,1758,2945,3984,4883
758,1734,2836,3977,4703
781,1781,2961,3977,4852
516,719,1750,2922,3945
547,1828,2813,3141,3891
555,1828,3164,3867,4148
578,1844,2883,3742,4086
617,1992,3289,4086,4836
633,1992,2773,4156,4922
742,2336,2883,3828,4156
0,773,2211,2984,3914
734,2336,3008,3867,4188
727,1586,2383,2953,4188
773,1586,2359,2969,3961
797,1648,2336,3008,3805
789,1648,2391,3055,3914
773,1711,2320,2898,3773
703,1602,2367,3820,4117
734,1594,2289,2875,3844
805,1461,2242,2898,3797
750,2156,2945,3648,4102
859,1813,2352,2789,3727
898,1969,2836,3766,4250
875,1867,2813,3836,4273
945,1820,2688,3836,4195
992,1820,2555,3688,4031
984,1789,2750,3688,4781
977,1695,2797,3609,4859
992,1805,2766,3656,3844
1000,1758,2836,3625,3984
1008,1797,2930,3688,4156
1070,1750,2977,3289,3695
