F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
625,1461,2523,2898,3805
602,1414,2523,3008,3773
1656,2508,2984,3773,4852
1563,2375,3422,3867,4781
1563,1570,1883,3594,4195
1570,2586,3055,3789,4180
1500,2719,3820,4180,4766
1586,2945,3383,3859,4211
1359,3508,3820,4211,4758
1375,3031,3555,3820,4500
1250,3031,3328,4164,4461
1328,2219,3313,3594,4016
2258,3094,3508,3938,4695
1414,1742,2570,3727,4852
1477,2305,2867,4078,4805
1508,2414,2867,3813,4625
1352,2195,2813,3188,4711
1523,2820,3578,3891,4570
1359,2297,3227,3805,4320
2156,2773,3047,3633,4281
2297,2773,3195,3930,4344
891,1945,2797,4016,4578
891,1242,2570,3586,4945
1211,2320,2773,3836,4938
922,1211,1305,2047,2766
773,1305,2047,2602,3867
1102,2094,2828,3656,4695
1328,2438,2820,3844,4859
1141,2430,3117,3641,4625
1266,2414,3039,3750,4625
1195,2563,3086,4289,4656
1414,2305,2938,3570,4117
1117,1492,2609,2992,3883
1328,1758,2891,3938,4914
1297,1758,2813,3953,4664
1805,2930,3617,4156,4602
1297,2938,3375,4125,4781
1711,2727,3414,3703,4367
1484,2195,2563,3273,4563
609,1563,2867,3289,4438
828,1375,2367,3336,4438
1430,2203,2641,3672,4445
1484,2234,3320,3648,4492
1453,2664,3406,3906,4234
891,2422,3055,3781,4227
883,2477,3195,4289,4641
1227,2539,3141,3672,4539
1180,2586,3133,3875,4773
930,1922,2750,3680,4883
1445,2008,3109,3531,4547
1578,2266,2500,3680,4844
1164,2094,2359,3109,4406
1773,2305,3117,3688,4500
1336,1719,2344,3313,3625
1273,2219,2992,3125,3625
898,1594,2063,3227,4477
898,1195,2227,3063,4781
953,2023,2859,3594,4664
1047,1922,2156,2859,3625
1289,2914,3719,3922,4500
1383,1867,2883,3945,4727
1508,2523,2961,3461,4695
930,1352,1828,2672,4000
1539,2141,2773,3289,3922
1156,2070,2789,3484,4289
1031,2133,3281,4367,4773
1305,2289,2859,3266,4875
1344,2719,3313,4047,4727
1391,2102,2797,3313,4141
688,1352,2219,3227,4320
1023,1352,2914,3539,4602
891,1352,2891,3523,4500
1352,1828,2883,3539,4492
1430,2148,2914,3695,4539
1703,1953,3023,4172,4758
1406,2938,3547,4156,4758
883,1484,3445,4070,4844
883,1336,2766,3844,4555
938,1563,2539,2727,3305
1336,2547,3578,4477,4766
1258,2164,2906,3453,4609
1406,1992,2164,2945,4742
1398,1992,2781,3078,4641
1930,2781,3164,4313,4820
1539,1930,2563,3945,4617
1367,2195,2633,3781,4484
1367,2195,2969,3938,4328
1367,2250,2734,3531,4328
945,1609,2625,3117,3789
805,1672,2406,2977,3766
766,2656,2977,3516,4867
805,1531,3055,4000,4898
859,1625,2852,3898,4719
656,1555,2508,2789,3992
844,1570,2656,3078,3758
664,1609,2594,3023,3609
844,1609,2688,3766,4938
570,2227,3102,3906,4281
1586,2914,3750,4523,4945
875,2414,3008,4570,4797
625,1570,2414,2867,3758
719,1953,2523,2852,3383
1047,2078,2523,2852,3563
1055,2258,2828,3148,4266
1086,2094,2828,3195,3852
1109,2578,3336,4359,4805
539,2891,3625,4422,4734
586,2664,3500,4164,4781
531,2633,3484,3766,4359
508,984,2805,3477,4266
477,1023,2766,4219,4828
320,1055,2695,3188,4609
289,1234,1703,3016,4609
328,1258,1695,2781,4836
281,1258,1695,2734,4875
258,1633,1813,2820,4594
281,1789,2750,3945,4594
266,1664,2711,3898,4375
273,1883,2727,3922,4539
305,484,2039,2758,3953
289,2047,2727,4039,4781
313,2023,2719,3977,4727
305,422,2141,2531,2938
273,430,2094,2734,4063
313,2063,2797,4031,4578
281,2125,2719,4063,4578
281,2195,2758,4031,4789
320,648,2117,2750,4172
453,2117,2586,4102,4547
320,1352,2172,2930,4094
258,2047,2805,4180,4852
258,1109,1641,2805,4828
313,648,1852,3188,3766
398,2766,3273,3867,4398
461,1117,2094,2727,4477
563,1063,2047,3422,4086
1055,2008,2859,3977,4344
656,1000,2055,2883,3953
656,2031,3320,3953,4297
641,883,2828,3516,4289
734,2258,3023,3367,4297
625,2117,2844,3367,4234
594,2195,2867,3367,4227
336,2305,2922,3477,4070
375,2617,4117,4477,4914
547,2508,3109,4234,4766
500,2508,3094,4320,4766
352,2523,3117,4141,4766
375,2563,3172,4133,4633
375,2594,3195,4102,4633
313,555,2578,2898,3461
531,2609,3688,4195,4617
320,2570,3117,3688,4305
328,2555,3156,3711,4391
344,1344,2539,3102,4305
328,1266,2547,3102,4141
211,1203,1617,2680,4148
578,1094,1500,2563,4039
539,1109,1500,2523,2758
563,1070,1563,2617,4188
414,1008,2633,3977,4680
516,2539,2852,3961,4625
555,1695,2555,2969,4031
594,2281,2930,4008,4547
609,1602,2508,3133,4000
602,1594,1602,2758,4141
578,1594,2602,3656,4047
586,2086,2867,4227,4586
719,1992,2953,3859,4609
734,2000,2953,4023,4664
711,1984,2961,3984,4641
367,703,2086,2945,4109
297,711,2078,2977,4484
273,688,1969,2859,4695
258,656,1945,3375,4641
258,477,1891,3383,3875
445,1930,3516,4125,4680
453,1930,3430,4023,4641
492,1172,1914,3445,4633
484,1172,1883,3484,4648
477,1891,3563,4359,4625
469,1156,1906,3438,4359
469,1875,2906,3398,4391
531,1875,3328,4016,4656
672,2016,2781,3688,4734
695,2023,2758,3922,4820
680,2047,2867,4336,4813
672,2109,2852,4133,4523
680,2133,2805,4375,4617
656,2117,2828,3492,4461
680,2117,2766,3469,4461
672,2102,2875,3609,4531
672,2031,2789,3766,4516
664,2086,2813,3891,4656
805,2016,2828,3852,4688
1039,1703,2922,3859,4641
641,1094,1703,2922,3805
