F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1164,1773,3195,4289,4688
1234,1773,3289,4258,4805
1461,1930,2742,4195,4875
656,2047,2641,3500,4422
656,1828,2695,3617,4906
695,1508,1977,3289,4773
711,1539,1938,3406,4758
727,1438,2352,3352,4289
688,1547,2383,3188,4195
688,1500,2328,3203,3859
680,1797,2445,3305,4422
641,1922,2539,3297,3961
695,1555,2406,2664,4102
750,1547,2328,2664,4078
719,1523,2328,3531,4008
719,1484,1914,3703,4375
734,1828,3023,3367,4148
570,1727,2641,3023,4148
648,1664,2570,3078,3906
688,1531,2063,2844,4125
680,1609,2063,2570,3617
734,1375,2289,3156,3867
844,1523,2414,3273,4180
523,844,1500,2016,2594
586,1508,2016,2570,4086
586,1883,2523,3836,4781
563,1664,2414,3727,4820
633,1609,2438,3719,4500
719,1594,2531,3648,4500
742,1516,2523,3781,4336
563,1547,2664,3336,4359
617,1586,2313,3625,4609
703,1586,2617,3477,4602
711,1492,2430,3523,4602
641,1539,2117,3719,4805
711,1461,2477,3617,4375
633,1602,1977,2789,3633
641,1594,2602,3844,4742
805,1633,2523,3531,4664
656,1641,2570,3453,4086
625,1578,2586,3867,4875
641,1578,2578,4016,4773
625,1516,2594,3547,4602
555,1492,2563,3586,4156
539,1594,2883,3672,4258
539,1633,2578,3563,4070
625,1563,2766,3297,4070
617,1500,3250,3758,4289
680,1500,2859,3250,4383
680,1492,2938,3359,4477
797,1625,2453,2914,3531
625,1594,2563,2914,4648
508,859,1422,3086,3805
484,859,1414,2836,3992
859,1414,2570,3320,3984
898,2641,3258,3664,4219
656,1508,3258,3773,4328
742,1453,2547,2844,3555
836,1352,2758,3281,3633
805,1344,1984,2766,3781
594,1461,1914,2664,3742
594,1359,2523,3641,4305
555,1313,2547,3695,4078
516,1422,1945,3695,4078
563,1383,1891,2680,3703
594,1383,2516,3688,4305
586,1492,2555,3664,4563
656,1461,2555,3594,4797
656,1453,2695,3578,4375
617,1625,2664,3617,4766
539,1602,2539,3313,3805
406,1969,3258,3773,4500
477,1930,2891,3258,4430
523,1875,2617,3047,4906
484,1906,2563,3047,4906
664,1492,2523,3719,4461
633,1461,2430,3711,4586
664,1984,2492,3734,4648
727,2000,2469,3742,4648
648,2391,3172,3734,4938
563,2383,3188,4023,4711
617,2328,3688,4273,4781
695,2141,3133,4109,4813
664,2180,3070,3477,4289
680,2273,3070,4055,4758
438,1461,2313,3672,4516
391,1938,2406,3539,4516
688,1438,2461,3859,4484
594,1406,1930,2430,4000
563,1367,1930,1961,4273
461,1367,1961,2664,4070
539,1430,1984,2664,4141
695,1328,1430,1977,4313
0,641,1328,2016,4172
672,1211,2031,3070,4117
570,1984,3070,3555,4148
602,2031,3078,3594,4297
602,1195,2313,3109,3672
539,2313,3133,3953,4281
516,1133,2344,3094,4141
609,992,2398,3125,4211
484,1484,2477,3164,4109
492,1484,2516,3250,4320
445,1523,2523,3258,4047
289,1430,2563,3273,4063
422,2570,3313,3977,4352
414,1578,2531,3813,4531
531,2406,3219,4102,4398
313,1367,2391,3219,4398
430,1367,2602,3867,4570
258,1344,2586,3828,4484
281,836,1234,2578,4391
250,813,1438,2289,3953
250,508,813,1492,2445
508,1375,1844,2469,4180
461,1375,1805,2469,4422
578,1352,1805,2508,4438
594,1281,1914,2508,4266
594,1156,1938,2578,4305
453,1156,1938,2875,4430
445,1156,2766,4398,4883
445,1273,2938,4422,4734
539,2664,2938,3813,4734
469,1328,2953,3625,4250
1289,2469,3156,3688,4109
953,1820,2664,3133,4141
766,1383,2727,3500,4141
859,1773,3031,4250,4805
867,1531,2297,3109,4148
805,2523,3289,4031,4891
914,1781,1992,2680,4008
1484,1922,2523,3438,4164
844,1508,2648,3625,4266
625,1500,1906,2719,4227
625,1500,1961,2539,4133
633,1984,2609,3750,4164
797,2000,2609,2656,4195
742,2000,2656,3703,4180
750,1984,2609,3703,4195
766,2031,2570,3703,4195
820,2008,2508,3719,4648
828,1992,2523,3719,4563
734,1961,2523,3734,4422
516,1570,2656,3664,4406
570,1570,1938,3695,4344
797,1875,2750,3320,3703
820,1852,2570,3625,4313
609,1469,1797,3523,4063
531,1398,1914,3422,4164
555,1430,1852,2594,3617
789,1359,1930,2492,3664
633,1375,2023,3414,4258
789,2016,3055,3750,4000
781,1992,3180,3570,4063
797,2063,3242,3648,4313
781,1539,2070,2547,3578
789,1539,2016,2547,3906
766,1469,2000,2469,3766
797,1961,3172,3633,4672
836,1984,3063,3742,4672
844,1953,2953,3742,4828
867,1508,1938,2422,3758
930,1430,1922,2430,4078
984,1836,2852,3633,4070
977,1523,1797,2883,4008
875,1617,3164,3586,4008
984,1586,2531,3203,3938
1000,1531,2523,3039,3938
844,1586,2516,3305,3945
742,1523,2766,3219,3875
961,1594,2805,3828,4273
969,1617,2828,3914,4398
945,1633,2523,3188,3875
727,1531,2547,3242,3758
664,1477,2547,3156,3547
625,1617,2633,3273,3906
625,1594,2688,3188,4594
547,1500,2648,3094,4766
547,1492,2680,3172,4797
547,602,1430,2664,3422
602,1414,2664,3297,3617
594,1469,2539,3250,4211
641,1453,2836,3352,4234
688,1414,2594,3539,4430
742,1453,2609,3641,4469
641,1359,2516,3570,4336
828,1430,2539,3547,4484
922,1398,2563,3563,4609
633,1398,2563,3555,4289
609,1375,2555,3570,4289
594,1320,2539,3492,4422
258,1273,2656,3547,4500
266,492,1313,2680,4500
461,1508,2664,3602,4547
461,1484,2563,3242,4547
523,1422,2563,3492,4664
539,1500,2578,3438,4656
570,1453,2602,3227,4508
664,1539,2672,3227,4508
594,1391,2656,3703,4727
711,1391,2734,3602,4664
633,1633,2922,3867,4875
