F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1133,1781,3000,4375,4828
1133,1781,3188,4367,4828
883,1797,3219,3938,4844
883,2070,3492,4148,4867
773,1891,3602,4266,4797
914,1539,2563,3750,4914
945,1648,2570,3813,4867
563,945,1680,2672,3969
563,852,1633,2781,3758
766,1531,2758,3758,4609
781,1742,2531,3758,4211
836,3242,3820,4180,4820
938,1398,1820,3164,4180
1523,2656,3078,4102,4797
875,2461,3086,4141,4688
883,1625,3039,3289,4555
1070,1563,2398,3414,4133
1039,1609,2422,3195,4109
1508,2320,3156,4000,4703
1000,1680,2414,3047,4789
1164,1680,2453,3039,4648
922,1789,2492,3219,4648
805,1375,2492,2781,4773
813,1766,2500,3195,4664
875,1781,2641,4117,4680
383,1727,2641,3156,4039
555,1164,2695,3961,4859
531,1094,2578,3953,4844
523,1063,2586,3305,4719
508,1563,2578,3305,4781
484,1586,2734,3234,4844
297,1609,2758,3234,4281
281,1555,2539,3234,4266
305,1586,2602,4406,4945
313,1648,2727,4406,4875
313,1648,2383,2719,4211
508,2383,2719,4125,4828
500,2414,2719,4133,4867
500,2430,2898,4141,4680
492,2367,2898,4180,4945
500,2227,2438,3141,4172
461,2406,2719,4102,4922
477,2117,2719,3961,4898
289,2148,2703,4141,4898
367,1461,1984,2672,4172
477,1430,1461,2664,4102
477,1430,2164,2664,4070
461,1430,2164,3984,4406
492,1453,2180,2695,4156
406,2227,2656,3984,4383
461,2211,3977,4445,4914
289,2211,3258,3914,4555
523,984,2359,3258,4680
977,2367,3250,4023,4734
680,1203,2266,3148,3688
734,1211,2328,2906,3602
914,2359,2898,3602,4109
609,984,2320,3023,4125
625,1039,2367,3023,4133
625,945,2336,2844,4094
852,1375,2383,2844,4109
555,852,969,1563,2875
555,969,2227,2969,3867
508,852,2414,2984,4023
508,945,2313,3008,4164
398,945,2328,2828,4117
398,1102,2305,2586,4102
0,383,1070,2523,4133
0,383,1063,2539,4344
391,1063,2570,4117,4391
398,1078,2609,4156,4461
398,1125,2281,2609,4188
406,2328,2680,4164,4563
414,2266,2570,4125,4563
406,2266,2664,4445,4891
422,2297,2633,4297,4906
406,1117,2297,2641,4375
406,1117,2297,2641,4164
406,1141,2633,4414,4859
398,2617,3773,4492,4859
383,1359,2641,3703,4430
383,570,938,2414,4641
570,961,1664,2422,2734
563,2203,2625,2984,4086
680,1516,2281,2898,3758
711,961,2242,3445,4102
922,2289,2758,3445,3852
430,2203,2820,3602,4203
492,2203,2516,2836,3477
516,2070,2813,3266,3734
570,2156,2789,3281,4188
578,2086,2719,4102,4406
531,1961,2328,4016,4320
523,2156,2711,3383,4219
469,2102,2711,3383,4211
484,1852,2672,3617,4117
531,2234,2664,3617,4578
523,1938,2664,3820,4547
508,1469,2102,2742,4547
602,1570,2586,3695,4719
633,1703,2063,2906,3594
563,2203,2938,3352,4414
445,3047,3336,4234,4914
688,2563,3336,3984,4773
844,1906,2352,3094,4047
945,1906,2242,2430,3094
820,1930,2242,2945,3813
586,1719,2336,2766,3953
656,1797,2383,2734,4156
742,1906,2602,3172,4156
719,1953,2625,3172,4117
734,2016,2516,3203,4016
742,2016,2719,3203,4023
750,1984,2523,2773,4023
727,2000,2781,4031,4578
492,953,1992,2781,3805
484,2055,2766,3703,4375
492,969,1984,2930,4211
492,1945,2930,4164,4828
492,1219,1930,2906,4156
492,1922,2906,4148,4836
484,1680,1922,2852,4148
469,1727,1930,2297,2852
461,1953,2883,4180,4688
383,1945,2477,4070,4664
336,1984,2633,4078,4656
445,1938,2648,3469,4086
484,2000,2219,2703,3617
477,2016,2727,3594,4117
500,1992,2508,2625,4063
477,664,1984,2445,2641
648,1969,2438,2570,4023
641,1969,2367,3250,4055
633,1914,2383,3250,4039
617,1875,2492,3289,3984
617,1828,2469,3273,4094
617,1859,2055,2469,3289
648,1891,2078,2492,4141
672,1875,2328,2492,4031
727,1938,2336,4086,4922
727,1938,2391,4086,4922
805,1969,2398,4094,4938
883,2000,2453,4008,4938
898,1789,2500,3281,4000
914,1672,2523,3281,3992
930,1633,2383,3305,3984
953,1672,2430,3188,3766
977,1516,2492,3188,3688
1000,1539,2516,3313,3750
320,1016,1586,2586,3672
320,1039,1594,2617,3672
320,1055,1602,2641,3688
281,1086,2508,3539,3727
289,867,1109,1367,2547
320,1117,2555,3695,4914
328,1133,1398,2609,3727
328,930,2617,3766,4898
906,2445,2633,3813,4711
336,570,883,2398,4203
336,570,1508,2656,3758
352,602,1508,2695,3992
609,1523,2672,3875,4250
359,602,1766,2648,4352
328,594,1711,2625,4094
328,602,1406,2602,4273
320,578,1703,2563,4227
484,1594,2641,3203,4203
664,1555,2773,3195,4320
328,711,1586,3039,4234
578,1555,2719,3938,4461
633,1719,2820,3734,4320
391,1461,2703,3242,4602
430,1508,2656,3906,4828
391,1531,2227,3094,3797
359,1445,2133,2703,4891
445,2133,2711,3336,4852
609,1016,1406,2344,3703
664,1289,2336,3016,3813
703,1219,2336,2773,3781
805,1180,2688,3156,3789
680,883,1320,2703,3250
688,898,1367,2750,3805
469,898,1383,2703,3813
477,688,938,1109,2703
273,578,1117,2672,3789
273,1211,1305,2641,3766
359,1383,2648,3703,4625
422,1398,2500,3547,4477
414,1352,2414,2922,4336
430,1375,2859,4250,4938
438,1469,2828,4281,4883
266,445,1563,2805,4234
320,398,1547,2836,4188
266,1586,2141,2859,4156
273,1688,1867,2852,3766
281,1938,2391,3750,4164
266,2273,3750,4219,4938
297,1844,2320,3703,4547
328,2203,3102,4070,4773
313,1828,2172,4125,4813
352,2328,3203,4094,4844
320,2242,2820,4188,4547
383,3156,3648,4141,4898
414,1781,2172,3070,4734
