F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1023,1773,2641,3578,4086
1102,1703,2430,2641,3430
1813,2430,2875,3852,4867
1836,2586,3273,3969,4906
875,1273,2414,3664,3969
758,1117,2117,2930,4117
797,1125,2180,2992,4117
1164,2656,3656,4180,4289
1172,2695,3656,3922,4578
1242,1664,2680,3938,4672
750,2680,3633,4422,4938
828,1594,2742,3656,4750
586,1977,2641,3711,4789
719,1953,2641,3719,4883
789,1883,2844,3922,4898
578,1219,1563,2789,3445
586,1227,1695,3234,4883
430,633,1227,1859,3203
656,1289,1945,3227,4203
617,1289,2000,3258,4203
477,1594,1992,3328,4344
477,1547,1984,3469,4219
477,1547,2102,2438,3219
617,1594,2641,3234,4000
656,1672,2578,3352,4344
813,2219,3234,3820,4406
1602,2734,3148,3656,4203
742,1539,2289,3086,4211
617,1516,3016,3961,4867
648,1617,2430,3102,4672
641,1477,2430,3227,4633
656,1594,2430,2922,4461
656,1188,1531,3039,4344
711,1141,1570,3164,4172
664,992,1508,3125,4586
664,992,1461,3211,4234
641,1594,2461,3188,4063
641,1586,2422,2984,4336
578,1617,2422,3234,4891
594,1648,3102,4008,4781
680,1570,3250,4352,4844
820,1555,2914,3797,4750
1531,3219,3844,4258,4703
625,1523,3195,4078,4586
625,1461,3148,3922,4406
617,1461,3055,3344,3922
594,1352,2844,3344,3820
641,961,1555,3102,4656
734,1094,1547,3117,4609
641,1094,1617,3094,4719
609,867,1523,2984,4945
867,1477,2492,3109,4453
1375,1961,2477,3211,4703
594,1383,2266,3164,4930
617,1352,2195,3180,3727
1500,2523,3164,3875,4875
625,1469,2477,3125,4219
1461,2516,3039,4219,4719
1523,2000,2922,4258,4938
609,1664,2234,3023,4617
625,1516,2445,2969,4617
883,1398,1867,2953,4406
1016,1563,3063,4125,4648
750,1516,2789,3063,4633
688,1508,3094,4023,4578
711,1461,3055,3914,4281
633,1422,2867,3914,4195
773,1508,2734,3086,4195
617,945,1531,3000,4234
750,1234,1531,3070,3805
641,1234,1500,3016,3633
1242,1500,3070,4047,4523
930,1563,2109,3039,3867
805,2195,3063,3938,4656
1328,2305,3047,4070,4375
828,1328,2359,3391,4297
1141,1445,2398,3391,4180
984,1977,2461,3469,4633
977,1648,2625,3383,4422
820,2023,2609,3172,4391
1070,1578,2711,3461,4305
891,1398,2703,3344,4531
891,1594,2461,3172,4531
1289,1688,2586,3172,4070
875,1195,2875,3633,4250
1375,2500,2844,3625,4148
1391,2242,2844,3625,4438
766,2047,3063,3805,4688
1367,2000,3164,4227,4695
797,1516,2422,3125,4141
1086,1922,2836,4313,4734
1039,1891,2594,3250,4539
734,1891,2266,3258,4297
719,2094,3117,4289,4813
1086,2727,3734,4289,4789
961,1891,2805,3008,3984
1047,1914,2711,3234,4141
742,1109,1922,2570,3188
742,1125,1859,2953,3555
1156,1594,2703,3086,4289
1547,2578,2984,3750,4305
813,1547,1734,2859,4227
844,1734,2734,3227,4133
898,1664,1734,2953,3883
0,852,1664,2859,3883
641,852,2672,2984,3914
641,1992,2633,2984,3938
1008,1852,2633,3188,3906
930,1539,2703,3070,3836
945,1563,2719,3070,3477
547,1570,2719,3164,4273
602,1523,2758,3367,4508
578,906,1625,2750,3469
727,1633,2750,3539,4273
336,953,3133,3531,4352
609,1102,2922,3422,4172
578,1203,2688,3406,4461
477,1273,1695,3234,4625
602,1164,1695,3188,4492
414,1141,1695,2102,3156
242,430,1711,2102,2898
445,1719,2031,3188,4664
617,2086,3117,4102,4547
297,617,2125,3063,4117
414,586,2117,3117,3563
414,2156,2867,3156,4063
406,2164,2867,3328,4148
414,2148,3008,4039,4828
398,2336,3133,4031,4875
328,2148,3172,4086,4844
234,2477,3094,4180,4656
211,2133,3094,3797,4117
219,2164,3117,3773,4156
281,2086,3031,3773,4125
336,1188,1539,2750,4344
1102,1539,2625,3148,3578
1133,1578,3109,3531,4133
828,1133,1578,2898,4109
1000,1578,2828,3898,4422
672,1031,2117,2867,4320
898,1563,2094,2820,4117
648,1563,2195,2859,4109
602,2133,2883,3914,4086
664,1203,1609,2219,2938
680,2117,2867,3797,4328
969,2188,2906,3766,4383
313,2203,2898,3938,4375
289,469,1109,2219,4375
359,2313,2977,3813,4453
313,453,1211,2984,3922
305,469,1250,2758,4008
281,477,1242,2758,2969
281,1242,1555,1945,4055
266,1625,1945,2758,4023
266,1625,2125,2789,4055
242,2094,2758,3867,4852
289,2000,2914,3969,4906
320,2000,2742,4016,4477
383,2500,2844,3930,4242
305,438,2281,2766,4242
633,1898,2281,2953,4422
555,2188,2922,3813,4422
477,2047,2656,4000,4391
484,1922,2664,3922,4398
508,1906,2641,3914,4359
570,1844,2648,3992,4406
602,1852,2656,3820,4578
594,1859,2641,3844,4641
555,1898,2695,3875,4664
641,1922,2695,3828,4508
695,1922,2719,3664,4492
469,1914,2742,3445,4375
430,1930,2602,3336,4414
438,1945,2773,3906,4570
453,2188,2711,3328,3906
398,2000,2719,3383,3906
430,1961,2719,3320,4211
422,2000,2813,3414,4211
414,2031,2734,3305,4359
445,2000,2898,3219,4039
477,2688,3211,3961,4883
539,1945,2656,3430,4609
648,1945,2758,3531,4758
734,2086,2734,3906,4523
758,1977,2766,3781,4383
781,2016,2734,3820,4875
797,2000,2539,3758,4461
828,1656,2688,3672,4648
836,1781,2695,3844,4484
852,1828,2641,3492,3820
875,1758,2781,3938,4703
898,1719,2727,3797,4555
969,1695,2750,3836,4891
1008,1664,2766,3672,4672
1000,1680,2867,3781,4672
1039,1695,2852,3750,4727
1055,1641,2875,3273,4727
1031,1680,2773,3398,4758
938,1734,2820,3391,4461
414,914,1680,2836,4609
430,1797,2859,4422,4836
