F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1156,2578,2938,3008,3383
1156,2578,2914,3383,4875
1141,2563,2914,3797,4703
1898,2352,3438,3797,4805
1680,2352,3586,4188,4891
813,1781,3086,3867,4188
891,1797,3094,3867,4336
891,1648,2492,3234,4258
1172,2422,3344,4031,4422
891,1969,2422,3227,3969
1117,1820,2563,3555,4266
898,1883,2586,3523,4109
344,1594,1781,2586,4000
344,1516,1781,2391,3984
492,1469,1781,2617,4047
602,1422,2766,3953,4906
625,1422,2773,3945,4820
602,1484,2664,3828,4789
586,1547,2742,3797,4609
602,1813,2797,3711,4539
547,1891,2734,3828,4367
430,1555,2820,3875,4227
422,1508,1789,2859,4359
406,1508,1852,2852,4297
398,1844,2789,4242,4703
414,1844,1930,2727,4273
430,1930,2195,4125,4461
484,2164,2695,3055,4125
523,2070,2875,3625,4164
508,2063,2883,3688,4289
469,2125,2867,4195,4531
406,2109,2867,3609,4328
313,2023,2734,3898,4281
297,2070,2773,4133,4539
281,2023,2289,2805,4539
281,2023,2289,2938,4531
320,2023,2398,2953,4523
344,2039,2727,3914,4570
273,344,1977,2719,3953
273,2008,3055,4023,4945
1070,2336,2758,3242,4781
352,922,2367,3000,4398
891,1461,2352,3000,4344
820,1609,2367,2750,3719
820,1453,2227,2977,3680
625,2242,2938,3805,4344
617,1625,2258,3563,4336
914,1594,2336,3008,4445
867,1594,2367,2914,3859
352,2500,3070,3734,4305
367,2578,2930,3742,4336
555,2641,2883,4367,4883
578,2594,2891,4352,4922
578,2594,2875,4359,4898
578,2555,2852,4336,4523
578,2539,4016,4539,4805
305,570,2508,3008,4391
320,547,2594,4039,4320
320,1555,2609,4039,4336
289,1406,2578,2750,4281
0,313,1375,2766,4305
313,2594,2813,4070,4453
305,563,2609,4070,4383
563,2563,2820,4297,4609
563,1109,2563,3109,4367
336,578,1180,2688,3133
570,1180,2781,4414,4594
508,1563,2750,3625,4523
500,1570,2750,4422,4516
578,2766,3836,4406,4727
484,1703,2828,3813,4359
523,1789,2758,3656,4352
539,2742,3656,4500,4734
531,1578,2734,4461,4789
391,672,1109,2781,4297
602,1352,2797,4102,4938
469,1234,2766,3914,4617
406,945,1438,2680,4469
484,797,2031,2883,4109
297,820,1063,1906,2883
680,1492,2898,3891,4289
719,1594,2813,3844,4375
227,891,2117,2891,4086
453,922,2336,2914,4188
859,2055,2188,2969,4375
867,1992,2992,3656,4352
859,2180,2922,4352,4875
867,2039,3109,3609,4461
867,2086,3070,4398,4633
828,1938,3117,4234,4617
836,1906,2289,3000,4438
828,1914,2289,3063,4555
828,1891,2453,3102,4539
836,1898,2289,2461,3031
773,1922,3016,3648,4531
555,1906,3039,3586,4398
445,1867,2953,3563,4375
422,1906,3000,3617,4469
438,1938,2969,3641,4445
445,1914,3055,3609,4453
477,1891,3023,3742,4359
516,1852,2914,3680,4430
492,1844,2844,3633,4164
609,1953,2914,3898,4313
695,2008,3008,4133,4531
727,2023,3039,4375,4922
766,2047,3000,4391,4852
734,2133,3000,4422,4898
719,2117,2984,3656,4555
688,2125,2930,3617,4188
750,2188,2867,3617,4531
773,2219,2914,3867,4367
789,2195,2898,4141,4539
805,2125,2914,4430,4891
813,2039,2852,4156,4539
844,1953,2875,4375,4852
836,1875,2859,4016,4563
898,1813,2875,3930,4570
898,1758,2930,3781,4523
945,1617,2953,3781,4422
945,1672,2273,3039,3992
938,1602,2328,3055,3766
969,1531,2445,3117,3750
977,1570,2469,3070,3898
953,1594,3148,3703,4531
969,1547,3164,3766,4500
992,1586,2406,3219,3813
930,1602,2445,3188,3688
883,1570,2438,3148,3742
891,1594,2445,3117,3828
898,1609,2453,3102,3688
867,1609,2453,3141,3906
836,1688,2563,3094,4055
805,1594,2695,3070,4156
313,852,1805,2859,4148
461,1719,2789,3820,4297
430,1688,2891,4000,4352
406,1672,2797,3641,4414
313,1609,2766,3594,4445
414,1680,2805,3609,4461
469,1625,2773,3766,4117
367,1469,1789,2773,4055
422,1633,2766,4016,4367
0,336,1625,2758,4133
352,1602,2773,4063,4258
313,1586,2813,4063,4336
336,1648,2828,4109,4648
359,1797,2805,4078,4711
375,1859,2641,4055,4547
336,1813,2672,4086,4547
320,1781,2547,2875,4008
391,1797,2547,3313,4023
289,1773,2711,3141,4391
297,1773,2820,4305,4695
336,1867,2945,3461,4750
273,1359,1938,2844,3477
250,1664,2672,3133,4859
250,906,1250,3055,4344
906,1492,3000,3961,4508
914,1523,2992,3938,4531
898,1563,2328,3047,3953
867,1563,2500,3047,3906
852,1555,2531,3023,3891
859,1547,2453,3078,3781
859,1555,2453,3055,3891
867,1563,2406,3078,3922
852,1547,2367,3078,3969
844,1531,2375,3109,3867
844,1516,2258,2977,3883
820,1430,2664,2977,3906
602,1445,2734,3828,4320
398,1484,2766,3867,4242
359,1445,2773,3789,4313
391,1469,2766,3773,4406
398,1430,2781,3813,4531
398,1406,2750,3828,4477
414,1398,2766,3859,4227
398,1391,2828,3953,4172
234,1672,2789,3938,4313
227,1539,2820,4172,4477
234,375,1555,2844,4195
367,1570,2828,4117,4578
375,1617,2813,4180,4367
0,367,1672,2797,4242
219,375,563,1688,2789
328,1680,2773,3680,4102
266,352,1688,2789,4258
344,1688,2766,3602,4055
250,594,1742,2773,3820
344,1695,2758,4086,4555
250,414,1672,2797,3742
289,1703,2789,4195,4570
305,1672,2781,4070,4398
289,1578,2828,4070,4523
305,1578,1641,2789,4375
320,1641,2836,3930,4516
313,1750,2820,4039,4617
320,1625,2727,3453,4008
320,1625,2797,3711,4523
297,1789,2820,3617,4602
266,3195,3617,4063,4672
266,2688,3164,3688,4648
695,1820,2711,3164,4148
