F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
2563,3414,3898,4258,4727
1508,2563,3484,3898,4211
1508,2781,3727,4211,4578
1461,2641,3477,4180,4672
1445,2289,3344,4180,4758
1445,2289,3523,3891,4594
1641,2352,3484,3945,4602
1789,2484,3438,4063,4656
1820,3219,3789,4211,4930
1875,2922,3727,4664,4930
2250,3617,4141,4539,4930
1586,2609,2781,4078,4758
1789,2250,3445,4172,4625
1734,2266,2820,3461,4586
2188,3125,3578,4047,4555
1648,2508,3063,3961,4570
1750,2633,3266,3734,4359
1867,2844,3266,3789,4813
1531,2406,3297,3656,4109
1625,2313,2500,3203,4109
1570,1859,2258,2586,3742
1547,2258,3352,3930,4680
1469,2313,3273,3914,4523
1633,2266,2742,3383,3945
1602,2180,2648,3383,4133
1297,1992,2594,3828,4797
1211,1977,2820,3828,4914
1211,1656,2719,3898,4680
242,1211,1688,2555,3867
242,1539,2664,4164,4805
242,1117,1523,3859,4242
1117,2633,3516,3859,4852
1203,2859,3398,3938,4672
1258,2188,2984,3742,4586
1305,2266,2992,3844,4664
695,1305,1570,2266,3773
828,2391,3367,3938,4484
914,1633,2430,3320,4414
891,2234,2461,3727,4328
1148,2234,2719,3609,4461
1266,2711,3563,4344,4602
1227,1648,2508,3469,3844
1688,2797,3445,4148,4789
1031,1727,2945,3578,4141
1211,1672,2289,3734,4633
1633,2508,3352,3977,4578
1180,1664,2531,3219,4672
922,1641,3234,3852,4766
1734,2594,3398,3953,4711
1078,1914,3328,3992,4664
813,2078,2953,4086,4688
680,1711,2820,3820,4547
656,1672,3344,3984,4727
922,1664,3148,4227,4750
1367,2242,3469,4063,4414
2234,2719,3367,3805,4570
836,1398,2922,3797,4656
1641,2117,3055,3750,4680
883,1672,2633,3516,4898
930,1813,2297,2883,4023
914,930,2344,3898,4891
914,1930,2344,3453,4930
1070,1766,2344,3664,4680
1047,1883,3633,4055,4758
1242,2188,3172,3945,4680
1242,2180,2859,3594,3984
1258,2414,2945,3805,4508
727,1961,2781,3359,4188
711,1945,2836,3359,4289
477,711,1742,3148,4313
477,1773,2625,3180,4313
461,1664,2625,2703,3180
508,1664,2703,3219,4063
797,1656,3172,4063,4922
781,1547,2516,3969,4773
1547,2289,2984,3992,4586
1055,1648,2281,3727,4758
1078,1422,3000,3805,4813
1578,3063,3477,4188,4813
953,1414,3000,3953,4641
945,1289,2547,3492,4148
945,1617,2469,3664,3953
375,930,1563,2438,3953
445,875,2344,3500,4203
438,875,2281,3516,4305
492,922,2211,3445,4328
484,992,2219,3594,4289
445,1039,2203,3602,3797
313,1258,1797,2281,3648
352,1391,2234,3875,4328
367,1555,2234,3406,4281
336,1469,2188,3453,4305
320,1469,2172,3320,4297
352,1648,2172,3336,4344
352,1727,2164,3703,4328
367,1641,2133,3406,3789
422,1727,2195,3789,4289
336,1719,2273,3781,4211
266,1742,2219,3820,4461
297,1734,2219,3789,4180
305,1820,2297,3781,4375
258,1742,2195,2797,4164
836,1461,2391,2914,4031
852,1805,2359,3852,4406
805,1477,2852,3828,4172
586,984,1727,2898,3828
539,1000,2570,3719,4383
1008,1820,2555,4313,4602
906,1750,2578,3852,4711
906,1797,2570,3953,4828
961,1805,2516,3859,4617
250,820,1594,2672,3844
250,1594,2750,3820,4500
289,1906,2883,3922,4664
297,1977,3172,3813,4281
383,2023,3000,3125,4297
266,445,2047,2984,3203
273,2055,2781,3203,4320
266,2031,2969,3172,3688
266,2102,3188,3828,4508
242,2055,2961,3188,3828
273,2039,3180,3859,4469
258,2047,2922,4148,4680
258,2086,2969,3422,4602
250,2047,2313,3180,4391
477,2313,3000,4336,4664
523,2320,3070,3906,4469
406,2344,2938,3844,4711
406,2094,2906,3602,4672
438,2156,2930,3930,4563
430,2164,2922,3844,4563
445,2016,2289,3891,4602
477,2055,2320,2867,3914
430,1750,1984,2469,3844
508,1813,2508,3883,4609
508,1766,2508,3813,4539
539,1727,3570,3828,4508
555,1695,3531,3781,4492
563,1680,2414,3422,3789
555,1641,2430,3320,3828
547,1578,2453,3375,3836
539,1602,2469,3383,3820
516,1523,2461,3469,3656
453,1492,2477,3289,3695
453,1438,2336,3258,3906
383,1414,2328,3258,3891
359,1438,2320,3289,3867
367,1445,2328,3281,3844
422,1461,2359,3313,3875
523,1531,2469,3344,3852
547,1594,2484,3359,3766
586,1602,2500,3352,3859
602,1586,2492,3336,3867
617,1602,2492,3336,3852
633,1523,2461,3328,3789
656,1508,2469,3336,3945
672,1500,2477,3367,3883
688,1484,2469,3219,3859
695,1406,2477,3297,3922
703,1414,2516,3266,3875
695,1414,2586,3227,3922
719,1461,2563,3273,3906
727,1445,2648,3102,3805
734,1430,1445,2617,3773
734,1430,2617,3352,3820
711,1578,2453,3352,3766
672,1602,2180,3352,3742
625,1531,2148,3391,3680
609,1531,2109,3438,3867
563,1328,1664,2109,3867
570,1125,1656,2234,3836
461,1125,1656,2203,3781
461,1016,1711,3758,4203
508,1047,1633,3844,4156
320,1008,1617,2305,3891
297,961,1617,2438,4227
281,945,1805,2438,4281
305,922,1734,2484,4203
289,945,1516,2398,4109
297,945,1516,2406,3984
297,945,1406,2344,4039
297,1336,2297,3094,4023
281,2563,3102,4102,4461
180,1531,3070,3898,4867
258,1477,3094,4453,4711
164,836,3016,3938,4805
250,1648,3070,3938,4844
297,883,1500,3086,3852
414,1563,2453,3078,3852
828,1547,2406,2992,3914
250,758,1547,3164,3836
242,1539,3125,4203,4563
242,1328,3031,3875,4422
102,1602,3031,3836,4359
1195,1578,3117,4063,4359
1109,1453,3125,4008,4422
430,1680,3125,4023,4508
508,1672,2438,3023,4180
461,719,2430,2984,3391
