F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
0,852,1617,3109,3719
867,1594,1914,3117,3641
766,1914,3133,3461,4398
859,2438,2766,3094,3461
844,1742,2477,3094,4320
852,2180,2914,3445,4203
523,734,2773,3164,4781
805,2281,2828,3570,4852
578,984,2250,2922,4813
961,2188,2977,3563,4727
1031,2266,3117,3539,4320
867,2320,3086,3742,4219
867,1164,2281,3055,4172
891,2281,3000,4281,4938
891,1555,2188,2453,4805
906,1555,2188,3148,4828
875,1586,2477,3102,4500
875,1563,2391,3078,4539
914,1602,2438,3078,4461
766,1500,2438,3219,4477
813,1633,2328,3188,4516
883,2039,2328,3156,4523
258,828,2180,3328,4570
250,758,2266,3328,4594
266,766,2305,3453,4594
750,2359,3141,3531,4742
750,2133,2945,3469,4828
711,2102,2945,3391,4563
727,2133,2922,3422,4586
727,1078,2195,3063,3422
438,1078,1922,2195,3055
211,828,2039,2297,2922
422,813,2297,2734,3719
367,2055,2766,3609,4703
523,2156,2664,3609,4734
945,2055,3086,3469,4734
820,2141,3141,3469,4750
820,2195,2930,3375,4055
742,2203,2422,2930,4133
727,2328,2930,4023,4867
609,2563,3266,4391,4836
578,844,2266,3320,4633
719,2430,3313,3953,4719
641,2352,3297,3852,4750
570,820,2328,3367,4719
648,2453,3328,4109,4773
633,2547,3305,4117,4703
563,828,2492,3352,4883
453,828,2367,3313,4422
477,1469,2477,3383,4461
492,1367,2531,3383,4727
500,2648,3383,3984,4531
477,2750,3297,4023,4742
461,2711,3297,4055,4859
414,2711,3305,4070,4805
445,2797,3352,4375,4836
461,1656,2578,3422,4461
477,875,2492,3328,4617
461,1023,1773,2516,3234
891,1875,2867,3172,4797
805,1672,2695,3320,4945
844,1492,2695,3039,4906
844,1500,3070,4430,4891
844,1281,2734,3273,4359
711,1773,2680,3313,4406
602,2734,3336,4148,4742
453,1641,2695,3383,4109
555,1641,2680,3430,4813
453,883,1758,2891,3281
508,1508,2867,4375,4859
867,1813,2820,3234,4648
461,828,1664,3234,4602
859,1797,2781,3672,4617
844,1719,2953,3719,4555
758,2563,3469,4430,4781
758,2742,3492,4055,4914
773,2250,2805,3508,4086
797,2305,2859,3359,4102
805,2289,3367,3984,4938
852,2297,2492,3438,4117
867,2492,3398,4289,4938
789,2336,3422,3914,4938
766,2305,3406,3781,4109
742,2039,2383,3227,3781
656,1969,2352,3109,3891
680,2047,2352,3195,4000
750,2039,2320,3109,4008
680,2039,2422,3242,4500
617,2313,3242,3992,4594
727,2414,3305,3961,4586
570,2414,3281,3961,4555
625,2305,3172,3953,4570
688,2305,3133,3891,4578
656,2352,3320,3914,4555
703,2563,3383,3898,4578
773,1617,2633,3391,3961
719,1570,2625,3484,4523
703,1570,1859,2625,3359
695,1594,1891,2555,2773
664,2609,3367,4461,4625
727,2516,3406,3883,4547
750,2508,3922,4695,4922
773,2477,3477,3969,4633
734,2523,3406,3945,4727
781,2641,3367,4102,4797
813,2617,4008,4617,4844
875,2344,2586,3461,3977
875,2234,2711,3125,3992
789,2125,2688,3344,3992
813,1961,2750,3375,4211
1000,1906,2727,3258,4125
922,1969,2695,4078,4922
969,1891,2609,3289,4867
969,1742,2695,3297,4555
977,1711,2586,3391,4469
1070,1664,2734,3430,4469
1094,1641,2813,3313,4469
1109,1688,2664,3461,4711
953,1602,2727,3438,4758
758,1680,2727,3570,4148
859,1719,2688,3563,4164
758,1773,2680,3375,4844
742,1672,2633,3516,4703
820,1859,2695,3633,4813
844,1703,2625,4031,4789
805,1742,2477,3555,4742
766,1695,2523,3953,4758
586,1734,2500,3492,4648
648,1750,2563,3461,4742
625,1734,2531,3664,4750
500,1797,2750,3578,4664
523,1766,2609,3484,4617
531,1648,2563,3484,4570
531,1711,2711,3203,4531
750,1609,3000,3289,4547
500,875,1633,3078,4578
805,1578,3219,4180,4664
695,1539,3219,4164,4664
695,945,1523,3234,4211
945,1305,1883,3398,4273
969,1305,1797,3703,4297
914,1320,3180,3805,4594
891,1313,3313,3883,4578
883,1313,3352,3891,4727
859,1461,3297,3922,4727
945,1461,3336,3922,4820
859,1516,3336,3883,4750
820,1555,3398,3922,4922
906,1578,3375,3953,4898
844,2359,3320,3961,4500
844,1586,2430,3367,3906
828,1563,3383,3945,4703
852,1563,2406,3914,4648
867,1555,2406,3867,4586
773,1617,3383,4313,4883
773,1641,2375,3242,4375
281,1523,2586,3313,4164
297,1625,3188,4445,4930
313,1656,2445,3938,4727
313,1672,3039,4445,4797
336,766,1875,2977,4594
266,766,1750,1930,2758
719,1852,2469,4125,4539
656,1805,2469,3992,4781
648,1797,2266,4016,4602
672,1758,2641,4109,4750
852,1914,2664,4141,4648
617,1727,2211,2539,4398
703,1742,2539,4289,4680
766,2258,2445,4094,4430
711,2406,2875,3992,4711
820,1961,2875,3828,4734
508,1844,3125,3836,4344
680,1672,2984,3836,4656
1859,2977,3594,4250,4773
805,1789,2977,3906,4836
750,2727,3195,3727,4813
766,1422,2906,3617,4852
719,1445,1820,2992,4117
805,1805,3500,4133,4836
703,1648,2172,3063,3281
641,1680,2203,3008,3289
719,2820,3328,3711,4281
781,2492,3031,3641,4266
867,2492,3211,3781,4297
859,2547,3211,3797,4391
789,2734,3234,3898,4383
758,2734,3195,3852,4336
758,2695,3227,3844,4742
758,1031,3141,3906,4586
773,1039,3242,3977,4430
734,2461,3227,3930,4398
797,2531,3359,3938,4328
766,2586,3258,3945,4391
797,2492,3234,3945,4375
719,2445,3266,3961,4375
930,2477,2695,3313,3992
0,867,2523,3336,4023
0,875,2484,3336,4008
781,2414,2625,3336,4031
836,2609,3250,3969,4250
836,2539,3250,3938,4219
859,1188,2586,3258,4188
