F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
0,703,2219,3180,3742
781,1664,2391,3313,3773
1664,1922,2844,3289,3914
1922,2711,2914,3484,4945
570,1781,2727,3547,4828
570,1055,1625,2813,4586
625,1063,1328,2820,4648
859,1328,2102,2945,4891
1328,1984,2688,4453,4867
930,2586,3438,4273,4867
1359,2148,2828,3219,4227
1203,1961,2969,3234,4758
1180,2070,2523,2992,3414
1242,1672,2328,3180,4570
1195,1672,2227,3406,4000
1469,1867,2227,3000,4055
1047,2000,2664,3352,4367
1266,2000,2563,3445,4344
922,2570,3242,4211,4922
891,2398,3070,4336,4773
969,2320,3109,4477,4773
1328,2180,3133,4297,4773
844,1273,2781,4141,4867
1078,2086,2813,3719,4508
1352,2250,2898,4023,4664
852,1344,2859,3711,4547
1344,2320,2891,3180,3797
1461,2492,3414,3695,4086
1266,2039,2664,3695,4664
1398,2109,2781,4180,4828
1633,2164,3023,4094,4703
1281,2422,3023,3977,4750
836,2383,2656,3352,4703
789,1195,2141,2969,4102
1109,2352,2797,3234,3883
1297,2305,2828,3992,4477
922,1859,2547,3688,4648
1086,1953,2570,3492,4266
1242,1969,2570,4234,4898
1289,1844,2711,3758,4523
1320,1844,2797,3500,4367
1258,2344,2938,3859,4867
2375,2688,3406,3859,4195
828,1305,2398,3898,4797
789,1172,2297,2813,3711
859,2656,3422,3711,4672
1008,3016,3813,4242,4883
1148,2516,3414,3820,4352
1969,2406,2953,3492,4063
703,1352,2430,3273,3930
695,1375,1852,2391,4008
1258,1789,2523,3500,4758
1320,1789,2430,3555,4625
250,1164,2742,3984,4578
1281,2258,2742,3719,4430
1422,2195,3180,3891,4383
1227,2406,2945,3578,4602
867,1305,2008,3070,4516
867,914,2008,2898,4664
914,2281,3047,3594,4352
883,2219,2883,3563,4711
813,1383,2883,3406,4516
813,1273,2961,4125,4594
813,1273,2797,4172,4563
1383,2734,3641,4258,4539
1180,2008,2523,3805,4258
930,2000,3008,3820,4906
1109,1547,2742,3906,4883
1328,2047,2867,3500,4234
1234,2063,2906,3586,4336
1031,1344,2250,3047,4844
461,1414,2305,3703,4836
336,875,1375,2313,2969
1391,2359,2945,3633,4891
516,1836,2336,2945,3625
492,1984,2992,3578,4883
492,2164,2992,3625,4797
1563,1938,3070,3719,4805
1563,1938,2313,2984,3680
461,1953,3227,3641,4688
250,1398,2211,3641,4867
508,1898,2211,3016,3633
367,1914,2227,3195,3523
367,1938,3180,3641,4727
555,1914,3102,3664,4898
477,992,1836,2945,3570
336,969,1945,3117,3547
555,2203,3125,3547,4875
516,1836,2789,3508,4867
375,1820,2266,2828,3820
516,1867,2266,2844,3695
742,1875,2266,3688,4922
391,867,1938,3664,4766
570,2070,3578,4219,4930
523,1820,2266,2789,4289
523,1695,2367,2617,4602
508,1719,2250,2664,4586
539,1805,2734,3711,4563
539,2000,2633,3695,4281
492,1516,2633,3789,4734
508,1742,2656,3648,4328
516,1773,2813,3648,4555
563,1836,2813,3609,4602
523,1820,2766,2813,3680
773,1820,2766,3383,4070
922,1703,3055,3914,4945
492,1719,3023,4266,4727
523,1680,3570,4016,4563
570,1688,3445,4016,4891
477,1695,3484,4016,4938
484,1805,3578,4086,4773
500,1656,3344,3625,4086
539,1719,3344,3734,4922
492,1711,2922,3586,4813
516,1742,2609,3891,4828
508,1758,3063,3672,4805
484,1695,2805,3570,4758
500,1609,2813,3742,4742
500,539,1742,2672,3617
539,1688,2672,3703,4773
492,1703,2664,3695,4773
477,1727,3609,4414,4883
461,1531,2859,4289,4758
516,1570,2719,3367,4758
516,2773,3469,4266,4500
266,1531,2633,3664,4570
813,1516,2578,2922,4164
539,813,1484,2578,4156
703,1469,2688,4063,4945
602,914,1469,3836,4852
977,1523,2875,3438,3805
930,1516,2914,3594,3805
984,1617,2016,3141,3500
984,1656,2016,3141,3406
313,984,1516,3141,3797
313,1516,1914,3109,3805
367,1625,1984,3063,3688
352,1758,3094,3727,4820
344,1961,3273,3625,4875
391,1969,3078,3484,4938
617,1398,2977,3680,4852
578,1469,1984,3109,3641
578,1531,2977,3672,4867
922,1414,2898,3719,4906
648,1133,3555,3906,4898
648,1203,2711,3617,4852
648,1352,2711,3648,4898
648,1336,2805,3531,4867
789,1375,2781,3281,4820
742,1438,3164,4211,4820
742,1359,3031,4227,4883
617,1516,3023,4156,4922
617,1508,3047,4234,4563
727,1609,2984,4141,4563
508,1992,3086,4063,4469
336,1891,2969,3727,4344
289,758,1984,3008,3906
797,1961,3000,3883,4531
711,1961,3008,4000,4758
594,1938,3055,3977,4758
594,1953,2984,3977,4703
773,1922,2992,3992,4703
758,1984,3008,4016,4703
750,2000,3008,3969,4703
250,773,1992,3055,4031
250,813,2023,2961,4016
305,719,2047,3039,4430
305,906,1922,2977,4266
891,1586,2086,3125,3805
578,1586,1758,3008,3594
523,1414,2305,3086,3594
500,1359,2297,2859,4000
375,1539,2125,2906,3805
484,1516,2242,2914,3805
523,1008,2195,2922,3906
484,1008,2203,2961,3734
484,1625,2203,2914,3625
430,1188,2227,2938,3859
414,1367,1570,2195,2938
445,1422,2227,2969,3805
266,836,2234,2945,3805
289,883,2047,2281,2953
281,883,2250,2984,3773
273,1656,2367,2898,3680
273,1680,2352,2891,3813
266,664,1539,2352,2734
266,2344,2820,3719,4805
227,742,2320,2805,4828
227,820,2375,3766,4891
250,703,2367,2805,3828
242,703,2313,2703,3820
266,2289,2773,3742,4234
234,2359,2781,3625,4234
234,508,2227,2820,4313
477,1836,2344,2898,3773
469,1422,1961,2914,3773
414,1406,1906,3000,3695
406,1289,1906,2969,3695
414,1313,1906,2859,3742
469,1469,1906,2227,2828
