F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1195,1688,2641,3156,4016
1195,1688,2641,2969,4156
969,1727,2695,3195,4063
836,1742,2398,3625,4750
1891,2508,3625,4234,4805
1875,2695,3297,3656,4305
500,1141,1758,3125,4914
1102,1813,2453,3133,4609
469,969,2203,3313,4305
875,1797,3031,4070,4641
1109,1820,2508,3648,4250
1109,1805,2563,2945,3430
1242,2359,2852,3680,4406
992,2477,2945,3781,4516
1250,2445,3305,3891,4320
703,1648,2867,3516,4000
828,1625,2641,3648,4070
1016,2133,3250,4078,4766
922,2164,3016,3828,4641
1008,2125,3156,3719,4719
914,2125,2273,3031,3773
953,2273,3031,3805,4805
938,2422,2898,3617,4805
961,1781,2898,3359,4727
570,992,1414,1742,3484
570,1414,2117,2875,3961
1188,2242,3219,3852,4727
359,805,2320,3539,4727
711,1625,2336,3102,4797
500,1672,2227,3523,4016
391,1328,2273,2563,4055
1023,2344,3508,3789,4336
758,1227,2445,3570,4266
1414,2430,2797,3453,4281
789,1672,2430,2727,3289
641,852,1688,2945,3750
898,2492,3414,3703,4234
570,2594,3414,4273,4734
461,945,1445,2531,4586
570,1719,2547,3766,4547
586,1555,2805,3961,4547
898,1555,2352,3055,3820
859,1781,2367,3055,3820
1039,1961,3008,3367,4438
977,1773,2969,3367,4453
898,1695,2961,3648,4602
898,1563,2828,3594,4359
914,1352,2719,3070,3961
961,2719,3141,3742,4852
648,2469,2813,3852,4695
516,1172,2859,3906,4938
648,2070,3625,3906,4633
570,2055,3844,4453,4648
516,2039,3250,3930,4500
453,2094,3555,4273,4797
492,2148,3492,4281,4797
477,2109,3500,4211,4797
406,2148,3508,3961,4234
516,2148,3109,3852,4547
555,2156,2969,3797,4375
609,2086,2977,3656,4398
547,906,2203,3063,3859
602,2195,3086,4016,4906
883,2195,3109,3945,4781
805,2195,3148,3875,4742
586,2203,3125,4000,4742
586,1961,3055,3828,4797
609,2180,3070,3977,4719
617,2023,3141,4008,4344
648,2008,2758,3164,3930
570,2055,2945,3773,4578
891,2063,3219,3906,4852
859,2141,3742,3930,4898
828,2109,3156,4055,4617
594,2016,3016,4031,4617
797,2023,3172,3758,4688
594,2047,3172,3875,4719
586,2156,3016,3984,4430
523,930,2188,3016,4086
789,2070,3109,4094,4633
891,2164,3125,3914,4656
914,2031,3008,4102,4617
914,2078,3188,3961,4617
836,1969,3109,3766,4711
461,750,2125,3852,4938
461,750,2281,4016,4898
438,984,2320,3156,4625
438,859,2047,4078,4602
484,1047,2109,3352,3891
344,1203,2078,3828,4844
2016,2945,3727,4367,4914
352,875,1938,2969,4422
453,859,2320,3117,4883
945,1852,2320,3219,4117
305,961,2156,3094,4391
1172,2086,2711,3477,4352
859,1281,2523,3266,4367
695,1961,3219,3727,4586
758,1609,2234,3320,4102
742,1391,2078,3320,4109
727,1391,2258,3320,4094
578,1383,2141,2508,3984
1391,2133,2570,3703,4086
1359,2109,2328,2813,3820
797,1625,2102,2813,4055
1391,2281,2719,3516,4164
914,1898,2719,3516,4047
828,1938,2813,3695,4156
977,1484,2141,3586,4141
492,1500,2242,4031,4594
1688,2641,3617,3922,4641
594,1859,2672,4063,4570
563,1781,2984,4188,4570
867,1555,2641,2922,3914
820,1313,2563,2922,3883
281,1320,2563,3063,3695
289,1555,3055,3680,4531
289,1563,2969,3602,4578
297,1680,2945,3563,4359
289,1797,2844,3406,4352
266,1742,2820,3273,4250
258,1945,2891,3625,4250
273,2047,2891,3547,4734
367,1977,2836,3734,4398
305,2023,2844,4227,4844
305,625,2047,2672,3992
539,2109,2891,3789,4078
531,1984,2617,2891,4414
547,2211,2617,3000,3641
531,2156,2719,3664,4297
602,2000,2672,3656,4211
797,1695,2734,3664,4758
844,1883,2797,3695,4539
906,2750,3469,3813,4539
695,1758,2125,2750,4727
867,1414,2320,2977,3867
898,1656,2781,3531,4414
1727,2391,3023,3734,4391
1023,1664,2094,3070,3484
1336,2430,2828,3617,4945
1148,1961,2984,3477,4055
1516,2367,3109,4016,4883
789,1508,3109,3711,4719
789,836,1297,3164,3703
836,1563,3188,3461,4688
672,1594,2469,3969,4508
594,1539,2430,3648,4156
648,1469,2273,2758,4281
594,1445,2492,3000,4289
656,1383,2516,3000,4398
555,1461,2516,3266,4430
570,2523,3281,4086,4445
555,2594,3195,3891,4477
484,2664,3273,3891,4414
734,2703,3641,3984,4414
547,2766,3531,4000,4602
750,2961,3492,4008,4555
266,836,2750,3344,4609
359,914,2750,3188,4555
852,1648,2742,3117,4625
680,1297,1727,3086,4602
1250,1789,2695,3141,4391
875,1695,2813,4141,4766
875,1859,2961,3820,4258
734,1758,2633,3547,4398
773,1789,2766,4016,4672
750,1742,2758,3414,4500
398,750,1836,2828,3922
594,2148,2852,4063,4594
563,2234,2844,4063,4641
461,2211,2789,4008,4453
656,1742,2742,4180,4719
398,1742,2961,3914,4844
1742,2891,3906,4594,4859
563,1797,2930,4133,4898
914,1766,2953,4047,4711
344,891,2508,3125,4195
336,938,1695,3148,4109
891,1648,2633,3398,4703
273,953,1742,2914,4609
242,1656,2641,3563,4563
906,1781,2688,3203,3906
1000,2500,3281,3844,4383
945,2125,3078,3977,4813
945,2313,2891,3523,4813
898,2258,3063,4266,4867
1242,3055,3672,4273,4773
1484,3133,3719,4336,4773
1438,3500,3898,4250,4805
758,1289,2148,2844,4250
1063,2094,2898,3477,4430
742,1063,2164,2992,4508
773,1063,2188,2992,4484
891,2203,3078,4438,4695
883,2211,3078,4125,4570
898,2125,2422,3141,4555
891,2180,3172,3891,4523
805,2141,3094,3742,4555
734,2117,3078,3719,4547
734,2078,3180,3719,4430
695,1891,2875,3539,4430
