F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1227,1891,3031,3828,4859
1266,1828,2828,3828,4805
961,1664,2828,3883,4906
805,2125,2922,3805,4445
1836,2852,3805,4336,4648
531,977,1875,2828,3898
555,945,1805,2898,3898
586,1719,2734,3086,4141
633,1617,2734,3375,3938
547,1492,2836,3398,4391
508,1375,1672,2828,3289
1297,1875,2531,3117,3703
930,1734,2438,3078,3391
922,1703,3078,3594,4820
531,1734,2719,3297,4570
531,1609,2680,3336,4383
555,1742,2250,2867,3430
516,1742,2250,2969,3242
531,1711,2328,2859,3273
523,1711,2328,2930,3352
836,1625,2414,2906,3984
484,898,1703,2883,3859
617,1633,2242,3016,3820
617,1406,1688,2859,3977
500,1445,1711,2875,4188
547,1742,2430,2555,2875
555,1633,2195,2555,3305
523,1461,2641,3055,3336
516,1789,2625,2883,3563
578,805,1633,2617,3523
539,945,1719,2258,3508
469,1680,2406,3328,3953
492,1680,2383,2961,3500
445,1555,2414,3617,4031
242,1516,2977,3969,4586
1461,1852,2820,3570,4359
500,1383,1852,2820,3461
461,1492,1867,2531,3820
1414,1891,2477,3406,3797
1414,2398,2906,3477,3938
1109,1523,2242,3039,3430
930,1508,2242,2898,3500
1125,1742,3000,3500,4906
1219,1867,3016,3617,4867
1758,2578,3031,3531,4867
1094,2016,2891,3508,4938
367,1023,2141,2570,3172
430,1148,1867,2531,3406
445,1266,2430,3383,4508
414,1391,2352,3305,4586
352,1477,2383,3305,4031
375,1516,2383,3578,3961
414,1430,2578,3563,4273
383,1461,2641,3359,4133
352,1563,2578,3352,3953
352,1531,2867,3328,3750
328,1820,2922,3281,3695
383,1805,2898,3281,3719
313,1820,2859,3617,4500
297,1930,2828,3297,4313
289,1875,2859,3422,4414
320,1789,2727,4094,4586
297,1719,2719,3680,4016
328,1766,2750,3633,4016
328,1758,2719,3633,4258
352,1898,2664,3648,4852
313,2109,2891,3656,4820
406,1180,1508,2031,2844
336,1461,2031,2859,4930
336,1391,2188,2859,4180
516,922,1289,1977,3023
922,1281,2000,3039,3977
664,930,1281,2086,2797
484,938,1391,2000,2789
484,1070,1391,2094,2844
500,1242,2070,2859,4813
258,1258,2008,2852,4813
289,1258,2102,2859,4852
297,1258,2242,2820,4070
289,1258,2250,2844,3898
281,1258,2367,2875,3953
266,2414,2609,2906,3789
266,2383,2898,3617,3789
266,2477,2898,3867,4836
266,2438,3422,3867,4828
289,2609,3422,3828,4805
258,2203,2508,2898,3852
281,2414,2633,3570,4711
313,2172,2391,2820,3570
359,1023,2180,2828,3570
445,1047,2180,2961,4852
305,1219,2563,3031,4891
344,2117,2711,2984,4859
398,2086,2344,3063,4789
430,1773,2086,2344,4797
414,1773,2961,3578,4742
430,1773,2313,3578,4852
438,1688,2297,3633,4914
500,1570,2430,2945,3602
516,1617,2406,3617,4859
523,1555,2391,3156,3570
531,1563,2484,3242,3547
453,1672,2383,3281,3523
445,1734,2500,3281,3469
391,1734,2500,3227,4016
313,1680,2461,3352,4047
336,1805,2672,3344,4078
320,1891,2594,3461,4250
320,1906,2852,3383,3859
344,1961,2961,3250,3922
328,1945,2961,3391,4281
328,1953,2992,3516,4234
320,1969,3047,4156,4781
328,1969,3008,4156,4930
320,1953,3016,4094,4742
313,1953,2867,3828,4766
305,1922,2820,3914,4898
289,1922,2000,3023,3914
375,2000,3250,3914,4758
391,2016,2883,3930,4750
391,2000,2789,3898,4672
383,2016,2594,2930,3797
414,1984,2570,2898,3781
461,2078,2555,2852,3641
516,2047,2492,3070,3695
500,1953,2313,3133,3797
375,1945,2266,3148,3648
328,1906,2281,2672,3656
336,1898,2297,2891,3625
328,836,1805,2367,3625
328,820,1773,2344,3508
344,789,1734,2273,3242
367,797,1602,2227,3242
344,797,1516,2273,3313
336,805,1477,2297,3289
813,1477,2250,2914,3359
234,859,1391,2273,3414
844,1336,2289,2789,3398
836,1375,2297,2945,3461
828,1383,2258,3352,3703
859,1367,2250,2969,3844
344,1320,2289,2938,4266
328,1352,2305,2977,4180
359,1414,2289,2984,4188
344,1344,2453,3016,4172
352,1383,2031,2422,3008
336,1281,2047,3031,3984
344,1383,2242,3031,4086
344,1344,2328,2961,4258
328,1242,2344,3422,4133
320,1203,2383,3477,4211
328,1125,2391,3195,4180
328,1141,1461,2391,3258
344,1523,2414,3195,4266
352,1109,1516,3016,4281
352,1109,1617,2789,4258
344,1109,1539,2789,4242
328,1500,2719,3133,4266
250,1469,2438,3125,3695
227,1398,2242,3063,3695
242,1492,2570,3086,3883
266,1547,2289,2977,3969
242,1430,1984,2289,2938
227,1430,1938,2500,2984
234,1258,2031,2844,3461
352,1492,2641,3477,4281
406,1844,2711,3539,4188
430,1484,2750,3648,4172
430,1344,2758,3578,4273
414,1313,2797,3430,4289
383,1320,2859,3430,4281
406,1313,2938,3430,4273
414,1289,2914,3625,4219
406,1297,2906,3508,4258
406,1297,2969,3523,4195
406,1266,2953,3461,4180
391,1227,2945,3406,4102
375,1281,2906,3477,4148
398,1305,2914,3492,4141
367,1320,2898,3453,4102
328,1297,2875,3641,4094
344,1359,2828,3477,4094
336,1383,2836,3523,4094
305,1406,2797,3570,4039
313,1383,2820,4047,4891
320,1414,2961,4039,4711
266,1781,2211,2922,4094
430,1063,2000,2922,4148
383,1273,1664,3078,4125
539,1602,2750,3133,4195
609,1898,2836,3375,4164
695,1781,2805,3492,4211
992,1664,3000,3430,4148
930,1680,2703,3430,4164
547,906,1633,3328,4063
563,1445,3008,3328,3820
484,1625,2938,3719,4344
484,1383,2922,3609,4086
375,1734,2656,3563,4242
313,1484,2719,3508,4250
633,1648,3563,4219,4859
586,1680,3031,3672,4836
