F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1891,2234,2930,3633,4320
1891,2453,2969,3836,4352
1070,1828,2594,3383,3914
1172,1563,2031,3375,3797
1563,1859,2234,3586,4406
406,1398,2234,2711,3922
164,1391,2164,2867,4320
1414,2172,2883,3914,4320
1391,1773,2797,3313,4734
1406,2117,2906,3281,4188
1406,1445,1992,3422,4719
1445,2328,2859,3484,4188
1727,1891,2352,2969,4156
1477,1953,2953,3469,4094
1508,2398,2766,3914,4508
1820,2367,3016,3844,4570
1898,2367,3305,3781,4500
1961,2586,3195,3992,4445
1367,2516,2945,3398,3750
1375,2273,3117,3750,4359
1633,2273,2914,4078,4508
1594,2109,3328,4008,4703
2406,2734,3203,4086,4563
1344,2320,3297,3789,4563
1344,2617,3164,4023,4672
758,1375,3039,3617,4375
695,2180,2664,3742,4773
1039,2141,2742,3336,4438
1266,1820,2945,3625,4438
633,1648,2469,3516,4438
844,2523,3086,3563,4719
820,1391,3297,3555,4688
828,1391,1758,3555,4523
953,1625,2086,3664,4438
906,1375,2086,3391,4500
938,2109,3508,4047,4500
938,2063,3508,3859,4617
883,1992,3438,3773,4516
953,1758,2375,3438,4445
1000,1883,2172,3367,4164
1039,2172,3289,4234,4688
1070,1820,2391,4320,4672
945,2156,3227,3953,4672
1000,1914,3227,4008,4602
922,1883,3164,3891,4477
945,1984,3016,3625,4477
898,2406,2977,3625,4234
773,1813,2336,3438,4172
898,2313,2789,3195,4172
883,2047,3008,4125,4922
945,1539,2430,3648,4359
867,1625,2461,3430,4813
836,1797,3000,3758,4336
1047,1906,3078,3641,4203
969,1883,2750,3563,4109
1063,1930,3203,3547,4344
1039,2031,3039,4109,4719
984,1914,2789,3297,4273
961,1742,2609,3961,4711
867,2250,2602,3227,4227
977,2023,2602,3953,4422
977,1969,2477,3328,4430
898,1938,2477,3477,4164
1016,1914,2508,3555,4164
719,1805,3891,4195,4938
805,1805,3203,3711,4742
977,1945,2758,3141,4766
945,1961,2625,3641,4563
828,1805,2539,3844,4164
695,1898,2484,3195,4094
914,1922,2289,3391,4242
648,961,1898,2523,3602
648,953,1750,3664,4453
648,1016,1789,3445,4688
945,1969,2570,3398,4492
875,1586,2781,3375,4859
906,2219,2398,3766,4734
906,945,2227,2609,3891
945,1859,2766,3641,4406
898,1859,2758,3547,4672
891,2656,3641,4281,4844
1008,1688,3102,3672,4289
1227,2000,3133,3758,4414
969,2031,2789,3078,4484
898,1477,2008,2648,4555
953,1680,2883,4180,4555
930,1445,2625,3844,4578
836,1742,2328,3563,4094
1508,2313,3438,4055,4891
805,1477,2156,3438,4313
898,1500,2398,3641,4641
867,1234,1805,2711,4734
867,1242,2617,3984,4859
922,1594,2602,4047,4805
922,1188,2617,3586,4570
914,1188,2828,3648,4430
891,2422,3516,4266,4727
891,2555,3695,4281,4570
891,1445,2516,3695,4164
1328,2477,3750,4273,4719
898,2578,3750,4391,4828
914,2555,3508,4156,4758
938,1664,2594,3508,4156
906,1672,2500,3617,4844
852,1211,2539,3125,4633
852,1273,2531,3359,4852
859,1227,2500,3148,3844
719,1227,2570,3320,3633
875,1141,2469,3633,4734
1195,2469,3375,3633,4938
820,1414,2078,2852,3664
836,2031,2930,3242,4617
766,1906,2578,3438,4641
734,1867,2547,3477,4805
820,2164,2586,2945,3633
773,2180,2555,2914,3836
781,2039,2555,2914,3766
375,570,2555,3297,3930
578,1250,2703,3531,3867
586,1258,1898,2602,3695
570,1313,1898,2664,3789
578,1297,1789,2609,3781
594,1742,2594,3727,4758
602,1328,2586,3734,4898
594,1328,1766,2617,3852
570,1766,2617,3898,4734
563,1773,2594,3828,4703
563,1102,1734,2594,4516
563,1055,1750,2609,4625
547,1086,1781,2648,4758
547,1148,1813,2664,4656
531,1070,1875,2688,4633
430,1992,2680,4227,4609
461,1930,2633,4234,4672
508,1914,2656,4109,4594
516,1914,2688,4078,4586
523,1977,2695,4148,4656
477,1977,2664,4102,4570
445,1922,2680,4141,4609
523,1945,2688,4133,4586
500,1938,2703,4117,4625
484,1898,2688,4125,4617
367,2180,2688,4133,4641
297,2039,2719,4148,4531
391,1961,2758,4016,4555
438,1953,2703,4023,4516
430,1938,2672,4086,4461
461,2063,2672,4055,4422
438,1984,2711,4039,4570
438,2328,2711,3406,4758
664,2258,2898,3383,4680
695,2109,2914,3383,4273
461,2109,2836,4219,4391
438,2047,2563,2844,4227
461,930,2000,2781,4227
461,930,2102,2789,4336
523,1039,2914,4313,4844
641,2125,2891,4156,4719
609,2117,2914,4203,4711
688,2172,2820,3648,4203
523,852,2148,2938,3844
352,2141,2766,3859,4805
414,2258,2867,3859,4781
445,2211,2797,4188,4805
477,2164,2797,4156,4781
461,2250,2836,4109,4719
422,2219,2852,4047,4742
391,2289,2813,4133,4828
391,2273,2789,4125,4742
453,2289,2773,4109,4695
383,2320,2664,4109,4766
359,2383,3398,4102,4688
383,2414,3227,4125,4680
422,2406,3359,4367,4555
391,2375,3672,4367,4883
367,2422,3336,3898,4859
344,2477,3234,4203,4703
352,2469,3234,3859,4648
375,2453,3031,4172,4609
398,2469,2656,4117,4609
375,2422,3422,4039,4672
352,2367,3344,4070,4766
469,2516,3133,3625,4688
602,2094,2844,3898,4617
594,2063,2813,3906,4648
594,2078,2813,3906,4656
602,1867,2875,4117,4695
633,1891,2852,4117,4633
688,2016,2570,4109,4617
688,1828,2813,4109,4664
625,1844,2805,4125,4625
570,1766,2820,4148,4703
641,1727,2766,4352,4672
641,1719,2758,4031,4336
430,1719,2664,4188,4578
609,1727,2047,2742,3922
578,1680,2109,2789,4031
547,1719,2750,4031,4172
570,1719,2766,4125,4492
547,1680,2766,4125,4539
