F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
0,0,1328,3125,3914
1258,1742,2594,2961,3922
1125,1742,2594,3188,3898
1938,2711,3398,3984,4734
2102,2672,3297,4289,4867
1031,2578,3430,4500,4820
930,1641,3641,4547,4789
852,1680,3133,3758,4523
555,2000,2977,3547,3977
883,2016,3414,3906,4281
602,883,2133,3102,3820
586,922,2188,3094,3930
945,2266,3094,3578,3938
617,1781,2273,3094,4094
734,1961,3109,3938,4508
719,1766,2141,3102,4391
594,1789,2164,2688,4516
578,1797,2727,3859,4555
688,1750,2828,3836,4555
727,1703,2922,3883,4430
664,1922,2961,3945,4430
602,1719,2891,3875,4602
703,1656,3148,3766,4367
695,1711,3063,3734,4367
859,1688,2133,3109,4078
625,1750,3203,3797,4570
617,1742,2055,3047,3875
531,828,1719,2945,3969
648,1773,3102,3930,4344
727,1828,3195,4023,4344
773,1711,2977,3898,4430
695,1688,2883,3898,4469
578,969,1781,2648,3086
609,969,1664,3078,3898
719,1711,3016,3828,4328
641,930,1609,3008,4336
641,930,1633,2953,4180
938,1617,2844,3617,4406
906,1695,2750,3820,4539
609,1680,2680,2859,3852
633,1758,2680,3805,4508
617,1602,2023,2938,3797
664,953,2023,2844,3813
969,1594,2094,3773,4672
695,1680,2938,3555,4445
938,1719,2852,3328,4461
672,1602,2883,3633,4289
609,1609,2836,3664,4289
602,1672,2820,3734,4289
727,1633,3164,3539,4602
820,1641,2656,3320,4734
922,1719,2656,3359,4625
211,852,1703,3203,4625
875,1648,2781,3445,3781
234,977,1586,3984,4586
86,969,1555,2867,3734
813,1711,2906,3477,3734
711,1563,2383,3148,4477
859,2359,3211,3688,4680
875,1297,3078,3625,4531
1234,1898,2609,3453,4531
891,2141,2695,3563,4648
789,1758,2016,2750,4172
984,2016,3406,3953,4281
922,1391,2625,3594,4328
1086,1742,2883,4094,4531
836,1492,2188,3063,3672
703,1516,2039,2922,3742
813,1664,2727,2977,3820
938,1633,2016,2680,3750
922,1586,2016,2750,3820
1109,1531,2203,2813,3688
797,1523,2203,2883,3477
852,1602,2203,2703,3688
859,1609,2133,3227,3789
906,1984,2750,3133,3766
844,1602,2031,2977,3680
695,1602,2148,2727,3688
719,1555,2172,2930,3680
922,1602,1969,2867,3797
859,1586,2000,2828,3719
1055,1484,2750,3672,4273
461,883,1656,2781,4305
461,883,1617,2039,2930
578,1766,2125,2867,3914
547,1109,1688,2875,3742
570,1070,1609,2773,3125
539,1078,2070,2891,3711
555,1484,2102,2891,3688
570,1523,2102,2953,3813
547,1484,2109,2953,3813
602,1570,2203,2992,4492
609,1586,2211,2906,4422
602,1680,2180,2844,4453
477,1664,2164,2867,4539
570,1641,2133,2820,4555
547,2141,2898,3773,4453
594,1703,2227,2930,4461
625,2250,2953,3930,4414
578,2297,2969,3922,4453
555,2313,2984,3984,4406
555,2313,2930,3805,4461
508,2211,2914,3961,4461
516,2047,2898,4188,4516
469,2313,2945,4141,4602
469,2406,3008,4063,4531
500,2469,3000,3898,4500
469,2289,2953,3867,4492
484,2305,2867,3719,4313
438,2391,2914,3719,4227
477,1914,2414,2859,4242
508,1828,2391,3000,4383
852,1672,2023,2977,3938
867,2016,2930,3602,3891
664,2047,2891,3602,4344
672,2039,2945,3578,4336
336,2078,2906,3813,4453
430,2109,2883,3734,4383
516,2195,2953,3570,4305
500,1609,2195,2922,4414
523,1578,2242,2953,4414
523,2273,2938,3742,4398
500,1609,2953,3703,4430
500,1680,2391,2977,4438
484,1648,2508,3023,4430
461,2570,2828,3680,4445
484,2477,2797,3883,4477
500,2367,3016,3914,4484
484,2484,3094,3883,4492
484,2578,3055,3734,4422
500,2531,3055,3945,4469
484,2555,2945,3766,4445
492,1641,2492,3992,4492
492,1438,2430,2852,4477
484,2531,2875,4141,4477
695,1625,2102,2758,3742
836,1555,2078,2781,3727
578,1539,2820,3883,4828
477,914,2305,2805,4898
508,1008,2336,2758,4047
453,930,2000,2734,4883
469,867,2000,2750,4680
500,2039,2813,3703,4344
820,2086,2766,3695,4445
961,1813,2727,3313,4734
398,1469,2727,3313,4734
594,1297,2727,3555,4750
703,1633,2016,2984,4359
695,1992,2992,4359,4836
625,1969,2555,3094,4352
750,2008,2617,3117,4367
633,766,1680,2031,3070
719,1680,2023,2961,4336
719,1773,2070,2984,4336
703,1750,2031,3078,4367
727,1742,3234,3719,4289
539,1719,3070,3625,4336
555,1586,2945,3578,4305
609,1633,2992,3320,4305
539,1602,2820,3258,4281
547,1609,2797,3250,4313
547,1625,2820,3539,4188
531,1625,2852,3500,4289
500,1586,2781,3406,4289
609,1617,1977,2875,4289
656,1531,2016,2945,4430
672,2055,2953,4375,4609
719,2070,2977,4336,4578
727,2086,3023,4406,4563
734,1656,2180,2906,4398
727,1672,2188,2930,4414
734,1703,2172,3000,4602
672,1703,2219,2984,4266
648,1656,2180,3039,4469
680,1555,2227,2961,4484
711,1625,2203,2977,4492
734,1570,2172,3008,4500
758,2109,3023,4055,4469
773,2102,2945,4086,4375
781,2109,2961,4008,4359
781,2109,2859,3906,4234
789,1750,2156,2977,3906
805,1734,2117,2734,3883
773,1750,2117,2727,3906
820,1758,2625,2898,3867
797,961,1672,1992,2586
953,1648,1953,2641,3852
1000,1648,2461,2688,3805
969,1672,2531,2797,3750
1008,1672,2531,2859,3727
0,1023,1680,2656,3859
859,1016,1680,2688,2867
992,1664,2086,2656,3797
898,1648,2297,2813,3859
820,1648,2430,2875,3820
820,1656,2430,2945,3844
820,1648,2430,3031,3891
828,1000,1656,3008,3891
828,992,1664,2406,3055
859,1672,2523,2977,3891
922,1648,2438,3211,3914
602,1609,2203,3250,4313
