F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
1836,2531,2969,3586,4688
1836,2328,2781,3594,4547
1836,2328,2836,3828,4797
1859,2305,3211,4109,4859
1703,2172,2305,3578,4352
1734,2172,3141,3758,4352
1727,2234,3133,3758,4711
1242,2344,3008,3727,4508
1086,1648,2828,4102,4453
1109,1625,2984,3898,4383
1023,2430,2906,3445,3898
969,2492,3031,3461,4570
883,1969,2430,3188,3805
883,1023,2844,3703,4906
1023,2172,2750,3922,4672
1359,2055,2898,3367,4266
1305,2375,2844,3773,4344
461,1641,2656,3609,4625
328,1844,2500,3086,3813
1250,1984,2500,3914,4383
594,1219,2008,3648,4625
664,1234,2969,4344,4828
1117,2250,3242,4344,4602
1117,2016,3188,4375,4875
734,1961,3336,3922,4844
945,1531,3273,3953,4586
906,1492,2719,3359,4422
1539,2227,2773,3453,4234
1242,1781,3141,4477,4773
969,1750,2336,3180,4617
883,1750,2352,3188,4570
1141,2063,2320,3109,4148
1172,2320,3172,4391,4656
820,1320,2289,4188,4656
719,1289,2281,4125,4945
1203,2180,3375,4164,4875
1188,1742,2523,3359,4789
930,1563,2047,2586,4789
1172,2227,2570,2977,4813
805,1375,2156,2742,4031
1508,2227,2828,3961,4430
750,1359,2078,3258,4516
367,1281,2164,2883,4141
422,883,2195,2992,3313
469,883,2313,3383,4641
469,2352,3414,4281,4578
453,922,2328,3539,4266
492,984,2305,3547,4133
477,1023,2273,3539,4555
477,1031,2344,3555,4703
461,1266,2336,3469,4438
313,1328,2305,3492,4336
281,1375,2297,3531,4336
367,1508,2313,3508,4555
445,1805,2313,3547,4414
469,1875,2250,3563,4234
453,1930,2250,3539,4352
367,1977,2375,3578,4141
336,1914,2461,3570,4000
305,1852,2430,3523,4063
320,1859,2492,3625,4109
234,1828,2367,3516,4305
258,1797,2336,3625,4328
281,1688,2367,3031,4375
266,1867,2883,3969,4789
242,1906,3172,3969,4609
242,969,2695,3969,4672
172,883,2617,4039,4883
211,1906,2664,3992,4914
297,1961,2656,3523,3891
359,1922,2711,3492,3875
367,1922,2711,3492,4727
375,1984,2719,3539,4773
375,2031,2734,3586,4609
391,2039,2781,3539,4523
398,2031,2813,3570,4594
383,2078,2844,3563,4656
359,2070,2805,3602,4773
375,2148,2844,3414,4297
352,2156,2750,3578,4367
328,2195,2938,3766,4375
336,2188,2820,3813,4305
383,2141,2805,3617,4305
352,2156,2805,3563,4414
367,2227,3516,3844,4383
336,2320,2852,4125,4789
516,2547,2984,4125,4648
391,2289,2906,3898,4836
383,2234,2875,3789,4781
414,2195,2938,3797,4711
422,2164,2914,3594,4727
414,2148,2945,3797,4797
391,2172,2555,3805,4750
430,2156,2531,2906,3531
539,2211,2531,3578,4477
547,2063,2508,3570,4430
500,1922,2938,3438,4469
531,1875,2422,3461,4414
570,1914,2820,3445,4531
555,1813,2711,3469,4523
555,1789,2617,3414,4547
523,1781,2648,3438,4141
523,1766,2656,3398,3930
461,1633,2539,3359,3961
367,1586,2648,3461,3930
406,1523,2438,3336,3977
398,1523,2656,3305,3969
398,1539,2398,3344,3945
383,1508,2398,3320,3953
406,1516,2430,3258,3938
523,1641,2477,3258,4156
578,1820,2555,3328,4109
609,1711,2563,3336,4227
625,1672,2617,3328,4320
633,1656,2570,3320,4313
633,1641,2516,3344,4086
641,1617,2492,3297,4102
672,1633,2508,3320,4133
703,1609,2492,3258,4078
734,1578,2500,3234,4023
734,1508,2563,3258,4000
750,1492,2602,3203,4000
773,1461,2563,3250,3992
750,1438,2688,3117,4000
711,1445,2641,3117,3930
711,1414,2641,3086,3969
711,1406,2695,3125,3930
742,1391,2023,3047,3906
766,1406,2023,2984,3930
750,2086,3156,3938,4586
727,1508,2617,3289,4563
719,1500,2523,3344,3898
680,1406,2602,3414,3891
648,1367,2602,3375,4086
563,1359,2609,4109,4781
563,1313,2617,3344,4125
586,2617,3406,4125,4734
648,2125,2531,3422,4141
688,2070,2531,3391,4148
648,2195,3328,4195,4758
672,2195,3078,4234,4891
242,852,2602,3422,4219
328,938,2586,3422,4180
336,938,2523,3555,4203
398,1000,2492,3398,4305
453,1000,2328,2914,4250
430,1000,2328,2852,4266
250,984,2883,3969,4344
258,984,3172,3852,4586
297,969,3273,4211,4883
258,977,3297,4211,4734
297,945,3297,4219,4906
289,883,3242,4164,4766
773,2430,2953,4273,4664
867,2430,3055,4094,4648
883,2414,3242,4172,4609
852,2297,3313,4000,4609
1016,3219,4000,4352,4695
55,1016,3063,4016,4258
1156,2453,3086,3891,4469
211,1203,2414,3219,3867
1055,2320,3102,3477,3820
352,1055,3281,4031,4484
438,1055,2625,3430,4055
508,2625,3117,3461,4500
461,867,2586,2969,4531
484,859,2570,2961,4563
500,875,2742,4102,4555
492,867,2688,2914,4523
500,867,2961,3492,4227
508,2594,3008,3531,4453
531,813,2625,3039,4484
531,789,2648,3063,4359
484,828,2625,3055,4477
453,898,2664,3094,4258
469,805,2633,3039,4258
477,922,2609,3086,4305
469,953,2633,3070,4258
453,961,2508,3148,4492
438,1039,2445,3148,4547
422,1047,2555,3109,4500
406,1203,2500,3328,4453
398,1359,2578,3398,4445
406,1367,2563,3477,4383
414,1438,2555,3492,4445
367,1469,2594,3445,4422
383,1469,2547,3445,4398
406,1477,2547,3492,4922
344,2492,3398,4172,4859
406,1461,2500,3281,4023
328,1438,3242,4188,4617
250,1391,3320,4008,4680
313,1391,3227,3961,4695
281,1578,3133,4063,4695
266,1508,3219,3945,4789
344,1453,2133,3063,3953
406,1375,2133,3055,4781
406,906,2148,2859,4844
227,883,2133,3031,3898
227,1305,2086,2602,4117
242,1492,2414,3008,3789
219,1219,2219,2938,3789
