F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
0,672,1516,3117,4625
547,1602,2930,4531,4820
789,1602,2055,2930,4641
844,1922,2734,4188,4500
523,1938,2758,3813,4820
781,1992,3641,4313,4703
313,797,1977,3742,4703
805,1891,2664,3773,4711
305,836,2734,3742,4742
875,1352,2609,3719,4703
898,1422,2609,3727,4430
867,1969,2453,3555,4688
1297,2023,2781,3695,4508
1055,2883,3469,3906,4789
1164,2164,3086,4078,4734
1266,2000,3063,3625,4078
984,1953,3070,4250,4828
1719,2500,3047,4063,4820
938,1297,2859,3875,4594
898,1391,2367,2750,3930
820,1898,2336,2750,3578
852,1227,1992,2695,3539
1000,2055,3047,3539,3836
859,2055,2875,3547,4539
891,1656,2406,3633,4594
859,1656,2219,3648,4508
859,1453,2328,2922,4602
828,1453,2203,3164,4602
883,1430,2227,2914,4555
852,1500,1992,3203,4641
828,1430,2344,3164,4742
578,1914,3070,3836,4703
1797,2656,3086,4016,4734
1555,2352,3133,3906,4797
500,2508,3016,3906,4656
477,1406,2531,4008,4594
539,1406,2539,3844,4578
477,1461,2555,3813,4609
484,1531,2531,3750,4648
547,1570,2547,3773,4703
398,1609,2719,3680,4828
430,1602,2820,3781,4844
492,1648,2813,3773,4789
461,1703,2789,4750,4906
438,1758,2820,3703,4820
500,1945,2883,4039,4852
492,2023,2891,4047,4945
492,2000,2867,4063,4328
484,703,2008,2914,4063
469,2023,2961,4102,4578
375,1984,2898,3523,3695
375,1969,2906,3742,4094
320,2063,2922,3742,4250
484,2008,2898,4172,4891
469,2000,2883,4117,4852
477,2039,2781,4008,4664
438,1961,2836,4344,4930
438,1578,3023,3734,4758
484,1484,2977,3734,4742
430,2023,2914,3484,4531
406,852,2977,3734,4609
656,2086,2875,3703,4609
734,2148,2953,3672,4609
750,2141,2977,3695,4609
727,2188,2875,3742,4898
945,2133,2953,3625,4781
531,1461,2063,2961,3680
484,1258,2141,3023,3617
289,2180,2828,3023,3984
336,2320,3078,4141,4945
406,2297,3117,4195,4898
375,2313,3117,4023,4898
406,2352,3141,4039,4750
352,2414,3102,4023,4750
398,2484,3086,4063,4781
375,2391,3047,4023,4906
336,2320,3039,3992,4609
289,2430,3070,4008,4672
297,2398,3164,3969,4906
313,2531,3125,4008,4555
352,2445,3336,4117,4438
344,1805,2391,3461,4023
336,1664,2469,3195,4156
320,906,1664,3008,3781
344,750,1453,3063,3930
391,750,1570,2258,3070
422,750,1508,2281,3055
500,1539,2188,3031,3984
539,2141,3086,3992,4352
586,2023,3086,4031,4938
625,2000,3023,4000,4523
641,1969,2992,3922,4898
641,1930,2977,3805,4883
625,1977,2945,3758,4828
578,1867,2898,3805,4797
414,1867,3297,3727,4742
391,1844,3188,3750,4656
414,1844,3273,3766,4867
383,1781,3195,3695,4789
383,1805,3156,3727,4773
398,1727,3234,3914,4867
500,1969,2688,3969,4914
547,1984,2781,4023,4922
586,1539,2008,2852,4016
633,1539,2031,2875,4047
656,1570,2070,2852,4047
633,2047,2852,4211,4914
688,2023,2875,4039,4945
703,2023,2820,4031,4930
789,1898,2836,3813,4898
797,1906,2836,3813,4914
836,1789,2813,3648,4875
844,1719,2844,3914,4891
891,1656,2820,3672,4883
883,1609,2898,4094,4828
875,1586,2258,2906,4836
852,1594,2953,4008,4820
859,1602,2305,2930,4844
773,1555,2305,3023,4852
797,1547,2359,3023,4828
500,1516,2359,2859,4734
477,1492,2375,2898,4773
414,1484,2344,2906,4695
445,1523,2375,2914,4773
648,1523,2328,2922,4773
766,1547,3031,3539,4875
852,1523,2352,3008,3563
891,1492,2344,3070,4938
836,1555,2414,3258,4922
484,1258,2711,3234,4898
430,1516,2734,3383,4898
438,1203,2383,3344,4938
438,1547,2641,3180,4883
430,1531,2492,3063,4664
320,1234,2453,3477,4930
297,1477,2367,3320,4664
516,1445,2086,3133,4508
672,1500,2188,3063,4898
516,1523,2188,3063,4945
852,1539,2125,2969,4820
766,1641,2125,2805,4750
922,1492,2203,3070,4531
977,1531,1992,3188,4563
1469,1867,3156,4016,4570
1156,1859,3156,4016,4563
109,1234,1977,2742,4289
109,1430,2297,2742,4500
781,1672,2297,2867,4445
891,1227,2391,4016,4594
1125,2070,2391,4148,4828
781,2070,2992,4203,4422
633,2313,2922,4016,4844
555,2742,3328,3508,4859
563,938,2703,3547,4875
609,2758,3148,3430,4820
539,922,2766,3469,4820
586,945,2797,3539,4789
563,977,2938,3469,4727
555,992,2914,3563,4797
633,3031,3609,4195,4836
516,969,2930,3609,4336
539,984,2930,3641,4422
594,961,2914,3641,4477
555,992,2898,3688,4477
523,1008,2867,3664,4484
492,1156,2859,3500,4484
492,1250,2875,3500,4516
438,1484,2875,3742,4305
359,1438,2852,3555,4563
500,1313,2938,4242,4773
430,1453,2883,3563,4656
484,1148,2883,3695,4438
438,1148,2922,3719,4539
453,1148,1211,3648,4656
500,1211,1625,3547,4742
445,1195,1828,3703,4523
391,1156,1781,3703,4648
469,1273,1781,3594,4672
461,852,1477,1852,3617
734,1523,1844,3625,4625
258,844,2063,3617,4570
781,1664,2063,3672,4688
836,2156,3539,3805,4547
359,2117,3156,3734,4602
289,1453,2289,3180,4063
336,1570,3313,3875,4492
422,1930,2922,3641,3977
391,1820,2922,3766,4891
359,1852,2852,4047,4813
367,1773,2820,3750,4898
367,1742,2852,3938,4898
328,1672,2820,3164,3875
367,1656,2891,3484,4266
398,1672,2930,3805,4367
383,1625,2938,3695,4563
422,1602,2953,3906,4578
398,1578,2953,3852,4563
406,1609,2961,3797,4586
422,1656,2953,3773,4453
438,1688,3008,3906,4492
430,1680,2984,3852,4531
391,1711,2984,3813,4359
