F1,F2,F3,F4,F5
0,0,0,0,0
0,0,0,0,0
297,1125,2250,3391,4547
484,1094,2266,3492,4602
484,1359,2172,3664,4641
1375,2016,3523,4180,4734
1297,1805,3313,4211,4836
1000,1680,3047,3547,4148
1023,1680,3000,3617,4195
977,1023,3297,3859,4375
977,2477,3289,3844,4492
805,2617,3164,4164,4922
719,1734,2617,3797,4945
914,1711,3172,3930,4766
828,1469,2578,4133,4781
813,1828,2578,3125,4375
813,1227,2625,4055,4672
828,1672,2617,3219,4547
1008,1750,2773,4211,4867
945,2055,2953,3930,4859
930,2023,2352,2945,3891
875,1359,1969,3773,4453
805,1563,2313,3805,4219
961,2063,2852,3914,4250
914,1547,2430,3250,4000
906,1430,2297,2906,3266
875,2250,3008,3836,4375
922,2094,2594,2992,4172
1039,2133,2680,3773,4453
867,1773,2508,3242,4672
148,852,1859,2508,3094
672,1984,3234,3781,4586
648,1984,3172,3836,4758
1016,1938,3266,3578,4750
781,2008,3086,3555,4750
719,1898,2406,3086,3688
992,1875,2328,3219,3758
945,1914,2234,3086,3758
984,1914,2234,3445,4695
992,1922,2516,3797,4695
922,1969,2633,3250,4813
859,2016,2633,3438,4250
945,2016,2633,3344,4383
742,1859,3094,3430,4617
719,2023,2430,3336,4500
625,992,1945,2633,3375
734,1141,1969,3203,3898
703,2055,3039,3820,4875
586,1805,2352,3141,3680
1930,2359,3125,3969,4734
1008,2109,3102,3656,4930
977,2023,3234,3883,4438
906,1883,3102,3766,4570
891,1945,3023,3750,4570
883,1836,3164,3883,4555
852,1969,3250,3727,4555
844,1742,2906,4047,4492
633,1875,3016,3680,4438
633,930,1820,3180,4695
680,1820,3148,3406,4406
625,1852,3070,3406,4320
625,1906,2844,3820,4273
680,1734,3773,4063,4938
914,1875,2625,3750,4492
867,1977,3133,3750,4906
1195,1930,2906,3508,4656
953,1844,2813,3156,4656
961,2055,2898,4141,4797
641,1266,2016,3023,3680
703,1313,2578,3563,4266
656,1289,2461,3094,4148
656,2227,3039,3875,4359
578,1508,2148,3227,4164
78,1992,3094,3906,4641
203,820,1992,2516,3094
109,578,2180,2656,4438
703,2109,2641,3313,4461
703,789,2219,2750,4445
789,2039,2711,3227,4695
867,1867,2602,3102,4500
430,930,1906,2656,4445
609,930,1898,2641,4461
266,703,1898,2633,4422
266,641,2695,4297,4813
555,1625,2523,3781,4781
508,1688,2516,3805,4773
516,1875,2555,3781,4766
453,1820,2594,3445,4711
453,1813,2648,3438,4742
461,1805,2648,3352,4695
508,2078,2656,3352,4578
477,2188,2680,3398,4148
477,2141,2656,3281,4203
461,2164,2672,3273,4195
461,2180,2695,4195,4883
453,2195,2703,3258,4156
445,1891,2703,4039,4742
422,1977,2727,4016,4758
430,1977,2695,3383,4023
422,2008,2648,3320,4156
445,1297,2648,2797,3875
422,875,1336,2602,3852
672,1219,2109,2977,3836
438,1234,2109,2852,3844
477,1156,2141,2891,3875
484,1273,2680,3773,4438
648,1148,2180,2938,4195
930,1148,2133,2992,4219
859,1258,2109,2938,4172
469,898,2148,2883,4172
359,1195,2305,2992,4180
344,594,2117,2938,4219
336,586,2289,2898,4219
344,570,2289,2906,4352
555,2297,2914,4375,4906
570,2320,2906,4383,4672
359,563,2328,4344,4719
297,531,2508,4266,4813
297,563,2398,4070,4672
297,563,2516,4102,4930
516,2375,3438,4102,4570
594,2570,3438,4094,4570
695,2648,3188,4094,4633
680,2609,3563,4133,4789
484,2633,3461,4031,4625
508,2570,2938,4031,4555
547,2141,2938,4141,4773
664,2102,2891,4195,4922
633,2047,2969,3984,4383
680,2008,3078,3945,4906
727,1961,2680,4234,4898
719,1930,2672,4203,4836
703,1891,2852,4219,4836
680,1938,2773,3063,4250
453,1898,2703,3063,4172
438,1734,2063,2797,4148
0,469,1938,2758,4250
453,1875,2727,3953,4234
461,1906,2789,3953,4328
461,1898,2773,3891,4313
445,1906,2781,3578,3875
453,1898,2742,3727,4227
523,1930,2703,3625,4266
641,2063,2719,3758,4188
633,2055,2711,2859,4344
633,2047,2695,2883,4336
625,805,2039,2695,4156
664,805,2047,2703,4172
828,2047,2703,4172,4375
828,2039,2695,3781,4352
828,1867,2719,3781,4297
836,1820,2719,3797,4328
836,1766,2727,4195,4797
844,1727,2781,4281,4656
836,1344,1727,2813,4266
836,1359,1703,2813,4367
844,1391,1734,2883,4219
859,1359,1750,2891,4234
867,1320,1781,2883,4273
695,883,1336,1797,2508
664,1781,2508,2695,4469
320,680,1680,2539,3008
281,758,1594,2664,4688
711,1594,2594,2898,4648
578,1750,2609,4188,4672
648,1500,2539,2930,4250
773,1500,2586,2992,4391
758,1578,2516,2992,4125
766,1398,2586,3914,4703
695,1344,2594,3539,4602
617,1313,2578,3477,4617
633,1273,2586,3531,4688
633,1297,2594,3508,4695
648,1289,2609,3625,4680
641,1383,2680,3633,4719
281,625,2680,3469,4680
250,1273,2680,3359,4672
234,555,1273,2148,2883
375,625,1641,2805,4266
633,938,1617,1938,2797
234,844,2070,2805,4094
625,1766,2070,2875,4266
750,1375,2078,2867,4148
781,1891,2883,4148,4555
719,1344,1734,2844,4766
609,1344,1844,2883,4773
719,1109,1820,2898,4945
1109,1820,2805,3406,4891
1102,2117,3352,3625,4469
828,1406,2891,3469,4750
703,2000,3320,3828,4563
1320,1961,2477,3695,4859
1422,1961,2469,3664,4539
930,2016,2758,3539,4508
828,2219,2352,3063,4469
531,922,2070,2508,3063
727,1852,2781,3039,4430
383,664,3109,3617,4219
570,1008,2664,3141,3570
500,969,3109,3547,4500
477,969,3117,3547,3578
500,984,3117,3578,4578
500,992,3172,3359,4602
508,992,2414,3148,3383
508,984,2398,3117,3352
492,727,984,3078,3578
