F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12
0,0,0,0,0,0,0,0,0,0,0,-10.5874466787825,1.91205394636551,1.13076590582032,0.738539367302487,0.556305052232505,0.397788313631133,0.234201435213993,0.156455254975637,0.124689246299178,-0.0556769023193396,-0.16339955923631,0.057319499991666,-0.0877051098762284,0.0420914159269001,0.0609607703261737,-0.0904770537148288,0.0327578907649608,0.00290419514975294,-0.00427444940426396,0.0115364436365434,-0.0168409847809612,-0.00322570575732756,0.00851037512083746,0.0209847986878509,-0.0465942557882498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.963200429377275,-10.6181489956731,1.89575997910785,1.13999490799674,0.692751534318754,0.507813919254913,0.321844032266624,0.119610058996412,0.0886916330167356,0.0911776642506261,-0.0281197809113855,-0.0894002225111758,0.0197401104635012,-0.0850221532474865,0.0982996031913339,-0.0217038405027901,-0.0600340129448073,0.0136468178497742,0.0567585452191177,-0.0131258599505338,-0.0585915121310542,0.0343527560238378,0.031920479909283,-0.0602362937599646,0.054013716130462,-0.0395296578843146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1.44101769804339,0,0,0.482897082087218,-10.4035233986607,2.02700279387744,1.12644216338556,0.664598726272665,0.610681465197039,0.258081645966335,0.0369888945441553,-0.161042365263796,-0.00920390666359271,0.124206280080242,-0.0789413662659147,-0.0126295756803888,-0.0509349945757573,0.0723026773195341,-0.0331686865166497,0.00728495681221331,-0.0355434585874742,0.0418378686800058,0.0313174667838333,-0.0967364522033324,0.0582000489804933,0.0185368771708654,-0.0351945709187303,0.0016398461433583,0.0175153590884527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1.49929137318794,0,0,0.492271835383312,-10.313711386883,2.049691887617,1.19488568230998,0.701791406943871,0.543015836272121,0.257705059280638,-0.0259896130258222,-0.201483530470568,-0.00476097895302406,0.0450058209479034,-0.0146616862488764,0.0151007366411962,-0.031060659009511,0.00849483707362531,-0.041045873404336,0.0764400564501193,-0.050230009946945,0.0106769677251731,-0.00137118024345337,-0.00747117481832829,0.0232572896926129,-0.0243714946586323,0.00425743465087156,0.0195787773328113,-0.0384780761496077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.115823409833205,0,0,0.612085228055979,-10.5341519775197,1.98334891836793,1.18370943197861,0.808215299917194,0.444108432284435,0.326680343011997,0.109790734249298,-0.011653793454506,-0.0567661491789166,0.00791991351472213,0.0799615862383556,-0.0681067725497393,-0.0574416417712964,0.0371396890366045,-0.0162945695696049,0.0161318712135008,-0.00161928613185293,-0.0173533421350402,0.0285412426906683,-0.020265504396872,-0.0187028917440336,0.0504193025053324,-0.0492490582378335,0.0337161248054796,-0.0327576040961505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.149649739496178,0,0,0.200736238443696,-10.5493457865844,1.91413172553337,1.07453181068269,0.789287162370194,0.443869002455091,0.339101601917461,0.308954656305048,0.101662421277415,-0.201424636716058,0.0420633585850979,0.0452477712822667,-0.0420982415830454,-0.036566914893428,0.0192090133399365,-0.00924880795816619,-0.027239181239749,0.0166255014229562,0.0334897769846573,-0.0188600213111468,-0.0251109917695294,0.0029505245417614,0.0365062235802333,-0.0268413669114998,-0.00363806303676601,0.00315873235883195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.375282039982622,0,0,0.16256027559256,-10.6355311912871,1.79350767601586,0.960202790985027,0.649424251281893,0.4085154719328,0.275084168471134,0.243968933185156,0.202733758097128,-0.113903267849304,0.000105113211367804,-0.117771732734599,0.0774483619143656,0.0258735100641898,-0.0683048459972583,-0.0616435936526574,0.100201190941115,-0.0269905452224756,0.0185209473591385,-0.0525631145169333,0.0282330908812006,0.0139617118171402,-0.0235151321845715,0.0161506020839535,-0.0149518428629141,0.00725830553963766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.428090172225172,0,0,0.174894531488489,-10.794199650884,1.73211017382334,1.02621856770664,0.615346759031167,0.47599501840208,0.392657389275523,0.14422279563343,0.188325559520331,-0.0232053234354797,0.0567230386230432,-0.126681619812505,-0.0053658884497134,0.0373105950042602,-0.0373077294007175,-0.0245423704822813,0.0407190755755958,-0.0346557773732683,0.0431823005506189,-0.0548245857907372,0.0541025504573337,-0.0339464561719877,-0.00519428326734341,0.0285366471121299,-0.0264591421692018,0.0149109429556881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.289816274100148,0,0,0.282986783682807,-10.8009161800043,1.70983881563022,1.04339071462262,0.701712676550251,0.514039407998374,0.530906582950658,0.179894547366177,0.143248157129723,-0.0298794832677034,0.0769174537418552,-0.0559802460232005,-0.0364976405487389,-0.0227665360916164,0.00937391507649534,0.00798310268028685,-0.022978737726468,-0.0286455999603142,0.0684441198833426,-0.0558581332373918,0.0492763399473916,-0.0487742514351184,0.00802416945883931,0.0322009793107747,-0.0223381346552324,-0.0201142688496686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.289816274100148,0,0,0.356473394522204,-10.7929940241723,1.66292141798926,1.03348418057439,0.731010989316379,0.464740533102126,0.421824372700974,0.257814712569814,0.177689585238058,-0.0695971063331902,0.0467555927109719,0.0084485382578481,-0.0470164649648007,-0.0673000370200334,0.0312021952735119,-0.00901411691223154,0.0387852281608279,-0.0718032266671058,0.0576077401748345,-0.0229708632022553,-0.00858258838576983,0.0112547229870539,0.012571420725387,-0.025751515983456,0.00564727853946149,0.0157736980263133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
