F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12
0,0,0,0,0,0,0,0,0,0,0,-10.1610788139111,2.05110910481321,0.403768652459537,0.420393056766917,0.343313870833958,0.176477957807424,-0.0386626312259918,0.261448087512202,0.235181936728275,0.10602457641229,-0.240363381334841,-0.023935398290614,0.0776539439050024,0.00601803991329586,-0.0562502288144963,-0.0339449475538722,0.0112761283628501,0.0566902806646869,0.0149899081775492,-0.0780986822945012,0.0149182966530854,0.0399908944280635,-0.0313868293347578,0.0337536790479204,-0.0565670285798196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.963200429377275,-10.0337472153162,2.10371109988709,0.48196724018192,0.598359877163668,0.522576752328545,0.0612291112724488,-0.0192281392165632,0.211759590216345,0.204259252649453,0.0521854018817347,-0.271719125612944,0.0813545665974409,0.112916733566466,-0.0783015854101716,-0.0900985651140638,0.00924499892460968,0.105417273066593,-0.0893019505986274,0.0471571263510123,0.0317845776385294,-0.118560236373993,0.0915594056027067,-0.0211528119328164,0.03416272982833,-0.0780060845013598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0410963834299316,0,0,0.482897082087218,-10.1166709804113,2.02582672379238,0.507835782171912,0.695079709629965,0.655242779881566,0.131190343097053,0.0364933851960111,0.23339510383875,0.185691922722551,-0.092928914104945,-0.317871538819231,0.179673207576057,0.0792666513176769,-0.114502787724005,-0.0735484161759885,0.0599344546207423,0.107387175871145,-0.119277629446877,0.0122517304880869,0.0817006303145117,-0.120946634220489,0.0692761540965121,0.00102641082172562,0.00486997842265742,-0.0414288263784827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0870941004217426,0,0,0.492271835383312,-10.0861708115395,2.05161287571681,0.455380548011375,0.563500723486125,0.726654658527742,0.215507172265538,0.167461786453418,0.339430528026333,0.115590630663228,-0.19858785839566,-0.221300285916158,0.205672367678691,0.00311777086091633,-0.10546569319879,0.0361297421336513,-0.0487748297478775,0.0773438144926919,-0.0133342243796401,-0.058478526190718,0.0891314372764606,-0.0868648246066283,0.0308383837486917,0.0207281917537655,-0.00462145066616228,-0.030549155363765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0931579004663412,0,0,0.549857001471074,-9.91269030916902,2.19715048440599,0.452149606890499,0.494628081899311,0.646932053871904,0.133756473567697,0.147192916728911,0.196700832383023,0.148953648790653,-0.104684627834928,-0.231698854774466,0.253521064649759,0.0215184656651859,-0.106885042577587,0.0851040132677,-0.102401692739978,-0.0728143188643716,0.138118788553244,-0.0142348214366905,0.0154709525579704,-0.112187494327757,0.0795403353384345,0.0238511647409239,-0.0520211369129746,0.0176280155754379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.0943142254740349,0,0,0.126410737894011,-10.1488829964332,2.13683160907745,0.493406687607793,0.541820654412755,0.479580577493445,0.179403653089574,0.0897639161916413,0.296202282502439,0.187345738733606,-0.0175276608566893,-0.198184740102145,0.211617280868557,0.0947386877123913,-0.0518441326248773,0.0296537850612754,-0.0175108651367059,-0.0345674897060794,0.114475045836169,0.0630791002987022,-0.0577607156956386,-0.11034211187825,0.142405731193248,0.0226810557532693,-0.135355921445469,0.060685316031463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.185332036611326,0,0,0.110020078685114,-10.473278907993,1.93064844820353,0.490031808492226,0.557959485007012,0.499687941765873,0.269306901223794,0.078298066632359,0.469784240985717,0.288852535080332,-0.035143163996171,-0.0965228465795954,0.212090980372389,0.0926531987613655,0.0399365822031799,-0.0157980508539058,0.0685415806657465,0.100028589079457,0.011408267497509,0.0149685243852632,-0.0306278973713826,-0.035193415003421,0.125358155375882,-0.0764967145047853,-0.0834739965589513,0.0417863016610037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.297659757660329,0,0,0.0963038902496146,-10.4195810762368,1.86602588337842,0.485892137211217,0.502291836426754,0.406534006427666,0.256620389652576,0.153154220267336,0.455419636384236,0.420449639089587,0.0257654827469598,-0.141811011636144,0.168791784826192,0.0732568677074159,0.0671400421890559,0.0513442417173673,0.136023193634819,0.0248897381436966,-0.0465110149886702,-0.0437346538418877,-0.0433721645493532,0.00122779722970413,0.0679742342037853,-0.0658577018591451,-0.0337865252297615,0.0333585216086192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.324877706980097,0,0,0.178286542161719,-10.3407036444845,1.82345150685358,0.366884007706357,0.516406091936629,0.36167377747721,0.275317683744471,0.107175984479954,0.471792994275839,0.387841876038788,0.073708753726496,-0.118176439534551,0.0787707255495452,0.145317682286536,0.154600910141712,0.0394204953934603,0.148181167011754,-8.25733152375312e-05,0.00245853241087485,-0.0280019600711789,-0.0766597967769989,-0.0837613277399227,0.124237793802225,0.0203661396003942,-0.0342826878824593,-0.0186408365169676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,-0.33032476237921,0,0,0.249229365439357,-10.064713548874,1.95329250677307,0.512105091506965,0.612988775848593,0.311961368947947,0.126952311616757,0.0133624510903282,0.393336432375045,0.280027394157208,0.0177990113476717,-0.113275073416569,0.102461542305424,0.140959489966657,0.140870096628465,-0.0363956742331506,0.0377798821853289,0.0254170619162546,0.0589344181122231,-0.0240332687647727,0.0230012693326076,-0.0735911221545207,0.0553496237034186,0.00662164651486594,0.00965017181985583,-0.035706815780363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,-0.326276318382257,1.81151756608667,0.504456911195174,0.28257138617437,-9.79599205719033,2.09755904888668,0.67116462308362,0.666723444023809,0.273035765375047,0.125492925341806,0.10459127507184,0.324870032648624,0.208546321396764,-0.00398018000454169,-0.167303292928662,0.100612417288883,0.0171464718249522,-0.00705805441427156,-0.0917179317488341,-0.0473964915661487,0.129870670014636,-0.0329084621042414,-0.063742785663551,0.0617869581367375,-0.0166480533112148,-0.0160472924182578,0.0195433765231911,0.00580318273545351,-0.0493421505066156,0,0,0,0,0,0,0,0,-0.000540121634398176,-0.000935492858423347,0.00118373029818125,-0.0860759024047167,-0.330874060333828,-0.62561021487736,0.119843123022212,1.62219766320901,2.94184743309988,1.88676974501152,1.41793317820861,0.126148734853424,-0.633115172767451,-0.923909158825615,-2.3044054652476,1.85016243507898,-0.0109340883700019,-7.3152548858085,0.707052375834204,0.297615941457454,-0.0652255044080166,0.148992821546742,0.181489716072102,0.132709043510744,-0.169173440739016,-0.171284320835801,-0.0666247510771081,-0.62536907091823,-0.0659868571347458,-0.45656125725423
