F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12
0,0,0,0,0,0,0,0,0,0,0,-9.46472655449652,2.9596927248629,1.53548143138193,1.06164964426492,0.632151017677962,0.548428127896936,0.303721154998846,0.0873302374315904,0.0524805218617978,-0.0143819375712254,-0.0374089940234164,-0.00103704877533214,-0.00991677286981127,-0.0240194262148867,0.0136360029150065,-0.0663882768370845,0.0135274514443774,0.0637365091396549,-0.057553044453212,0.0588263674026406,-0.0928165688388579,0.0943893811671978,-0.0698964679161226,0.0356819278664682,-0.000908164650809641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-9.37302698346804,2.9674391309739,1.57020467759543,1.15859220957275,0.699424927698326,0.552848129051899,0.203574493456998,0.0353764470413633,-0.0528612227600038,0.00707535720192961,-0.123467815090784,-0.00933221026977456,0.0909594577675171,-0.0668374920506605,-0.0674004855549105,0.104593157608653,-0.0198345034623999,-0.0409618471784098,0.0197227139751595,0.00906401382478199,-0.0201593664608833,0.0279134889963727,-0.0367025891117792,0.0371378853837698,-0.0360479232084895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.045455098620603,0,0,0,-9.96299899285397,2.89555032922493,1.85023355959213,1.26732825445523,0.837355887578833,0.615766139418191,0.249870854965179,0.213793921625308,0.0353091411504698,-0.0152824192692554,-0.152499676597159,-0.0376535832228713,0.0092268010128906,-0.00258716037461422,-0.0570197921170103,0.128758831236705,-0.0593180471068331,-0.0551816139192011,0.0318649943450117,0.0294113467309606,-0.0192267532256232,-0.00250058159950392,-0.0221114600095059,0.037942573661351,-0.0210048872297833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.10968413173423,0,0,0.562146603700587,-10.016355643719,2.85068752027902,1.92126442862505,1.31824419392553,0.782457345365736,0.580486664974716,0.301410852749187,0.281934452460973,0.0864683403183126,-0.0564743353912742,-0.138365913908869,-0.0504283985178006,-0.0743302484278016,0.111168195850794,-0.0518920028596303,0.0738729789217865,-0.0680513222828499,-0.0342438661995416,0.0280517054958014,0.0531857622292464,-0.0471839086482179,0.000541673726373509,-0.0161385587862936,0.0284417148069072,0.0103311227347104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.127874614554989,0,0,0.148881981904911,-10.081467916452,2.88382463290969,1.92494174668467,1.22814934975727,0.763873446866266,0.621639702180562,0.317058308202252,0.203344807652872,0.167961483353637,-0.0871025881941019,-0.242080590060578,-0.0314339045347106,0.0806537896054963,0.0672318922444478,-0.113020310469467,0.051071349841013,-0.0363928916446056,0.0211064681258467,-0.0446004646434643,0.0893709718830856,-0.057946047279439,-0.0101910510933083,0.0066210754128779,0.0171554390735528,0.0121883163687918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.224638501696975,0,0,0.127617754518897,-9.9979166085414,2.9852269617862,2.0214512516182,1.16489952912389,0.745854938188282,0.463257752381851,0.249806837010588,0.0930877837837436,0.110906703039585,-0.0996682232051688,-0.240052113375841,0.00261845288000373,0.0921948082413388,0.0633423460167514,-0.0712713657567582,-0.0631976337377198,0.0580033458678884,0.0381695919125191,-0.0993362447443511,0.0910771478029375,-0.026098194165005,-0.0476025000939402,0.0652601664015284,-0.0479219208590926,0.0443906552066405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.52125662691694,0,0,0.130885924981103,-9.93482733007366,2.97210139882471,2.0399538319068,1.22537384185892,0.679014977203338,0.435941363897329,0.203262551212606,0.0341559053856397,0.0547788947937575,-0.0397993772467582,-0.205293838202293,0.0373207642288378,0.0470028423452359,-0.0234414913255892,0.00766141893864973,-0.0312548568291177,0.0259504417117499,0.0111875607772595,-0.029685129941104,0.00253074040123505,0.0247387932523117,-0.0340081189729677,0.0406354663207787,-0.0501661611223018,0.0373662905526281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.507621019707926,0,0,0.183402426518555,-10.1749270936958,2.84956132609721,1.94352224926852,1.18683173453554,0.773926533555972,0.661737290688253,0.226911255210533,0.0825805533712844,0.101762326021572,-0.102327476848192,-0.187119911019948,0.08996221891208,0.0237871603185586,-0.0719316492635588,-0.0083340699526457,0.0454676554061202,-0.029571606150142,0.0191275597728332,-0.0066859170852892,-0.0152810057064505,0.00482954863406557,0.0170061267616244,-0.00692019436435493,-0.033081386475172,0.0500544147764189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.294714626093195,0,0,0.323214077454205,-10.1719041083911,2.87999754358988,2.03983143426635,1.1243550603689,0.758851718101726,0.590447936943075,0.197625006470286,0.0692083937957454,-0.0102561912604015,-0.127533298059025,-0.119691172702684,0.0823372335306845,-0.0131979535963674,0.0130662272248442,-0.0160948517194434,-0.0376412922277329,0.0395579161927847,-0.000845831292626826,-0.0158489187726654,0.00864439164246886,0.000778209332732677,-0.0266968749415554,0.0533927179746526,-0.0531421355552686,0.02245556198288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,-0.294714626093195,0,0,0.427633010621137,-10.0612132189973,2.84795906599378,2.02520771827801,1.25281682353258,0.68498207016351,0.407187140385298,0.171707624357646,0.0682995243136092,-0.117467764878813,-0.0827696602049532,-0.000388184446371141,-0.0259010250537202,-0.016908072923681,0.0221436529498823,0.00286227717937242,0.00923628718301931,-0.0399505841406851,0.0406999510938104,-0.0420611592257909,0.0539317931824592,-0.0490791767269616,0.00649023020669951,0.0341195817267587,-0.0278714594283927,-0.02170265117582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
