F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12
0,0,0,0,0,0,0,0,0,0,0,-9.20085891388998,2.50370395428606,1.17611377513169,0.975249181906353,0.619092161985494,0.49563529888008,0.319125479247988,0.270398303772222,0.0512833491673941,0.107156940286933,-0.0221415111783812,0.00445097858075734,-0.0615603619364403,-0.0150936595055571,-0.0439750917153143,0.0392209730246407,-0.00507866074151046,-0.0083521187675824,-0.0245910286665058,0.0387779239036989,-0.00857873298192384,-0.0176453622207162,0.00279636876025724,0.0203364137607491,-0.0255099447163978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.963200429377275,-9.65092162761579,2.60383610287227,1.29639349662756,1.12268582550919,0.702098188215515,0.600594085552745,0.338933374619254,0.258213620948096,0.0277897227190068,0.067237041278035,-0.0261218000441126,-0.0443572617974935,-0.00921519633842373,-0.0493039555017734,-0.0348003384029444,0.0457037877610517,0.0414232252449461,-0.0960104228730995,0.015425492441856,0.0390727983415607,0.0324806070424797,-0.0805420035515418,0.0310833885526443,0.0075648248985999,-0.00937689608179001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0488765533838301,0,0,0.482897082087218,-10.2233609708161,2.6303697663727,1.57789180723714,1.21059416820617,0.797295592878259,0.68992424554267,0.396243736279523,0.257089311682319,0.00207470747591675,0.0676708561926659,-0.0275705083760032,-0.0363446028536048,0.0310810542514788,-0.0651303098026341,-0.0196869313394316,0.00593168377321598,0.0589893612721079,-0.0788724132693361,-0.00562524142592139,0.0231133141138037,0.0431263380140855,-0.0437856101208757,-0.00809935058845274,0.0159536124847735,-0.00871682189440117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.109207342450597,0,0,0.492271835383312,-10.344529106806,2.55963718835771,1.60091275226364,1.06999765720084,0.812809106312377,0.60708276685937,0.418535131627134,0.354476771498195,0.0470647850350534,0.0962229758233296,0.047210090139008,0.0312833127392534,0.0218490591091772,-0.0302975475693703,-0.0195697532564383,0.00484974518956995,-0.0243689056238709,-0.00183902668997547,-0.0162689312624057,-0.0202690535889997,0.0241248206103437,0.0461683477039007,-0.0699879497160254,0.0424732066356661,-0.0398193636128485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.121312586612422,0,0,0.549181122012711,-10.4193631802749,2.37336747349023,1.39945840084276,1.13830626674223,0.888074608822373,0.665837679140204,0.506172359947248,0.468998961728547,0.0867486033909834,-0.00845007897386821,0.11364450423678,0.0177093637735156,0.0364528851919272,0.0133278770700159,-0.0281776660480503,-0.00045445288713274,-0.0544867845987983,-0.0308216042267903,0.030022146366389,-0.0221606447460784,0.0383379299470181,-0.00485788411444943,-0.0332496641902737,0.0331353505350714,-0.035078988403996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.152075181762747,0,0,0.114456929686633,-10.416336672772,2.34056809579897,1.45117462942205,1.23723303248217,0.915676311515216,0.759091680721395,0.458118123918054,0.346119211099352,0.0823966448143132,-0.0513067238520654,0.0479407091497638,0.0317864093909394,-0.017966046817528,0.0532467025684872,-0.0714619475447907,-0.0184111070859345,-0.0200653276620487,0.00448935559375824,-0.00429511427418294,0.00389770669347398,-2.21800149249989e-05,0.0446620748121191,-0.0748256999574338,0.0343154442838103,-0.00229967928438964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.397243327131568,0,0,0.112495850734074,-10.4420641087436,2.34274457309594,1.54150938359434,1.22039421580058,0.954059747576636,0.773391860251658,0.387270003160121,0.235164105323725,0.0999976275912331,0.0188332719909851,-0.0471823152206,0.0241399062105017,-0.0745851523435175,0.123091087240706,-0.104830015538123,-0.0171752266902947,0.0101321320566989,-0.0181056837953987,0.0120710886946508,0.0231738256334285,-0.0446650237069553,0.0541805261182153,-0.0616681752129647,0.0516243926823927,-0.0338859615943559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.451915272882,0,0,0.17097404642173,-10.3869718937413,2.27346016394392,1.49241480596607,1.18773440312263,0.856108980440294,0.719130809822455,0.503248679192274,0.307503574556281,0.0382277849955411,0.0710666492198324,-0.0255599214769094,0.00683353091811268,-0.010114824977103,0.0700796963749199,-0.0985448633397619,-0.0472546351221899,0.0148793386985938,-3.75322680636909e-05,0.0344825404851367,0.0186663760709665,-0.0764858283118622,0.0195616979281941,0.0186380219799547,0.0347024123177119,-0.059211666984395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.291530659935048,0,0,0.370094459470738,-10.5290587403797,2.28971194870009,1.36811538998799,1.11702366139747,0.836479422533696,0.607559549550633,0.537917644157008,0.492386384494956,0.0869773068214784,0.0598319522798416,0.00934149579693399,0.00953807662387455,-0.0347989908377454,0.00254803285447423,-0.0488100162268998,-0.018581327278032,-0.000938486427591624,-0.000982189631551675,0.0354215392234514,-0.00845442634232398,-0.0686128313172044,0.0527264412013526,0.00590911845012718,-0.0119430502302951,-0.00558742750559466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,-0.291530659935048,0,0,0.489965567959802,-10.5919211708609,2.31367741450356,1.26608046002213,1.12294760886216,0.879577019976522,0.580824511971103,0.43806222854143,0.464921787682586,0.142046748065897,0.0888763463145023,0.00716370497469299,-0.0204343956032876,0.0188522114274844,-0.0449793566211992,-0.0411705022513379,-0.0883072832288427,0.0410978783929419,0.0311644669383334,0.00612402189228827,0.00128334706880974,-0.0513705750860843,0.0500175287161549,-0.0251120866642924,-0.0057204175731601,0.0126109139836068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
