F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12
0,0,0,0,0,0,0,0,0,0,0,-10.3203555827105,1.62324389568422,0.743159262997982,0.409956483328669,0.289225947166146,0.348892514385932,0.143284049383862,0.0777392530170048,0.0669106489837873,-0.0293016969847923,-0.0770851776486569,0.0131349390048477,0.0347580678978127,0.021891042823831,-0.0549231124900705,0.0340378699920723,-0.0662736925990746,0.0177835371763358,0.0613486432103583,-0.0309212849897927,-0.0420083818140253,0.0533860573294196,-0.0279954546101474,0.00566054892566105,0.00544338414046172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-10.2891706107335,1.39099473991648,0.391852732182574,0.340305983489192,0.417571063313897,0.435736256335866,0.0576340872158673,-0.0295814382985614,0.00777281638004179,0.0846816623602488,-0.112634502945355,0.0296375282032844,0.0437082780392953,0.0522065057171215,-0.130943643321302,0.066579436036307,-0.0412809764098697,-0.00638579701185817,0.0630703143246485,-0.0395734031882109,0.00221501748287111,-0.0201292228565014,0.0467434357389157,-0.0499164184054408,0.0410287268646759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.139546139203686,0,0,0,-10.2870035150814,1.56494615277289,0.491472606138652,0.287499177367297,0.489994550942476,0.386271094709599,0.0517761106860004,-0.0290652549465765,0.0167562143789102,0.0345882428507767,-0.0974826427511706,0.0938226054565046,0.0104182775420526,0.0266716338580511,-0.0589696458473806,0.0595477542176242,-0.0984388569187346,0.0661287291155546,-0.0329446344161212,-0.00277396911074518,0.0553933999621453,-0.0602233043248865,0.0197485530169859,0.00777412730895153,-0.012343565936901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.279092278407372,0,0,0.533220805357237,-10.5270422546106,1.46896695029413,0.547583900751561,0.27527484389561,0.385267577548995,0.326617506168459,0.12457720149559,0.300434555761852,0.0879946757708202,-0.0320389726475561,-0.0803761826115899,0.0516935857184445,0.0147777639829722,-0.0257885650872989,0.0323173383465458,-0.0271433353744918,-0.0587916187165596,0.0746133593061825,-0.0594512943879871,0.0519967343885905,-0.0164365508577474,-0.0311332879814808,0.0221694533765533,0.0220746438421536,-0.0270003752975081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.278213335277319,0,0,0.232094589100812,-10.4896910591154,1.24520478307954,0.310752084073748,0.240133810671906,0.327840886895475,0.212233096445343,0.10781373612372,0.190182602308384,0.107843534480975,-0.0100567101919203,-0.131280580088394,-0.0131710953558136,-0.00569312592696119,0.0204183881890006,-0.00776264717676877,-0.0258691369608003,-0.0398870763525365,0.0879367766957039,0.0157616076980602,-0.0365575699466313,-0.0624527815938398,0.065946174627288,-0.0155778332752799,0.0146396078617391,-0.00558189452153706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.277334392147265,0,0,0.330317396848604,-10.3007296251466,1.33718288947626,0.476524610259303,0.286175121822273,0.528745742249143,0.252352786489156,0.0916092325591841,-0.0189462146684774,0.0270431672836374,0.0139768608758009,-0.00522279372374039,0.0841156427001811,0.0599535493680572,0.0400952234367959,-0.107156507358681,-0.0500734358922118,-0.0871313154628122,0.160776140478321,0.0802277497566293,-0.152060978216353,-0.0606076335686252,0.160826580323281,-0.0774382043226805,0.0108377657897078,0.00160082390532275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.275281206571751,0,0,0.384126736247278,-10.2941481805675,0.927331622498662,0.51414700724969,0.261532967559301,0.651426927089795,0.267964658273981,0.0933895059205923,-0.0122629759657673,0.0230893466354385,0.000531967567998247,0.0644780293897036,0.117394448486366,0.0935982433730869,0.0862890628034246,-0.117701501060956,-0.145960212659804,-0.0560967496641708,0.168606608693083,0.0551670311817536,-0.0940651650040754,-0.0984075897362612,0.120906221530575,0.0157522512752753,-0.0501088305231471,-0.00601415378792001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.273228020996236,0,0,0.475182298479637,-10.400789202722,0.93904325870389,0.390961588772495,0.185056782477158,0.469361634013174,0.17393994928971,0.190838405027167,0.0429760037171317,-0.0519828896927572,-0.0385593304028293,-0.0510461248526739,0.114630260361272,0.104394498165499,0.110544798299378,-0.0551443494798046,-0.148110978732393,-0.0616549327851929,0.0577577131396804,0.0394499544370785,0.0469339310297258,-0.0877444431831851,0.0153426007715696,0.0728234066343816,-0.0733149452477388,-0.0231616738334374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.302950149276381,0,0,0.504872401517384,-10.5034622965046,1.19726563040118,0.408912793944554,0.131239113863643,0.431435483180291,0.237697701815432,0.238445126124806,0.0481298649933012,0.118645313348891,0.0891198842331414,-0.0684833211338747,0.108679266868675,0.109967517219752,0.0737209272359462,-0.0976914738908181,-0.106253581789775,-0.0404971942007569,0.0125551652000155,0.00180997503552606,0.0610679216137685,-0.0148782601209215,-0.0148687064233308,0.035042914753346,-0.0144184086590893,-0.0788380425956836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,-0.317553491727522,0,0,0.527349768893698,-10.5003767505757,1.23575474072139,0.256798726820867,0.118766690374702,0.432319893862651,0.202211566364917,0.162943826807794,0.107705671527267,0.285256398053018,0.102680251056523,-0.141031180678664,0.0223624659693083,0.0555319471038291,0.104801697438964,-0.110717070647499,-0.0392694156563783,0.0176345872598162,0.00446254823599588,-0.0322185069459748,0.00677999172606113,0.015533500182797,-0.00315743514755493,0.0183588093343106,0.0286510681866388,-0.100041526141274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
