F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12
0,0,0,0,0,0,0,0,0,0,0,-10.7664620563403,1.63711978967676,0.950214812571437,0.862375126891415,0.790471758549898,0.575734295840183,0.408686314038081,0.252585931025367,0.0295915848633506,0.132845176436455,-0.136491872860069,-0.0163133511307369,0.0175492389459371,0.0039685212400894,-0.0344492669469122,0.0520285625079257,-0.0308110787378529,-0.0476498784831021,0.0285521024726389,0.0191276596052198,-0.0617811471726746,0.0650247799688429,0.0378206213604371,-0.141156852854234,0.097044279344505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-10.885030168067,1.50648198582302,0.843795981133539,0.852085319868194,0.786657746121668,0.617822581449354,0.369522512104888,0.262848839244716,0.107387171116477,0.219865602546694,0.0353351322818133,0.0497372484383535,-0.0939584179355621,-0.0299270537844511,-0.0455885477624396,0.0628722250962726,0.0137284002098499,-0.0554012337987056,-0.0190735617622753,0.0510402173874982,-0.0238662730715132,0.0151860389871143,-0.0233765044739293,-0.0262588375037903,0.050461055509979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.143636133400848,0,0,0,-11.0661220469383,1.40462281476689,0.848705512808045,0.825276340076502,0.694393532453934,0.643029901157624,0.469132051694369,0.419984369376187,0.196592769127687,0.126025949184058,0.053648028922684,0.0428349067132696,-0.120441226137341,0.0502516720474805,-0.0217032920043504,0.0493831306124827,-0.0199624062136421,-0.030123089927009,-0.00779981937290732,0.0233779750181136,-0.00848678151420304,0.0174852277639917,-0.079398978623347,0.0618378292632453,-0.0145408910725074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.287272266801697,0,0,0.585440789140479,-11.0467681378806,1.48822924215347,0.828479519795574,0.771801514173962,0.686055261329153,0.60135128965747,0.507622050007702,0.457795025687186,0.2120650258905,0.072027138412025,-0.000167794438631519,0.0505234328239708,-0.0205206503916698,-0.0133607243409205,-0.0034517948733786,0.00100628703901467,-0.0907577108164864,0.0429504503456845,0.0174053243970073,0.000789951580747073,-0.0161255469678714,-0.00830072317100755,0.00550567893545053,0.0277605944648026,-0.0664269678525436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.287272266801697,0,0,0.24850844856022,-10.926699804115,1.5972170943502,0.839910734250042,0.727657335012995,0.687963297884515,0.663094568821613,0.403396915941532,0.375319793958281,0.223768345357938,0.126993957129437,0.0306968269218806,0.0208849614898256,-0.106813458837625,-0.0239102641378455,-0.0495713478827107,0.0343906714273997,-0.0749593220702097,0.0265409719426573,0.0598245656551477,-0.0503025989394225,-0.0115873293932351,0.0158740896852773,0.00449929864387469,0.0372756953230263,-0.0815467351678577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.287272266801697,0,0,0.326023677348584,-10.6028499618214,1.89880074689417,0.985715161598879,0.81847534879233,0.698585310195577,0.609917393387485,0.162541088345569,0.118674855097787,0.0339236567595213,0.0978462010769711,-0.105432714319669,-0.0347518379144229,-0.144476651865032,0.0713304424922358,0.00247077272203845,0.0761800386970619,-0.0364314284780266,-0.0535918654141755,0.0369319711930619,-0.00286506846781903,-0.0206727118778217,0.025421933505484,-0.00282887429812883,0.00171047884736989,-0.0332264499574893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.270546556946251,0,0,0.398943096646992,-10.4638381228748,1.92195296621115,1.12728044423438,0.992114910941791,0.635539272856406,0.427149199559982,0.118103566614919,0.0190625829727724,-0.0349926858373564,0.0422341374097286,-0.107888751073515,0.0446050816283462,-0.0360035080770119,-0.0107909712932625,-0.0278111269655359,0.0569430356362156,-0.00116634487287545,-0.0322175127967679,-0.0239284382347167,0.0939014938794318,-0.107873100199604,0.0565246325928978,0.00802451939389455,-0.0345325573808389,0.0161675851293819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.259384361741344,0,0,0.472820347480694,-10.6955896377847,1.79578660417293,1.16459811053413,1.01120939779273,0.602653907347743,0.451888849984812,0.220027947243737,0.2209840427994,0.0814774945861264,-0.115391408655123,-0.152307622997486,0.0834579949043586,0.0214406184996531,-0.0733394717350326,-0.0421261944001428,0.0959148745301439,-0.0420711856476985,0.0149671164712931,-0.0578552746614571,0.115925850677721,-0.136746938420974,0.0875237970014301,-0.0195830006111835,-0.00486351203991405,-0.0050475471102545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.266537582795858,0,0,0.46259395001416,-10.6469541704896,2.0169932102123,1.16288986362779,0.925104451958123,0.49967998500392,0.429843363748986,0.0625055897797688,0.189641433339876,0.0174455933294532,-0.0998481686422563,-0.19717600367018,0.0990080316199009,0.0704340585323666,-0.0601720945632518,-0.0355454268696537,0.0713472488560375,-0.0720781667626951,0.0476410729085603,-0.0392905151572719,0.0779247155102521,-0.101538831033435,0.0475871597681816,0.0189463404558838,-0.0246081181400746,-0.0044649350368763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,-0.268127289199832,0,0,0.439008777078991,-10.3791729862995,1.86892996213566,1.16376242364805,0.991288461668679,0.483789088973173,0.371181444325866,0.0225993583274726,0.0297279047170059,-0.064517380840421,0.00413154978628068,-0.0628222705750019,0.0311652660904248,-0.063229340822326,0.013189565152697,0.0549673047479668,-0.0270258703926395,-0.0325385698385466,0.0475719520027833,-0.0455816515453909,0.032403808396956,0.00352308348573026,-0.0498468176443159,0.0756002782419272,-0.0764702085925948,0.0656321128239311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
