F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12
0,0,0,0,0,0,0,0,0,0,0,-10.1165669874852,1.41423425120531,0.101249336368802,0.616251976088019,0.0956552241843474,0.22340262826372,-0.00371252368133298,0.15413892210804,0.333459758198994,0.22934584924632,-0.0299989136871198,0.134132052851891,-0.0343950856875662,0.0244418941487162,-0.0142488499696428,-0.0104461017830939,-0.0685431516752631,0.0481099488747936,-0.0086671433817655,0.0422985152773965,0.00959639333494041,-0.0698859563296874,-0.0167575947775578,0.0575884537754193,-0.0539840659512447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-10.0687667339454,1.41685368983111,0.141343475276764,0.607503134435605,0.00891751015067194,0.191949487069291,0.0840578656793177,0.177163730753797,0.28687098549718,0.226287374393043,-0.00500981750875101,0.111950930607734,0.0183123972589781,-0.0345419479740339,0.102113431889799,0.0517618060276662,-0.158723450608734,0.0207162549198517,0.0362224994055261,0.0431516388490267,0.0151068992962549,-0.123735150648299,0.0281882513291571,0.079605079116977,-0.112609326494331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0176067537286919,0,0,0,-10.0225809633145,1.33716961926673,0.184977981171766,0.683562768737597,0.0617728346935387,0.214308814419051,0.0614052267803864,0.129399041769729,0.246666285705857,0.0882594350884301,-9.92156071679944e-05,0.164370945353182,0.123363888828464,0.0567840902730993,0.0327989950021036,-0.0239361585700445,-0.156921047540717,0.0750747795078009,-0.0017234085045936,0.100977089931055,0.00937476794499501,-0.123219899507233,0.0206623431256699,0.0172445663703159,-0.089975580975052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0460899722846258,0,0,0.538739376838724,-10.1359836908068,1.32080447265576,0.227841959809829,0.695949396148131,0.102990851231042,0.222886424448747,0.0331423667823858,0.0610528811940844,0.229157216356637,0.0544709305613138,-0.00269214126917773,0.237336833802696,0.0969918994960712,0.159192459805935,-0.0249032698320144,-0.135631627044083,-0.0446470556246487,0.178771756507029,-0.0347494491630712,0.0835303109940932,0.00131496899145543,-0.119784023022018,0.07780461932345,0.014275914164931,-0.0709137493787291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0679248792126583,0,0,0.0984724518768627,-10.1934440118609,1.33309682250111,0.140372631208532,0.620087245750992,0.00481102471631837,0.128787237257136,0.0070240895271083,0.0113882150034148,0.207692490699823,0.144425005357039,0.0110643852775779,0.205870370460409,-0.058238309142945,0.148365961268433,0.0477180609173895,-0.131046566189708,-0.0185793526460555,0.140682240056439,-0.0497143565674994,-0.0264496865707549,0.0212801796416826,-0.0453594007235376,0.0693565090580661,0.0784205434768869,-0.00416913440424456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.113833328742961,0,0,0.103079172096986,-10.235984895516,1.36042394726565,0.0901333767753624,0.605616897755765,-0.0400295752176176,0.166806760419391,0.0432354009632331,0.0922794154569907,0.231172978282346,0.272414120325911,0.0855339579142132,0.0884286070915516,-0.0581404621294359,0.254763352181654,0.10254137242892,-0.101521318991787,-0.0909211434138832,0.0547994957598179,-0.00379180122695408,-0.0554022240230955,0.0391779479692264,-0.0385608504339399,0.00636016058183577,0.0450958200193336,0.0179100130446691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.318704843080379,0,0,0.0920211606057065,-10.1106694129402,1.33887676600553,0.0830258587703353,0.596089226134612,-0.024760771914291,0.160468527214823,0.0531988222997787,0.13908997203693,0.2186330174977,0.238486457812917,0.0139208535295869,-0.0473067695905242,-0.00270945296440462,0.237329680043142,0.0375245301097931,-0.0465737224918649,-0.0231953572497148,0.0759292659426257,0.0549474736698047,0.0186874916315998,0.025903772826265,-0.127828155072904,-0.0218894283672511,0.0609130649879179,0.0059046452227206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.376654437814348,0,0,0.0963235128905382,-9.81168627706108,1.25217471649975,0.0629763258570288,0.653172670449057,0.0423581197359592,0.216902748111366,0.028668603666515,0.0996146138027353,0.245053150917642,0.175019181915123,-0.0591735063585593,-0.12129221272516,-0.0726147894910108,0.127147170700861,0.0365322644072683,-0.0360558346771542,-0.0160244100027621,0.0310410406630685,0.0263861638795131,0.0524289360975455,0.0379987965386417,-0.114160057109561,-0.0255113925997322,0.0610274742117315,-0.0130288822669198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.259914046271171,0,0,0.154901687251016,-9.82894205826871,1.17262083119461,0.0237363228297394,0.67865758138581,0.022258242061163,0.198706031328316,-0.0669585467659828,0.0906938602481535,0.399470234632041,0.187014228523953,-0.124629993427979,0.0343323150517125,-0.0655718364441204,0.0976787329489663,0.0781350251921101,-0.0335003192927058,-0.156197856415783,-0.022665737398891,0.0522316569729767,0.0962678584142364,-0.014078808091149,-0.0431043148263521,-0.0134547772323843,0.0148863827039922,-0.0478585007491637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.5,0,0,0,0,0,0,-0.25999721495288,0,0,0.247418448203685,-10.0788429263591,1.23954432497641,-0.0187409225976745,0.569489262635258,-0.0728693251241702,0.0830187786435478,-0.0959458748514433,0.162690628598235,0.401076828137587,0.108217889688917,-0.176083717077426,0.139684881706003,0.0328384604965256,-0.019536287699025,0.0137829389599748,-0.0766973485457451,-0.185250973516873,0.0219720108330065,0.0503178944184024,0.13277825442785,-0.0388175322231943,0.0254434790955442,-0.0477715902635685,0.0570580910419499,-0.00463740654355816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
