F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12
0,0,0,0,0,0,0,0,0,0,0,-10.4459608066263,2.00415351462564,0.957855655248581,0.692511790529912,0.583883642928848,0.451206096917253,0.245319699441293,-0.0303537029908532,0.0285498583520122,0.0594013210981717,-0.0425627343446736,-0.00814835836975304,-0.0218094714721051,-0.100497073303339,0.0773915601430195,0.0223726920377427,-0.0531823746316325,0.0483077408082233,-0.0298064355620451,-0.0257955307348011,0.0651826763483587,-0.0328590659586408,-0.0525938210544683,0.110875122736581,-0.101118302716268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-9.70298932051011,2.06081601496822,0.818156675703027,0.33735482006956,0.29068618271311,0.356541672705261,0.227262669009688,0.0236600985056487,0.0205926571326132,-0.0168854449161171,-0.1185352637472,0.0642919837804173,-0.00209341955988236,-0.0515086785468575,-0.0050582306254023,0.0735973980319426,-0.0766049019959564,0.0781061621235722,-0.089593961179836,0.0483346726734313,0.010245479329262,-0.00965427328336713,-0.0429277208828617,0.0708024015145105,-0.0419094475806804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-9.72660407729722,0,0,0,-9.61150690087199,2.06282285451671,0.811059878502654,0.139139913321598,-0.0298969406236021,0.220921986992621,0.173510045786941,0.204967717357626,0.146097337147408,0.134029337286121,0.0290452509592709,0.141534151129843,-0.132141608725518,0.0793185462706095,-0.0862993076001345,0.0153067869736568,-0.064313313818598,0.0717082277789641,-0.0635616369271679,0.0647873406679557,-0.0292409777672888,0.0761632022745837,-0.07644285165298,-0.0414952533596033,0.0682009099282048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.283143578014297,0,0,0.555043532320986,-10.3872870037931,1.91238050548419,0.912245184074054,0.404525711297626,0.207187629315501,0.400848473410574,0.171380699163567,0.343519453706484,0.221840574485925,0.216434509347465,0.0453346753021302,0.0279760874139769,-0.0300934593611502,0.00869567871120649,-0.0787141910525446,0.0190321805679999,-0.0389397062680057,-0.0167336958249955,0.0260768857340383,0.0386129275045623,-0.0407878735432776,0.077314623199961,-0.039845691011637,-0.0931446477240878,0.0653658940049295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.279813352676633,0,0,0.19516229715338,-10.4152950603922,1.82260369039369,1.00477494036397,0.574965165847797,0.405409804982905,0.49851208434417,0.231262021194145,0.246579109887751,0.00558570035576201,0.114966955781577,-0.00948303855234801,-0.108879405116717,-0.0345691137661901,0.0168021616878967,0.00390452764127203,0.0371605259364915,-0.0786989265950958,0.0187032228138777,0.0343034381350903,0.00097432898992845,-0.0516893072379482,0.0428535901907857,-0.00538370406955702,-0.00544022077864179,-0.0247279057323666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.279813352676633,0,0,0.292170444936326,-10.4227755210334,1.93060193291126,1.03330438735841,0.462915681766832,0.377314345660784,0.394078405503994,0.215214367673651,0.170357422855617,-0.00234819455323248,0.151787565251057,-0.0367239421733151,-0.0564001327386956,-0.0852869160752925,0.0318565836407271,0.0246337390574084,-0.0342558458458052,-0.0280122223429996,0.0998922183855622,-0.0918329166466836,0.00861948635434625,0.0639254229435257,-0.0697880748409547,0.0113378832103598,0.0504461427405207,-0.069310481885645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.214623407026466,0,0,0.394587693763629,-10.408093960871,2.02097882787576,0.924069098147895,0.407845976723048,0.425218600484258,0.350966280729288,0.151685320638494,0.146684061051831,0.0328452110438906,0.136470819727983,-0.092294635958623,-0.0279437945945869,0.0128464210492836,-0.0328038289382618,-0.00663445969740173,-0.0322100138863757,0.0220637360172488,0.0885925377405106,-0.13213750842134,0.0514553216022737,0.033119828380716,-0.0625579911067732,0.0584009086733013,-0.0351387730623821,-0.00865302985385852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.202398176840418,0,0,0.450875325896321,-10.3721457779708,1.94100886541335,0.884391414873199,0.489333751978901,0.397511331804171,0.453774442782309,0.0779165594541039,0.104393396048335,0.108997468756698,0.076725914191118,0.00940234923162859,0.0194857194959165,-0.0166357455746627,-0.10997509291318,0.0172350532752055,-0.0152917921929461,0.00794335556425677,0.0761544133605107,-0.0739547249019363,0.03077462780818,-0.048858305513252,0.0402566221089424,0.0261469706662553,-0.0560859194290764,0.0117422775739223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.26230229260934,0,0,0.461134881968572,-10.2356502839591,1.97992222459885,0.842167499320775,0.518269998138378,0.413844481746443,0.461717903310966,-0.0169572673674239,0.0813281022481576,0.128122019172698,0.0026650262964852,-0.0312055305944245,0.101328574895249,-0.0147102725645219,-0.102458652435717,-0.0696132054107964,0.07273067466094,-0.0119681096093748,0.0853911876448977,-0.10600478499176,0.0366003854335124,-0.00712361919707884,0.00913660784684167,-0.0087209091343241,0.0191488199113477,-0.0371712812225688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.5,0,0,0,0,0,0,-0.245532647195134,0,0,0.447339062425186,-10.1974944294571,2.06077010357606,0.852610643212217,0.445501848934675,0.377065931566855,0.357865360878389,0.0176807038247095,0.190489952265799,-0.0257160840749936,-0.0781806138147544,0.0274093588644159,7.21640143712572e-05,-0.0144910715022631,0.0175781391738021,-0.126886039803961,0.120145648365826,-0.0196597228699502,0.0284024799140456,-0.098753505578537,0.0849921911466798,-0.0181137947878081,-0.0166567858677296,0.00787443946409328,0.00569605264613932,-0.00387026428413702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
