F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12
0,0,0,0,0,0,0,0,0,0,0,-10.435691912739,1.86287235090555,0.987592517645021,0.546495873303017,0.331894357628415,0.246122995430725,0.245865522549801,0.0635929368789611,-0.259270274421627,-0.0401978479128746,-0.0372326359730753,0.145598401100708,-0.0825948333364974,-0.00455436471628661,0.0156280884451675,0.00178105026619452,-0.0133747898501538,0.0238562422380717,-0.0494263205497706,0.0715246112416671,-0.0696532913501415,0.0453339946658997,-0.0225698673584046,0.0163785800410314,-0.0242544791103058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-10.5970677304,1.50379592298969,0.793488236323441,0.458100403878162,0.284302077551052,0.113884598699746,0.11423190834756,0.127784962856099,-0.203201646652556,-0.113128268506789,0.0740466378827642,0.0993830171036563,-0.0918125360878626,-0.0157654039460525,0.0417581593450199,-0.0169120683913255,0.00689624910020228,0.00866993675699543,-0.054910203657098,0.0905585167022555,-0.08112269731544,0.0402808446963372,-0.00248868777955641,-0.0189422895505782,0.027639965474132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0471055548451808,0,0,0,-10.7222688092193,1.28860380552213,0.678430158821542,0.282210498073227,0.00831485509735488,0.155376430359645,0.100062531658213,0.0653322757493928,-0.0825592839522787,-0.0620127126913051,0.0195372306067947,0.0314570773726853,-0.0272609602293467,-0.00164304269479718,0.000397068759494697,0.0108503134715091,-0.0040892654755236,-0.00189667573059452,-0.0134615019869648,0.0261795461370517,-0.0160523451954594,-0.00945383219501754,0.0347086474176885,-0.0570877015123122,0.07529322946361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.104207335030355,0,0,0.64872789218213,-10.6937697624918,1.51767005282516,0.796026409756586,0.51025242743517,0.0893578591975737,0.174406917826834,0.0930728439619688,-0.0311304798281775,-0.035985485971106,0.0577797706145214,-0.0609301309068496,-0.059953352900945,0.0470704137897881,0.035744703800396,-0.0630150113161602,0.0584050800451105,-0.058842569239648,0.0547513571982215,-0.0456742250807196,0.0259306946086373,0.00366830653011378,-0.0296822836495679,0.0413347724476202,-0.0486075788336391,0.0605265243446345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.13131446869441,0,0,0.326040148108733,-10.6138100564346,1.54972672892479,0.832712554863503,0.800974666202979,0.431846884554117,0.181633708558332,0.0341570999188503,0.0941570143793036,-0.148165032365966,0.0839666248415933,-0.0207859041819527,-0.0124386375462519,-0.0466125441639617,0.0256719373916018,-0.00999579268306093,0.0227728732815008,-0.0412404265069373,0.0734625541477743,-0.0928152940256653,0.0651505841374826,-0.0293659322039664,0.0163601706483376,-0.00772648642602847,-0.0161471170017652,0.0357747517559304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.167816864100487,0,0,0.400683695075641,-10.5329682807464,1.63155786867674,0.882133880534302,0.920498252919212,0.454446844129373,0.232721548102576,0.033504919540681,0.124774154942755,-0.141290734973219,0.0537595101592871,-0.0287778297201112,-0.0218081877701764,0.0184253926316258,-0.0468578232787688,0.02866068926047,-0.0199124485288447,0.0352700951160276,-0.0106484559243485,-0.0338505805865301,0.0409496503471396,-0.0365682879534937,0.038406143847581,-0.0213449330470751,-0.0182291557086271,0.0380980093633783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.372246541167174,0,0,0.399038870966202,-10.6348701089219,1.36367183955741,0.728759593180713,0.764310577827918,0.34136629030777,0.0879988927226197,0.0965061932156001,0.0861588489459266,-0.088226504222837,0.0304074282969321,-0.0994177693749479,0.00482103893431152,0.0353154675824663,-0.015767244804808,-0.00921719057530464,0.0423561541158816,-0.0526313218492088,0.0217594800553739,-0.00157914121396592,0.0131587780815178,-0.0330146284697793,0.0381295236277178,-0.031578486323673,0.020489134722254,-0.010322999143524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.43755177229289,0,0,0.396970929042653,-10.8732846832319,1.23829759912543,0.490040075320086,0.351691719681598,0.171599003032388,0.0463572752508711,0.170115826123284,0.113465625944237,-0.0343740202667051,0.0911605646065843,-0.141144452856132,0.0600378446739576,0.0145612528846651,0.0541492694056629,-0.0455815669399305,0.024519019589336,-0.0760201427330236,0.0276228757722744,-0.00696957086062853,0.0181448878110732,0.0176939787561689,0.000975875318067733,-0.0621879400567684,0.0599968021420078,-0.0265817455172713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.317818813433933,0,0,0.553242010094253,-10.7813050699588,1.31513397136745,0.486690423162503,0.26806438479385,0.226508887726104,0.211785578332333,0.0425707650830856,0.0509935226749359,-0.0124679623278438,0.0662989179231716,-0.032172850847074,0.00859662391015835,0.0286935263621827,0.0748164649867156,-0.0632014748755943,0.0045292583499793,-0.0515063954950782,0.0159696023504359,-0.0256918795005521,0.0313125556119634,0.061183879341138,-0.0657802723117034,-0.02064883263319,0.0391209437326442,-0.0119715654768699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,-0.317818813433933,0,0,0.633327083371235,-10.4278433004286,1.43568761997349,0.654006019727696,0.585742466935561,0.270236043556986,0.215019528320197,-0.0291569524663796,-0.0164639645645611,-0.011975625032869,-0.0645032335206448,0.0977446205737875,-0.00356077580346219,-0.0967255462750263,0.0354945216001244,0.000100080298829727,0.0427056574412124,-0.047250052764422,0.00757645395856241,-0.00161419420073254,0.0168421758782228,-0.00327308207588858,-0.0289812120147057,0.0320003000236109,-0.00211410683018008,-0.02415910139613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
