F0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,Rd,Rd_conf,creak,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12
0,0,0,0,0,0,0,0,0,0,0,-10.7826239688627,1.8192036878784,0.915854978273302,0.589920615737301,0.472231793970586,0.436643213576695,0.315509271727713,0.287932979060076,0.194388744680218,0.130524180037305,-0.00713528375410202,0.1695986139066,0.0265415302889584,-0.000525032661067751,0.030678217610506,-0.00690335610435216,-0.0613308564024699,-0.00198875404245113,0.0045445850661686,-0.000837050874873919,-0.0180359962848584,0.0438989057257155,-0.0722811087155437,0.0242446554088461,0.0225087236088275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-10.891944201354,1.86086615942334,1.05911306097529,0.638943215630566,0.433240374816673,0.388677663205643,0.364782287295842,0.362968697819757,0.103438560217947,0.0530345198376498,0.00337114082312902,0.0797807054164236,0.0484049783633412,0.0137990947038774,-0.0189379094796866,-0.00502974477530155,-0.0926662028513179,0.0455684207884251,-0.0128760400701997,-0.00990555960941393,0.0209920795168274,0.0336716282531469,-0.0619454609092184,0.0161661237104754,-0.016257384398224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0506913458804154,0,0,0,-10.8635378176429,1.81170737861052,1.09867029376835,0.692620597738159,0.54700825628575,0.372180935631782,0.367609476664781,0.388042437445192,0.0366771838148078,-0.00881255675162099,0.0325277521079315,0.0157612268689829,-0.041667960987969,0.076609618660054,-0.0574472271084173,-0.00800434714294814,-0.0547038636481216,0.0464990829730556,-0.0411713438993049,0.0230984861570697,0.0236350870910435,-0.0170705084913577,-0.0204529198485713,0.0518453544856924,-0.0945391403228063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.107205828975807,0,0,0.551120775900473,-10.8099541878625,1.6124189539761,0.940460298725908,0.652955847944534,0.584845246989948,0.576418382482384,0.437824588705905,0.325537820385054,0.0832925644862154,0.088142810256499,-0.0559317755114788,-0.0459338549405332,-0.0569023845517631,0.0247728912735112,-0.04741090799712,-0.00181082108494807,-0.00108030006767505,0.0176885768129447,-0.0376536622224986,0.0367859804306257,0.00155351845827005,0.0132035677129566,-0.063093324470248,0.0588469353142491,-0.0437014268754228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.112792391040468,0,0,0.12637186988222,-10.7258183679831,1.69962156573584,1.04160079671588,0.663133654075695,0.470762419508063,0.688974655266833,0.456348675481947,0.297635931555008,0.10652147812887,0.0589953037843123,-0.112491492693494,-0.124834574282963,-6.43121377418756e-05,0.0449943939510485,-0.0604595228293287,0.0323246888368411,0.00372226359134634,-0.0123643379059734,-0.0232094640463439,-0.00465471902543232,0.0603631429349679,-0.00720691868122465,-0.0690308739019043,0.0336525878525835,0.0220205209467391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.113613959397821,0,0,0.127948219838528,-10.7778750607914,1.82688706105724,1.25757359049212,0.77416126685797,0.558104537599377,0.572326797168784,0.296464536695045,0.209182848628181,0.0564193681721457,-0.0123884000703776,-0.145782692905083,-0.0876149805407767,0.00132768889431641,0.10653605729533,-0.00482108671091713,-0.0460419611588126,0.00236478796708765,0.00393420929230075,-0.046495844156936,0.033926367841801,0.0721729432910577,-0.0918413482854759,-0.00285597536737513,0.037210923480922,0.0172490516193153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.264745749678685,0,0,0.0942610258774438,-10.9095883825245,1.69700197848593,1.14380261914241,0.920054281401203,0.54870744086515,0.58964927968178,0.398903412742299,0.279426457790794,-0.15040042482976,-0.038301993981444,-0.0916628134136584,-0.004437776718236,-0.0230476928149957,0.0346384647573904,0.105600719027785,-0.0720018106972149,-0.0288461470319674,-0.0118260418423775,-0.0380844692811926,0.106314502008486,-0.0336201044878761,-0.045787234459236,0.00542952004672563,0.0487105841816298,-0.0175746397496261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.355478100238707,0,0,0.0765575196820965,-10.8988556110888,1.60157144171568,0.989170812178765,0.783363805374834,0.412547649699724,0.620437403987309,0.506370634240476,0.355045449473857,-0.0497367613264094,0.0878205214824731,-0.0485431184139937,0.035798338910779,-0.0236769775669357,-0.0439204162513069,0.0540753822369768,0.00334785994474224,-0.0654105397725554,0.0252753572406478,-0.0308013336211828,0.0285437515981247,0.00286108211313757,-0.00315840903905845,-0.044964311052384,0.0867064296456551,-0.0655056569596064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-0.296136804025533,0,0,0.160648526147292,-10.7206498664195,1.67119192921699,0.963280413068642,0.575046708499021,0.416784107549748,0.495171174687496,0.344370259714149,0.331393985696421,0.0415823730780458,0.185231645926576,-0.0223813230363292,-0.0767265024570724,-0.0222066748777621,0.0498685962946485,-0.065580977133466,0.0144378819537455,-0.0616827574675682,0.115649645120575,-0.0934509342695146,0.00972152801815717,0.0301737486407755,-0.00793082931061573,-0.0301569615041521,0.0560177006752943,-0.0653780677921883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,-0.296136804025533,0,0,0.234156490580472,-10.5283019143353,1.87701963966404,0.887941600771383,0.60797114859815,0.610100957636982,0.402832339148446,0.24479056474838,0.251744040526085,-0.130914000078387,0.0748001298228211,-0.0537277985152647,-0.0881640705460446,-0.0420231532939769,0.0898720266791866,-0.053806121557461,0.0319947537696299,-0.04789584354837,0.0677483776076269,-0.0614826782723959,0.025288436994163,-0.00584595496814594,0.00951093300154422,-0.00153183209870181,-0.0293795271792336,0.0388322475531927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
